,Nifty_Div_Yield,Nifty_EPS,Nifty_PB,Nifty_PE,Nifty_CAPE,US_CAPE
MonthlyPrice_.NSEI,-366.1137052619049,207094.71584855948,1044.7220757142852,5092.018165761906,16340.489000793648,5545.071428174601
MonthlyPrice_.NIFMDCP100,-792.6668254761906,466540.16899688117,2316.881971142857,10848.583735047623,36323.89475079365,12202.951481746028
MonthlyPrice_.NIFSMCP100,-349.02711071428587,125039.62098135713,905.3542587142855,5528.977077142858,13395.912128571426,6074.41402142857
LogReturn_.NSEI,0.004291565039964286,-0.6342513359266926,-0.008333839154874305,-0.025609136990223255,-0.05683106037700642,-0.02587935458434288
LogReturn_.NIFMDCP100,0.0046250971356725035,-1.0735252417461723,-0.010104566426188363,-0.0241790976598636,-0.0772800537658052,-0.027947525496979427
LogReturn_.NIFSMCP100,0.005304294521726311,-1.8364669593213023,-0.012571902569860481,-0.020148776146773063,-0.10487333750436424,-0.028895521364216376
Return3m_.NSEI,-0.002347304773873933,-1.7210679815693175,-0.0035415225796557384,0.07291315514724253,0.009556290126112834,0.0719895858688456
Return3m_.NIFMDCP100,-0.006091876067201969,-3.165506197862566,-0.0026352426676450203,0.12591053638105187,-0.001095724864658544,0.1145815923649069
Return3m_.NIFSMCP100,-0.008099703783635545,-5.949699618872058,-0.005773226065804269,0.17323819711146227,-0.06276246088185007,0.1583003390793892
Return6m_.NSEI,-0.020801806674536787,-3.688821367881758,0.018251399896911918,0.3544922648902959,0.227568225557495,0.27883143298591195
Return6m_.NIFMDCP100,-0.02886286826185173,-6.141821967868623,0.02364106814592721,0.490724019510795,0.27166662940669933,0.3823076196750734
Return6m_.NIFSMCP100,-0.03732994710203007,-11.896953943249926,0.02528895269828808,0.6741994944015812,0.23336219846199216,0.5415732104970704
Return12m_.NSEI,-0.04518697275534506,-4.943646829444846,0.07033135143140978,0.8292201961321115,0.8456911968073324,0.748982079845842
Return12m_.NIFMDCP100,-0.06681497694818603,-8.241683240619679,0.10416656289347356,1.2492107732281656,1.2690887132981419,1.1562239129509555
Return12m_.NIFSMCP100,-0.09207161139541103,-15.896510075446807,0.13620261519698426,1.7393593117263546,1.5595128126372502,1.601583583156094
Drawdown3m_.NSEI,-0.0011730316292743407,0.13310307978019217,0.0020843354984660767,0.04084188560225756,0.060541087229097214,0.04630942757088689
Drawdown3m_.NIFMDCP100,-0.0022656744933055393,0.23941486873651893,0.003291714025012808,0.05572898804542127,0.0791713512469856,0.06119092385956232
Drawdown3m_.NIFSMCP100,-0.0028721335316713933,0.035189604351578176,0.0025706347462087675,0.06707049327308813,0.0791165608329929,0.07058346212577635
Drawdown6m_.NSEI,-0.008120770967697762,0.8627268723771752,0.012510983143102592,0.12129179087362399,0.18439783112696173,0.11652191471960277
Drawdown6m_.NIFMDCP100,-0.01130161681539428,1.3700985269049406,0.017586369966422596,0.16266161863883827,0.2533363411476696,0.15539423806242206
Drawdown6m_.NIFSMCP100,-0.015955855642660305,-0.033160139544245106,0.021272284846933626,0.24572289287635216,0.289434603619997,0.22018455021126246
Drawdown12m_.NSEI,-0.010000855613141816,1.4117302722294505,0.016878017857158322,0.15043063697844639,0.2420451473888892,0.13817742618576
Drawdown12m_.NIFMDCP100,-0.012916492597158118,1.9408979425575994,0.02184376637365671,0.19000238335425873,0.311669159078571,0.1770160205969055
Drawdown12m_.NIFSMCP100,-0.01998013626701308,-2.0348600873274014,0.02755976240607447,0.35262796723062767,0.33923983696726173,0.32614465918264074
SemiStd3m_.NSEI,0.005126196081058728,-0.16236413677428474,-0.007708117431139849,-0.07731763076506395,-0.10234265208280412,-0.07912636839787766
SemiStd3m_.NIFMDCP100,0.007027777755651587,-0.13957386279723083,-0.009832822865162048,-0.10580432805608604,-0.13083288540185983,-0.10212170685533849
SemiStd3m_.NIFSMCP100,0.00860365136589147,-0.03368142084809758,-0.011276869862879148,-0.12911869669823448,-0.1511470895188199,-0.1217833991964194
SemiStd6m_.NSEI,0.0069637748511577075,-0.7056708901084773,-0.011796903338172085,-0.10138854846079386,-0.15065456871266356,-0.09301974323178873
SemiStd6m_.NIFMDCP100,0.010132634507115589,-0.691517032754426,-0.01626706614765602,-0.14947909491934455,-0.2038303813232368,-0.13289801964754225
SemiStd6m_.NIFSMCP100,0.012739189074519808,-0.4883797275243038,-0.019551624150753677,-0.19025384386670932,-0.24026152527447586,-0.1660250379452814
SemiStd12m_.NSEI,0.0046822306675837425,-1.4369236073803588,-0.011720524071528573,-0.06434696130365075,-0.15698596438665124,-0.07013147532970845
SemiStd12m_.NIFMDCP100,0.007047739245169023,-1.7782850232893512,-0.016980188085859813,-0.10291598099611633,-0.22715389189407467,-0.11029428636277867
SemiStd12m_.NIFSMCP100,0.008939277773178364,-1.7689384519186202,-0.020659315907813183,-0.1344985498326517,-0.2703601009954534,-0.14219888186413096
