Y_Variable,X_Variable,Regime1_Corr,Regime2_Corr,Difference,Z_Statistic,P_Value,Significant_5pct,Significant_1pct
IND_VIX,MonthlyPrice_.NSEI,-0.5682684783058508,-0.4639046156500372,0.1043638626558136,0.7155278898835865,0.4742829135994726,False,False
IND_VIX,MonthlyPrice_.NIFMDCP100,-0.5162649791687616,-0.6184161487486755,-0.10215116957991388,-0.758231762110759,0.44831224986618956,False,False
IND_VIX,MonthlyPrice_.NIFSMCP100,-0.4262356444065669,-0.6881411631232369,-0.26190551871667,-1.9513581052246955,0.051014461483412044,False,False
IND_VIX,LogReturn_.NSEI,-0.25706470916506013,-0.35175840033175954,-0.0946936911666994,-0.5239651574517156,0.6003027741652258,False,False
IND_VIX,LogReturn_.NIFMDCP100,-0.20764782824078942,-0.2935164600601261,-0.08586863181933668,-0.45983645791306654,0.6456336122501214,False,False
IND_VIX,LogReturn_.NIFSMCP100,-0.10532145400647638,-0.3066902887236424,-0.20136883471716602,-1.0589732429648888,0.2896119656223526,False,False
IND_VIX,Return3m_.NSEI,-0.39582910445820096,-0.5997402034096508,-0.20391109895144988,-1.374264043273496,0.1693597248044385,False,False
IND_VIX,Return3m_.NIFMDCP100,-0.3047094098844381,-0.3930072579536205,-0.0882978480691824,-0.504721966857875,0.6137541300843612,False,False
IND_VIX,Return3m_.NIFSMCP100,-0.18536366282057612,-0.457299645773609,-0.2719359829530329,-1.536298731610185,0.12446513045502705,False,False
IND_VIX,Return6m_.NSEI,-0.569315515341882,-0.5685899572825958,0.0007255580592862021,0.0053799854109937055,0.995707413410845,False,False
IND_VIX,Return6m_.NIFMDCP100,-0.4162221883441323,-0.3429936423276823,0.07322854601645001,0.4294198455535254,0.667617713936538,False,False
IND_VIX,Return6m_.NIFSMCP100,-0.3277872232922766,-0.45741425154378257,-0.12962702825150596,-0.7707037690205629,0.44088253741237615,False,False
IND_VIX,Return12m_.NSEI,-0.2611259241556712,-0.3413238843205654,-0.08019796016489417,-0.4426656424590649,0.658007597135726,False,False
IND_VIX,Return12m_.NIFMDCP100,-0.16919652802492716,-0.17841962632963393,-0.009223098304706773,-0.047692047529162986,0.9619616720449278,False,False
IND_VIX,Return12m_.NIFSMCP100,-0.19201442931122217,-0.34028232093946603,-0.14826789162824386,-0.802268807695773,0.4223974816700764,False,False
IND_VIX,Drawdown3m_.NSEI,-0.5067284702496442,-0.5159570547738406,-0.009228584524196393,-0.06266448451246187,0.9500336790396737,False,False
IND_VIX,Drawdown3m_.NIFMDCP100,-0.34896578913465454,-0.3045840495937115,0.044381739540943044,0.24923464224154657,0.803179284091142,False,False
IND_VIX,Drawdown3m_.NIFSMCP100,-0.24146061483821238,-0.39143837139087173,-0.14997775655265935,-0.8383196856049097,0.4018511827642546,False,False
IND_VIX,Drawdown6m_.NSEI,-0.5649500095706063,-0.5916589881765425,-0.02670897860593624,-0.20129265495145807,0.8404697455259189,False,False
IND_VIX,Drawdown6m_.NIFMDCP100,-0.4036163770393412,-0.3210532410956457,0.08256313594369552,0.4771003130050103,0.633290691808285,False,False
IND_VIX,Drawdown6m_.NIFSMCP100,-0.2929807681807759,-0.39429333988452514,-0.10131257170374924,-0.5769383089809692,0.563981130475308,False,False
IND_VIX,Drawdown12m_.NSEI,-0.6154216600001201,-0.6394213088696185,-0.023999648869498347,-0.19854289563313451,0.842620326817336,False,False
IND_VIX,Drawdown12m_.NIFMDCP100,-0.5081938826818045,-0.3238548295878359,0.18433905309396864,1.1250149867188033,0.2605826836557317,False,False
IND_VIX,Drawdown12m_.NIFSMCP100,-0.42371898655280144,-0.3588059367000575,0.06491304985274393,0.3846334981809821,0.7005089720145488,False,False
IND_VIX,SemiStd3m_.NSEI,0.5455889741885748,0.671296421601741,0.1257074474131662,1.008052692844172,0.3134291666501594,False,False
IND_VIX,SemiStd3m_.NIFMDCP100,0.38963421318110747,0.328947540228402,-0.06068667295270547,-0.3496291517298129,0.7266170301724573,False,False
IND_VIX,SemiStd3m_.NIFSMCP100,0.3565464892745716,0.4400286368291755,0.08348214755460387,0.49817130421635014,0.6183633063463208,False,False
IND_VIX,SemiStd6m_.NSEI,0.5837371865386017,0.5661945197043822,-0.017542666834219567,-0.1314297746855847,0.8954353361564247,False,False
IND_VIX,SemiStd6m_.NIFMDCP100,0.3613435500139395,0.17590481420042767,-0.1854387358135118,-1.0063307464680684,0.31425649496655783,False,False
IND_VIX,SemiStd6m_.NIFSMCP100,0.40371529272637097,0.33709644235064984,-0.06661885037572113,-0.38746795702040865,0.6984098024653735,False,False
IND_VIX,SemiStd12m_.NSEI,0.5323186313759856,0.49794157734215044,-0.03437705403383512,-0.23473590537245034,0.8144137177775346,False,False
IND_VIX,SemiStd12m_.NIFMDCP100,0.23236552161670254,0.09840523223159159,-0.13396028938511095,-0.6918450322730999,0.4890346531389276,False,False
IND_VIX,SemiStd12m_.NIFSMCP100,0.33024875595201975,0.29655764380529226,-0.03369111214672749,-0.18738055444769727,0.8513622678752875,False,False
US_VIX,MonthlyPrice_.NSEI,-0.5105729176453183,-0.20830785755782946,0.3022650600874889,1.76568338296402,0.07744898213156404,False,False
US_VIX,MonthlyPrice_.NIFMDCP100,-0.290792768326582,-0.3413416014526371,-0.05054883312605507,-0.2817160987377787,0.7781612092574111,False,False
US_VIX,MonthlyPrice_.NIFSMCP100,-0.1732882111546524,-0.4259317387582328,-0.25264352760358044,-1.4034171484294848,0.1604924822995839,False,False
