Y_Variable,X_Variable,Regime1_Corr,Regime2_Corr,Difference,Z_Statistic,P_Value,Significant_5pct,Significant_1pct
CPI,MonthlyPrice_.NSEI,-0.6033090342631461,-0.8328563990990752,-0.22954736483592908,-2.2592584521738877,0.02386731274337195,True,False
CPI,MonthlyPrice_.NIFMDCP100,-0.5349310212889937,-0.7957372728666747,-0.260806251577681,-2.2176064809537364,0.026581675617095124,True,False
CPI,MonthlyPrice_.NIFSMCP100,-0.46307114260652327,-0.7515586131210115,-0.2884874705144882,-2.1517783447131738,0.03141481621538578,True,False
CPI,LogReturn_.NSEI,-0.13076005436823057,-0.054654633922790206,0.07610542044544036,0.347696777451833,0.7280679170685611,False,False
CPI,LogReturn_.NIFMDCP100,-0.19184444565733255,0.13440035996741406,0.3262448056247466,1.491533917882039,0.1358213730949751,False,False
CPI,LogReturn_.NIFSMCP100,-0.16890255666286536,0.15293756839694808,0.3218401250598134,1.469866808778647,0.14159783050890895,False,False
CPI,Return3m_.NSEI,-0.2166490677822511,-0.09078173804133165,0.12586732974091946,0.5844680463607095,0.5589054573279266,False,False
CPI,Return3m_.NIFMDCP100,-0.22440638932942775,0.15717010732670514,0.3815764966561329,1.7509590708523988,0.07995296043072697,False,False
CPI,Return3m_.NIFSMCP100,-0.16745152685920545,0.21114585612371384,0.3785973829829193,1.7357422907328346,0.08260941216497186,False,False
CPI,Return6m_.NSEI,-0.24184850169145375,0.10177536456006672,0.34362386625152047,1.5793392393654158,0.11425826601040123,False,False
CPI,Return6m_.NIFMDCP100,-0.1580888665975577,0.28135563377043954,0.4394445003679972,2.030752209701979,0.04228013717626955,True,False
CPI,Return6m_.NIFSMCP100,-0.19525408422430982,0.3295582537756928,0.5248123380000026,2.445190892446776,0.014477549130210265,True,False
CPI,Return12m_.NSEI,0.28232989705023437,-0.04623758272111203,-0.32856747977134637,-1.5232807476108596,0.12768848168603886,False,False
CPI,Return12m_.NIFMDCP100,0.29827942193208107,0.07830059757772781,-0.21997882435435326,-1.0374633240950157,0.2995199797509154,False,False
CPI,Return12m_.NIFSMCP100,0.17619404087129703,0.033594930955607345,-0.1425991099156897,-0.653910541861464,0.5131694418055499,False,False
CPI,Drawdown3m_.NSEI,-0.11634678088823361,-0.07866171825162586,0.037685062636607744,0.1722618754425055,0.8632316552528088,False,False
CPI,Drawdown3m_.NIFMDCP100,-0.12939057941837853,0.18949611443287817,0.3188866938512567,1.4574205517855954,0.14500032740452862,False,False
CPI,Drawdown3m_.NIFSMCP100,-0.06571466789361517,0.2070414169732024,0.27275608486681757,1.2489638757899302,0.21167828675483857,False,False
CPI,Drawdown6m_.NSEI,-0.07353950950258256,-0.040641545409829116,0.032897964092753446,0.14943215922260702,0.8812126372154092,False,False
CPI,Drawdown6m_.NIFMDCP100,-0.11219429686898624,0.24669807770840896,0.3588923745773952,1.650400644248972,0.09886101944070091,False,False
CPI,Drawdown6m_.NIFSMCP100,0.007796036245079256,0.3016201913960734,0.29382415515099414,1.3739880903148705,0.16944537982479835,False,False
CPI,Drawdown12m_.NSEI,0.054008049459475606,0.1308662412380464,0.07685819177857081,0.3511216631084389,0.725497076530885,False,False
CPI,Drawdown12m_.NIFMDCP100,-0.02734750995354457,0.33677861682706484,0.3641261267806094,1.710368132621391,0.08719782002547039,False,False
CPI,Drawdown12m_.NIFSMCP100,0.05625126096549735,0.2647385515351702,0.20848729056967283,0.9728070122721191,0.3306492269065191,False,False
CPI,SemiStd3m_.NSEI,0.14519226455528172,-0.006370467679071952,-0.15156273223435368,-0.6908138979379167,0.4896825005430152,False,False
CPI,SemiStd3m_.NIFMDCP100,0.05189806153698646,-0.32058197753994827,-0.3724800390769347,-1.7394837562166034,0.08194970703018134,False,False
CPI,SemiStd3m_.NIFSMCP100,-0.030737139411630195,-0.37581826348646946,-0.34508112407483926,-1.649820618667424,0.09897963033408952,False,False
CPI,SemiStd6m_.NSEI,0.1976530847972356,-0.11412087658519997,-0.31177396138243557,-1.4256168667531728,0.1539789649036052,False,False
CPI,SemiStd6m_.NIFMDCP100,-0.08247148823714193,-0.4830539510652053,-0.4005824628280634,-2.011382084478762,0.04428511420976555,True,False
CPI,SemiStd6m_.NIFSMCP100,-0.18641737976671563,-0.5796540737206343,-0.39323669395391864,-2.142747436001444,0.03213338413521005,True,False
CPI,SemiStd12m_.NSEI,0.17012498068848378,-0.06503458390450795,-0.23515956459299173,-1.072562400597174,0.28346750226297157,False,False
CPI,SemiStd12m_.NIFMDCP100,-0.2721296881493575,-0.43517443651563714,-0.16304474836627963,-0.8470150305248181,0.3969867436859058,False,False
CPI,SemiStd12m_.NIFSMCP100,-0.2771856498621199,-0.2961652878113773,-0.01897963794925739,-0.09361995975453843,0.9254110536594582,False,False
WPI,MonthlyPrice_.NSEI,-0.749022218648443,0.08859730898462012,0.8376195276330631,4.796677845289373,1.6131873263880436e-06,True,True
WPI,MonthlyPrice_.NIFMDCP100,-0.558578957309336,0.09413082214539117,0.6527097794547272,3.2829223620075783,0.001027369559698288,True,True
WPI,MonthlyPrice_.NIFSMCP100,-0.35814075072678786,0.09988312276178846,0.4580238734885763,2.1502177638025946,0.03153799367912602,True,False
WPI,LogReturn_.NSEI,-0.06600182151742018,-0.19028092156526918,-0.124279100047849,-0.5728136740496814,0.5667708595473289,False,False
WPI,LogReturn_.NIFMDCP100,-0.09416506820700371,-0.3000676239194612,-0.20590255571245747,-0.9739952081953311,0.330058918461525,False,False
