Y_Variable,X_Variable,Regime1_Corr,Regime2_Corr,Difference,Z_Statistic,P_Value,Significant_5pct,Significant_1pct
CPI,MonthlyPrice_.NSEI,-0.6033090342631461,-0.3376643740132083,0.26564466024993777,1.585813227599116,0.1127816841756899,False,False
CPI,MonthlyPrice_.NIFMDCP100,-0.5349310212889937,-0.3250436395217481,0.20988738176724564,1.1874919218749398,0.23503364108587577,False,False
CPI,MonthlyPrice_.NIFSMCP100,-0.46307114260652327,-0.6173244546382928,-0.1542533120317695,-1.0032800200935923,0.3157257734310195,False,False
CPI,LogReturn_.NSEI,-0.13076005436823057,0.01761914077843211,0.14837919514666267,0.6817887728468434,0.49537252448112756,False,False
CPI,LogReturn_.NIFMDCP100,-0.19184444565733255,0.04311883095611389,0.23496327661344646,1.0852963026755544,0.2777904429343452,False,False
CPI,LogReturn_.NIFSMCP100,-0.16890255666286536,-0.005528059205378724,0.16337449745748664,0.7543621399613603,0.4506317987211448,False,False
CPI,Return3m_.NSEI,-0.2166490677822511,-0.09315277132032221,0.12349629646192889,0.5792915002703501,0.5623924997364858,False,False
CPI,Return3m_.NIFMDCP100,-0.22440638932942775,-0.03687073211733747,0.18753565721209028,0.8750320544568746,0.3815564647991876,False,False
CPI,Return3m_.NIFSMCP100,-0.16745152685920545,-0.1064910580909059,0.06096046876829955,0.28411510117560806,0.7763221745683584,False,False
CPI,Return6m_.NSEI,-0.24184850169145375,-0.03649487665954933,0.2053536250319044,0.9610774625772125,0.3365132206759889,False,False
CPI,Return6m_.NIFMDCP100,-0.1580888665975577,0.05961437376851088,0.21770324036606858,1.0016996984294464,0.3164886523890167,False,False
CPI,Return6m_.NIFSMCP100,-0.19525408422430982,0.009594404101294947,0.20484848832560476,0.9481077002003219,0.3430746286113817,False,False
CPI,Return12m_.NSEI,0.28232989705023437,-0.2457989390151111,-0.5281288360653454,-2.47394311402622,0.013363097269343704,True,False
CPI,Return12m_.NIFMDCP100,0.29827942193208107,-0.17634260510572158,-0.47462202703780265,-2.2210698455507503,0.026346231052734703,True,False
CPI,Return12m_.NIFSMCP100,0.17619404087129703,-0.2660143262308415,-0.4422083671021385,-2.060085744550085,0.03939034443657907,True,False
CPI,Drawdown3m_.NSEI,-0.11634678088823361,-0.01176681377674888,0.10457996711148473,0.48052041399833534,0.6308573910546855,False,False
CPI,Drawdown3m_.NIFMDCP100,-0.12939057941837853,0.020075519966262934,0.14946609938464148,0.6866539629192862,0.4923008143056107,False,False
CPI,Drawdown3m_.NIFSMCP100,-0.06571466789361517,-0.0429626049336151,0.02275206296000007,0.10432710841599209,0.9169097658864387,False,False
CPI,Drawdown6m_.NSEI,-0.07353950950258256,-0.1648835543953463,-0.09134404489276374,-0.42392976497732415,0.671617035980351,False,False
CPI,Drawdown6m_.NIFMDCP100,-0.11219429686898624,-0.11543733714790885,-0.00324304027892261,-0.015020642730224442,0.9880157117225163,False,False
CPI,Drawdown6m_.NIFSMCP100,0.007796036245079256,-0.18256593930328513,-0.1903619755483644,-0.8797321639623523,0.3790044209179768,False,False
CPI,Drawdown12m_.NSEI,0.054008049459475606,-0.25628361925923654,-0.31029166871871217,-1.4454984286843733,0.14831793405375748,False,False
CPI,Drawdown12m_.NIFMDCP100,-0.02734750995354457,-0.21716127464144064,-0.18981376468789607,-0.8837945486884159,0.37680712965377916,False,False
CPI,Drawdown12m_.NIFSMCP100,0.05625126096549735,-0.27043055025705315,-0.3266818112225505,-1.5252812842496823,0.1271889538605382,False,False
CPI,SemiStd3m_.NSEI,0.14519226455528172,0.12662376322977104,-0.01856850132551069,-0.08648893033113554,0.9310777554140279,False,False
CPI,SemiStd3m_.NIFMDCP100,0.05189806153698646,0.025078494356817374,-0.026819567180169084,-0.12279903480330265,0.9022662385916516,False,False
CPI,SemiStd3m_.NIFSMCP100,-0.030737139411630195,0.13767153928865586,0.16840867870028606,0.7739723025806406,0.438947170594028,False,False
CPI,SemiStd6m_.NSEI,0.1976530847972356,0.24145750169829558,0.04380441690105999,0.21044333801284493,0.8333216710362015,False,False
CPI,SemiStd6m_.NIFMDCP100,-0.08247148823714193,0.1188365790542579,0.20130806729139983,0.9237479996613397,0.35561753477351,False,False
CPI,SemiStd6m_.NIFSMCP100,-0.18641737976671563,0.23508852180105955,0.4215059015677752,1.9575441902499437,0.050283521614944426,False,False
CPI,SemiStd12m_.NSEI,0.17012498068848378,0.47357350630574513,0.3034485256172613,1.5674896630817596,0.1170002805210133,False,False
CPI,SemiStd12m_.NIFMDCP100,-0.2721296881493575,0.4665330437284847,0.7386627318778423,3.5877959608190992,0.0003334850943408352,True,True
CPI,SemiStd12m_.NIFSMCP100,-0.2771856498621199,0.5337750262166483,0.8109606760787682,4.023238334539953,5.7403354038809695e-05,True,True
WPI,MonthlyPrice_.NSEI,-0.749022218648443,-0.2888232185660128,0.4601990000824302,3.078742211131101,0.00207876472934454,True,True
WPI,MonthlyPrice_.NIFMDCP100,-0.558578957309336,-0.24731974722360692,0.3112592100857291,1.7290416208871193,0.08380164626884756,False,False
WPI,MonthlyPrice_.NIFSMCP100,-0.35814075072678786,-0.04539750771738414,0.3127432430094037,1.5055487985765108,0.13218304081374965,False,False
WPI,LogReturn_.NSEI,-0.06600182151742018,-0.4466671837437516,-0.3806653622263314,-1.894634703946067,0.05814081380024616,False,False
WPI,LogReturn_.NIFMDCP100,-0.09416506820700371,-0.4738132347199488,-0.3796481665129451,-1.9225221630553733,0.05454008758449347,False,False
