Y_Variable,X_Variable,Regime1_Corr,Regime2_Corr,Difference,Z_Statistic,P_Value,Significant_5pct,Significant_1pct
Nifty_Div_Yield,MonthlyPrice_.NSEI,0.15267458284715513,-0.667916365141267,-0.8205909479884221,-4.392669364110155,1.1196734335472414e-05,True,True
Nifty_Div_Yield,MonthlyPrice_.NIFMDCP100,-0.12259866681864756,-0.7133243092733583,-0.5907256424547107,-3.5233770940827775,0.00042608466306837123,True,True
Nifty_Div_Yield,MonthlyPrice_.NIFSMCP100,-0.2681141426785096,-0.6734714660063137,-0.4053573233278041,-2.478924579621926,0.013177916759441244,True,False
Nifty_Div_Yield,LogReturn_.NSEI,0.07676813460760783,0.25362023832618885,0.176852103718581,0.8336803523341223,0.4044611326642249,False,False
Nifty_Div_Yield,LogReturn_.NIFMDCP100,0.05967175128833549,0.23766878913917414,0.17799703785083865,0.8345968716635666,0.4039447241315326,False,False
Nifty_Div_Yield,LogReturn_.NIFSMCP100,0.06316518954598495,0.22798173440598804,0.16481654486000308,0.7717410612336582,0.4402678059180354,False,False
Nifty_Div_Yield,Return3m_.NSEI,0.036597156207002046,0.28739637375069815,0.2507992175436961,1.184571629613715,0.23618685967477138,False,False
Nifty_Div_Yield,Return3m_.NIFMDCP100,-0.030298928854161775,0.19118830832122724,0.221487237175389,1.023494439015566,0.306074127869167,False,False
Nifty_Div_Yield,Return3m_.NIFSMCP100,-0.018654962466888886,0.21500253170539463,0.23365749417228351,1.083790517159596,0.2784576906992331,False,False
Nifty_Div_Yield,Return6m_.NSEI,-0.11738615264227797,-0.16197038177696096,-0.04458422913468299,-0.20791722759584647,0.8352935974360918,False,False
Nifty_Div_Yield,Return6m_.NIFMDCP100,-0.24639244148392087,-0.24833180391067092,-0.001939362426750052,-0.009443950022985315,0.9924649300903763,False,False
Nifty_Div_Yield,Return6m_.NIFSMCP100,-0.18468983705862446,-0.22724710691901193,-0.042557269860387464,-0.2032140844036794,0.8389677047474144,False,False
Nifty_Div_Yield,Return12m_.NSEI,-0.5952594599051436,-0.6283875795969434,-0.03312811969179974,-0.24218029525276102,0.8086404627601755,False,False
Nifty_Div_Yield,Return12m_.NIFMDCP100,-0.6758719504423062,-0.6620574020987935,0.0138145483435127,0.1143250411157952,0.9089801326972153,False,False
Nifty_Div_Yield,Return12m_.NIFSMCP100,-0.6054854620165979,-0.6623616285792864,-0.05687616656268846,-0.43543532930900103,0.663246471044159,False,False
Nifty_Div_Yield,Drawdown3m_.NSEI,0.05546613690480772,0.17467619837296489,0.11921006146815716,0.5530001921418504,0.5802632785981885,False,False
Nifty_Div_Yield,Drawdown3m_.NIFMDCP100,-0.05113005095048649,0.1335811976619135,0.18471124861240001,0.8483112673338559,0.3962646442849529,False,False
Nifty_Div_Yield,Drawdown3m_.NIFSMCP100,-0.05133397622726409,0.11295250474120025,0.16428648096846435,0.7534800532550188,0.4511614932507184,False,False
Nifty_Div_Yield,Drawdown6m_.NSEI,-0.013969993728941275,-0.0373532274573538,-0.023383233728412528,-0.10697533463346036,0.9148085475597232,False,False
Nifty_Div_Yield,Drawdown6m_.NIFMDCP100,-0.15087530454425258,-0.025787870473790695,0.12508743407046188,0.5771363818373361,0.5638473289534534,False,False
Nifty_Div_Yield,Drawdown6m_.NIFSMCP100,-0.15694492596113965,-0.10195377592088978,0.054991150040249875,0.25575497102085093,0.7981400456077608,False,False
Nifty_Div_Yield,Drawdown12m_.NSEI,-0.1544332613717919,-0.30754179900413836,-0.15310853763234647,-0.7412900601520285,0.4585175872153502,False,False
Nifty_Div_Yield,Drawdown12m_.NIFMDCP100,-0.2850995052842602,-0.30943176850231235,-0.024332263218052153,-0.12203043677398934,0.9028749133420655,False,False
Nifty_Div_Yield,Drawdown12m_.NIFSMCP100,-0.33051192523432976,-0.4147260923264906,-0.08421416709216084,-0.4475774198233167,0.6544582023093881,False,False
Nifty_Div_Yield,SemiStd3m_.NSEI,-0.009408008026114835,-0.22868303883507823,-0.2192750308089634,-1.0212663436555105,0.30712826752941047,False,False
Nifty_Div_Yield,SemiStd3m_.NIFMDCP100,0.17062596661199897,-0.12708934276652056,-0.29771530937851953,-1.371914376012486,0.1700900945219368,False,False
Nifty_Div_Yield,SemiStd3m_.NIFSMCP100,0.11471887810826147,-0.08809029904959718,-0.20280917715785865,-0.9305385183594599,0.35209233045826016,False,False
Nifty_Div_Yield,SemiStd6m_.NSEI,-0.03101704346009674,0.19864976953791363,0.22966681299801037,1.0622390840120128,0.28812716083063106,False,False
Nifty_Div_Yield,SemiStd6m_.NIFMDCP100,0.41399057328286815,0.24134445844259694,-0.1726461148402712,-0.8878898291397445,0.3746000162572982,False,False
Nifty_Div_Yield,SemiStd6m_.NIFSMCP100,0.31415779488272255,0.3095120058410214,-0.004645789041701154,-0.023526755657591308,0.9812300964603511,False,False
Nifty_Div_Yield,SemiStd12m_.NSEI,0.05901731933458443,0.5392016877114132,0.48018436837682876,2.4867197303885513,0.012892692450724219,True,False
Nifty_Div_Yield,SemiStd12m_.NIFMDCP100,0.7191702855181548,0.49912026701900514,-0.22005001849914962,-1.6356932696974094,0.10190379877367506,False,False
Nifty_Div_Yield,SemiStd12m_.NIFSMCP100,0.5891297307519086,0.5141468431866065,-0.07498288756530203,-0.49365450339431,0.6215502015828958,False,False
Nifty_EPS,MonthlyPrice_.NSEI,0.10592242681428907,0.2364084316408189,0.13048600482652983,0.6155511536769199,0.5381907981569336,False,False
