Regime,Regime_Start,Regime_End,N_Observations,Y_Variable_Group,Y_Variable,X_Category,X_Variable,Correlation,Abs_Correlation,P_Value,Significant_5pct,Significant_1pct
Recent,2023-01-01,2025-12-31,35,Drawdown12m,Drawdown12m_.NIFMDCP100,fixed_income,Ind_spread,-0.11167897064401602,0.11167897064401602,0.5230118134981718,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown12m,Drawdown12m_.NIFMDCP100,fixed_income,Us_spread,-0.39724106533122444,0.39724106533122444,0.018131663930651243,True,False
Recent,2023-01-01,2025-12-31,35,Drawdown12m,Drawdown12m_.NIFSMCP100,fixed_income,Ind_spread,-0.2724500996379043,0.2724500996379043,0.11332580361727906,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown12m,Drawdown12m_.NIFSMCP100,fixed_income,Us_spread,-0.3719088051105524,0.3719088051105524,0.02781225756871586,True,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Ind_spread,0.19717691723257463,0.19717691723257463,0.24904630775937964,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Us_spread,0.21292253089284274,0.21292253089284274,0.21246893049681947,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Ind_spread,0.12459698894645364,0.12459698894645364,0.46904902379386093,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Us_spread,0.17004864977283426,0.17004864977283426,0.3214269655787114,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Ind_spread,0.09338266385234965,0.09338266385234965,0.5880195012496212,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Us_spread,0.17386675382170205,0.17386675382170205,0.31051846642210856,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Ind_spread,0.08510335382870633,0.08510335382870633,0.5652126572470944,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Us_spread,-0.01986577037351743,0.01986577037351743,0.8933873603828992,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Ind_spread,-0.0634439784293134,0.0634439784293134,0.6683611363440085,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Us_spread,0.22760147048528762,0.22760147048528762,0.11975534603672044,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Ind_spread,-0.006543733481017021,0.006543733481017021,0.9647914524640595,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Us_spread,0.20074303212748668,0.20074303212748668,0.17128059461313572,False,False
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Ind_spread,0.557414125396757,0.557414125396757,0.004657290937072789,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Us_spread,0.24485569759494225,0.24485569759494225,0.24884180770224917,False,False
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Ind_spread,0.5844026946160793,0.5844026946160793,0.0027100950098135623,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Us_spread,0.3722145171211302,0.3722145171211302,0.07327428764362076,False,False
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Ind_spread,0.5575181368480098,0.5575181368480098,0.004647980921937744,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Us_spread,0.2570117148130045,0.2570117148130045,0.22536891058534647,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Ind_spread,0.06796764050127103,0.06796764050127103,0.6058561636201931,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Us_spread,-0.20318090571214392,0.20318090571214392,0.11946682945587983,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Ind_spread,0.22892657464249738,0.22892657464249738,0.07850918910931282,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Us_spread,-0.07646954332594812,0.07646954332594812,0.5614280868421531,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Ind_spread,0.2818894226454615,0.2818894226454615,0.02910705038970196,True,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Us_spread,-0.04459488025286502,0.04459488025286502,0.7351127359003429,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Ind_spread,0.0019977205034107243,0.0019977205034107243,0.9909127349212412,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NSEI,fixed_income,Us_spread,-0.1042662635747915,0.1042662635747915,0.5511260020309559,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Ind_spread,-0.04200615828068765,0.04200615828068765,0.8106464700181417,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NIFMDCP100,fixed_income,Us_spread,-0.27606047513049287,0.27606047513049287,0.10843820454168185,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Ind_spread,-0.09587634672962095,0.09587634672962095,0.583776169148132,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown3m,Drawdown3m_.NIFSMCP100,fixed_income,Us_spread,-0.25934859636285595,0.25934859636285595,0.132457464717475,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Ind_spread,0.04330669344206787,0.04330669344206787,0.8019784024343912,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Us_spread,0.19997586148214702,0.19997586148214702,0.2422554036119613,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Ind_spread,-0.01467010556857057,0.01467010556857057,0.9323260397590645,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Us_spread,0.1759567362544883,0.1759567362544883,0.3046473655839457,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Ind_spread,0.055428558672703965,0.055428558672703965,0.7481487914456233,False,False
COVID,2020-01-01,2022-12-31,36,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Us_spread,0.2726113406287206,0.2726113406287206,0.10770890742912975,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Ind_spread,0.08880894188467338,0.08880894188467338,0.5483358989755818,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Us_spread,-0.06884040772840215,0.06884040772840215,0.6419883609878503,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Ind_spread,-0.11444658511918937,0.11444658511918937,0.43860062660571963,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Us_spread,0.46845843294432454,0.46845843294432454,0.0007850083513993855,True,True
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Ind_spread,-0.05476632617138374,0.05476632617138374,0.7115999300947511,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Us_spread,0.4683141200721975,0.4683141200721975,0.0007883492798850256,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Ind_spread,0.6325023860935792,0.6325023860935792,0.0009117729478558267,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Us_spread,0.4707267472606209,0.4707267472606209,0.020256190584205136,True,False
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Ind_spread,0.6728720617992839,0.6728720617992839,0.0003148203403542382,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Us_spread,0.5548989711415906,0.5548989711415906,0.0048872428237378696,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Ind_spread,0.5742799226487058,0.5742799226487058,0.003338193250769894,True,True
GFC,2007-01-01,2009-12-31,36,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Us_spread,0.4597775824810496,0.4597775824810496,0.023791544564441436,True,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Ind_spread,0.1589779435570246,0.1589779435570246,0.22502767083208353,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Us_spread,-0.17977173468340765,0.17977173468340765,0.16930514705390665,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Ind_spread,0.32286012044386364,0.32286012044386364,0.011868444396126332,True,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Us_spread,-0.05114552961496456,0.05114552961496456,0.6979480470116273,False,False
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Ind_spread,0.41199518313800465,0.41199518313800465,0.0010726365640876256,True,True
Post_GFC,2010-01-01,2014-12-31,60,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Us_spread,-0.04753170728597797,0.04753170728597797,0.7183701144430956,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Ind_spread,0.030034604919203352,0.030034604919203352,0.8640095401271508,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NSEI,fixed_income,Us_spread,-0.11040072733282463,0.11040072733282463,0.5278092061491693,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Ind_spread,-0.05748123091868554,0.05748123091868554,0.742923236201956,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NIFMDCP100,fixed_income,Us_spread,-0.31998140595473246,0.31998140595473246,0.06094538064032329,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Ind_spread,-0.2610133837361738,0.2610133837361738,0.12990227351345696,False,False
Recent,2023-01-01,2025-12-31,35,Drawdown6m,Drawdown6m_.NIFSMCP100,fixed_income,Us_spread,-0.4155024722623385,0.4155024722623385,0.013055575393069674,True,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NSEI,fixed_income,Ind_spread,0.2633797740037892,0.2633797740037892,0.12064894283881489,False,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NSEI,fixed_income,Us_spread,0.13412620301148323,0.13412620301148323,0.4354558593326585,False,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Ind_spread,0.23657260115197373,0.23657260115197373,0.16478658628932275,False,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Us_spread,0.15614305324775374,0.15614305324775374,0.363144166734638,False,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Ind_spread,0.24324163080860067,0.24324163080860067,0.1528559081434797,False,False
COVID,2020-01-01,2022-12-31,36,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Us_spread,0.19365403359851935,0.19365403359851935,0.2577727083416852,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NSEI,fixed_income,Ind_spread,0.015082750859388773,0.015082750859388773,0.9189570307715924,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NSEI,fixed_income,Us_spread,-0.04201085292056101,0.04201085292056101,0.7767838969551857,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Ind_spread,0.005353348373322747,0.005353348373322747,0.9711933266213428,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Us_spread,0.09331870683877315,0.09331870683877315,0.5281271154182985,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Ind_spread,0.011217787636864601,0.011217787636864601,0.9396794296318494,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Us_spread,0.13077206167799646,0.13077206167799646,0.3756465443311976,False,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NSEI,fixed_income,Ind_spread,0.48685715464207413,0.48685715464207413,0.015834618542797108,True,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NSEI,fixed_income,Us_spread,0.31984570701264214,0.31984570701264214,0.12760449675941832,False,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Ind_spread,0.4923725295826606,0.4923725295826606,0.01451763318624133,True,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Us_spread,0.41612640789532623,0.41612640789532623,0.043118851126833,True,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Ind_spread,0.49621329017806026,0.49621329017806026,0.013654620850820587,True,False
GFC,2007-01-01,2009-12-31,36,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Us_spread,0.3334609691487412,0.3334609691487412,0.11130058027850787,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NSEI,fixed_income,Ind_spread,0.019965679650243685,0.019965679650243685,0.8796481709598558,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NSEI,fixed_income,Us_spread,-0.16395752572337433,0.16395752572337433,0.2106482772895799,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Ind_spread,0.10112703069485324,0.10112703069485324,0.44199866211716277,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Us_spread,-0.08637158628449414,0.08637158628449414,0.5117047104450836,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Ind_spread,0.11291815968329084,0.11291815968329084,0.3903333599959644,False,False
Post_GFC,2010-01-01,2014-12-31,60,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Us_spread,-0.012884397542271407,0.012884397542271407,0.9221652036138746,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NSEI,fixed_income,Ind_spread,-0.035826604695345224,0.035826604695345224,0.8381027337492202,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NSEI,fixed_income,Us_spread,-0.09125751697331677,0.09125751697331677,0.6021093408535787,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Ind_spread,-0.06525267381727996,0.06525267381727996,0.7095820893332063,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NIFMDCP100,fixed_income,Us_spread,-0.21833681222496973,0.21833681222496973,0.20764944571409405,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Ind_spread,-0.08827372452589755,0.08827372452589755,0.6140825458604238,False,False
Recent,2023-01-01,2025-12-31,35,LogReturn,LogReturn_.NIFSMCP100,fixed_income,Us_spread,-0.24356149072768815,0.24356149072768815,0.15855902276176903,False,False
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NSEI,fixed_income,Ind_spread,0.3024235280216882,0.3024235280216882,0.0730135294513441,False,False
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NSEI,fixed_income,Us_spread,0.714664388992911,0.714664388992911,9.774480627111615e-07,True,True
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NIFMDCP100,fixed_income,Ind_spread,0.33475283569094416,0.33475283569094416,0.04597464812781782,True,False
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NIFMDCP100,fixed_income,Us_spread,0.7477414693515902,0.7477414693515902,1.5983870804703315e-07,True,True
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NIFSMCP100,fixed_income,Ind_spread,0.40360845314757515,0.40360845314757515,0.014645135238745555,True,False
COVID,2020-01-01,2022-12-31,36,Return12m,Return12m_.NIFSMCP100,fixed_income,Us_spread,0.8043437366531546,0.8043437366531546,3.419984961894329e-09,True,True
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NSEI,fixed_income,Ind_spread,-0.09563303975937192,0.09563303975937192,0.5179008082924126,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NSEI,fixed_income,Us_spread,-0.059471501341305376,0.059471501341305376,0.6880333648225967,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NIFMDCP100,fixed_income,Ind_spread,-0.27036970881421674,0.27036970881421674,0.06308651931983045,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NIFMDCP100,fixed_income,Us_spread,0.42437952009480234,0.42437952009480234,0.0026454895992917837,True,True
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NIFSMCP100,fixed_income,Ind_spread,-0.07027439887153875,0.07027439887153875,0.6350514671318206,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return12m,Return12m_.NIFSMCP100,fixed_income,Us_spread,0.3217350301652295,0.3217350301652295,0.025750838924524233,True,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NSEI,fixed_income,Ind_spread,0.23477507249498256,0.23477507249498256,0.26947042905226826,False,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NSEI,fixed_income,Us_spread,0.247807321526394,0.247807321526394,0.2430017271587528,False,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NIFMDCP100,fixed_income,Ind_spread,0.23460419334925248,0.23460419334925248,0.26982923611050835,False,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NIFMDCP100,fixed_income,Us_spread,0.26084478330170485,0.26084478330170485,0.21828327914629608,False,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NIFSMCP100,fixed_income,Ind_spread,0.15417298405666457,0.15417298405666457,0.47196339155737554,False,False
GFC,2007-01-01,2009-12-31,36,Return12m,Return12m_.NIFSMCP100,fixed_income,Us_spread,0.17409132437984756,0.17409132437984756,0.41588492934582044,False,False
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NSEI,fixed_income,Ind_spread,0.5434716213552044,0.5434716213552044,7.216780775864962e-06,True,True
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NSEI,fixed_income,Us_spread,0.33849300513705827,0.33849300513705827,0.008159731707235052,True,True
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NIFMDCP100,fixed_income,Ind_spread,0.6716763618751606,0.6716763618751606,4.236022199677336e-09,True,True
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NIFMDCP100,fixed_income,Us_spread,0.33397463350480616,0.33397463350480616,0.009110410035534366,True,True
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NIFSMCP100,fixed_income,Ind_spread,0.6163648289889269,0.6163648289889269,1.580040245308112e-07,True,True
Post_GFC,2010-01-01,2014-12-31,60,Return12m,Return12m_.NIFSMCP100,fixed_income,Us_spread,0.30391191076822704,0.30391191076822704,0.01824015505183918,True,False
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NSEI,fixed_income,Ind_spread,-0.5795657085463372,0.5795657085463372,0.00026380527529790143,True,True
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NSEI,fixed_income,Us_spread,-0.292509276015976,0.292509276015976,0.0881603682093215,False,False
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NIFMDCP100,fixed_income,Ind_spread,-0.6625903484387411,0.6625903484387411,1.4488506529408696e-05,True,True
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NIFMDCP100,fixed_income,Us_spread,-0.39476126061066646,0.39476126061066646,0.018933585804565167,True,False
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NIFSMCP100,fixed_income,Ind_spread,-0.6341431260877667,0.6341431260877667,4.307632251343563e-05,True,True
Recent,2023-01-01,2025-12-31,35,Return12m,Return12m_.NIFSMCP100,fixed_income,Us_spread,-0.3352936903963439,0.3352936903963439,0.048953153683131356,True,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NSEI,fixed_income,Ind_spread,0.21573367757550418,0.21573367757550418,0.20635094403132004,False,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NSEI,fixed_income,Us_spread,0.22582034984342067,0.22582034984342067,0.18540801672452645,False,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NIFMDCP100,fixed_income,Ind_spread,0.19131484621523295,0.19131484621523295,0.26367757486840504,False,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NIFMDCP100,fixed_income,Us_spread,0.29970922489467366,0.29970922489467366,0.07575460190427319,False,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NIFSMCP100,fixed_income,Ind_spread,0.22982754633594832,0.22982754633594832,0.17751991636235354,False,False
COVID,2020-01-01,2022-12-31,36,Return3m,Return3m_.NIFSMCP100,fixed_income,Us_spread,0.34147047217024723,0.34147047217024723,0.041526069522740405,True,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NSEI,fixed_income,Ind_spread,0.17465217793061105,0.17465217793061105,0.2351165905350694,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NSEI,fixed_income,Us_spread,-0.12417484492498995,0.12417484492498995,0.4004081194660174,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NIFMDCP100,fixed_income,Ind_spread,0.07755339927840406,0.07755339927840406,0.6003253498459293,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NIFMDCP100,fixed_income,Us_spread,0.17682003003719188,0.17682003003719188,0.2292651239488348,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NIFSMCP100,fixed_income,Ind_spread,0.11859551391844804,0.11859551391844804,0.42207044348212364,False,False
Derivatives_Expansion,2015-01-01,2018-12-31,48,Return3m,Return3m_.NIFSMCP100,fixed_income,Us_spread,0.23518770915042514,0.23518770915042514,0.10758600959433529,False,False
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NSEI,fixed_income,Ind_spread,0.6932396075773571,0.6932396075773571,0.00017288068216170238,True,True
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NSEI,fixed_income,Us_spread,0.4516744906043591,0.4516744906043591,0.026715375705202105,True,False
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NIFMDCP100,fixed_income,Ind_spread,0.6955824445600368,0.6955824445600368,0.0001608695218038303,True,True
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NIFMDCP100,fixed_income,Us_spread,0.5112678818412449,0.5112678818412449,0.010667407995238687,True,False
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NIFSMCP100,fixed_income,Ind_spread,0.6511826495132446,0.6511826495132446,0.0005681011918521328,True,True
GFC,2007-01-01,2009-12-31,36,Return3m,Return3m_.NIFSMCP100,fixed_income,Us_spread,0.4391830526432687,0.4391830526432687,0.031780778588948566,True,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NSEI,fixed_income,Ind_spread,0.19786339905404995,0.19786339905404995,0.12966384473818127,False,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NSEI,fixed_income,Us_spread,-0.15299038783819083,0.15299038783819083,0.24320433128711771,False,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NIFMDCP100,fixed_income,Ind_spread,0.2901046003948729,0.2901046003948729,0.024546654535784418,True,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NIFMDCP100,fixed_income,Us_spread,-0.0222020112207062,0.0222020112207062,0.866285088128496,False,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NIFSMCP100,fixed_income,Ind_spread,0.29749585754903957,0.29749585754903957,0.02097389957970841,True,False
Post_GFC,2010-01-01,2014-12-31,60,Return3m,Return3m_.NIFSMCP100,fixed_income,Us_spread,0.06756888169248607,0.06756888169248607,0.6079770497319221,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NSEI,fixed_income,Ind_spread,-0.03440407494610759,0.03440407494610759,0.8444510997811474,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NSEI,fixed_income,Us_spread,-0.140340852417424,0.140340852417424,0.4213358858402083,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NIFMDCP100,fixed_income,Ind_spread,-0.12724343272042107,0.12724343272042107,0.4663613485672302,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NIFMDCP100,fixed_income,Us_spread,-0.31339750021913165,0.31339750021913165,0.0667667387870372,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NIFSMCP100,fixed_income,Ind_spread,-0.16229690054584744,0.16229690054584744,0.351601738892501,False,False
Recent,2023-01-01,2025-12-31,35,Return3m,Return3m_.NIFSMCP100,fixed_income,Us_spread,-0.33607195042447424,0.33607195042447424,0.04839820229017633,True,False
COVID,2020-01-01,2022-12-31,36,Return6m,Return6m_.NSEI,fixed_income,Ind_spread,0.240500307851043,0.240500307851043,0.15768165424267866,False,False
COVID,2020-01-01,2022-12-31,36,Return6m,Return6m_.NSEI,fixed_income,Us_spread,0.4385614742076734,0.4385614742076734,0.007460502677854031,True,True
COVID,2020-01-01,2022-12-31,36,Return6m,Return6m_.NIFMDCP100,fixed_income,Ind_spread,0.25409156453332016,0.25409156453332016,0.13480696517916435,False,False
COVID,2020-01-01,2022-12-31,36,Return6m,Return6m_.NIFMDCP100,fixed_income,Us_spread,0.49422561962665035,0.49422561962665035,0.0021862485324590786,True,True
COVID,2020-01-01,2022-12-31,36,Return6m,Return6m_.NIFSMCP100,fixed_income,Ind_spread,0.3767615261585454,0.3767615261585454,0.023513971182922866,True,False
