,CPI,WPI,FDI,REPO
MonthlyPrice_.NSEI,-0.8328563990990752,0.08859730898462012,-0.2057954027782936,-0.35447731706535074
MonthlyPrice_.NIFMDCP100,-0.7957372728666747,0.09413082214539117,-0.22284361718875675,-0.3095958488556641
MonthlyPrice_.NIFSMCP100,-0.7515586131210115,0.09988312276178846,-0.24417126981431628,-0.23372845555685395
LogReturn_.NSEI,-0.054654633922790206,-0.19028092156526918,0.14500712745652372,0.1429236672281569
LogReturn_.NIFMDCP100,0.13440035996741406,-0.3000676239194612,0.007998369634592432,0.1578879687796427
LogReturn_.NIFSMCP100,0.15293756839694808,-0.34189116133844144,-0.09512398890279701,0.14487837269473425
Return3m_.NSEI,-0.09078173804133165,-0.4284684808785025,0.0785566556153876,0.14701469117162566
Return3m_.NIFMDCP100,0.15717010732670514,-0.5225629532373247,0.07799679697379233,0.18466731814650364
Return3m_.NIFSMCP100,0.21114585612371384,-0.5524534628839952,0.07064548061928295,0.16653738364435258
Return6m_.NSEI,0.10177536456006672,-0.34108949838375446,-0.0355227238978726,0.11570692087173524
Return6m_.NIFMDCP100,0.28135563377043954,-0.46983316571824535,-0.037871934549529196,0.22734299890376053
Return6m_.NIFSMCP100,0.3295582537756928,-0.4496101099367809,-0.013022676383117875,0.2409895555152259
Return12m_.NSEI,-0.04623758272111203,-0.1017163851661964,-0.21460925816298784,0.5881362618857592
Return12m_.NIFMDCP100,0.07830059757772781,-0.1376254632486389,-0.15466601952095932,0.6089456185454106
Return12m_.NIFSMCP100,0.033594930955607345,-0.1784628451882336,-0.14905876266149987,0.5413325509762942
Drawdown3m_.NSEI,-0.07866171825162586,-0.374944621376906,0.02696399882599421,0.1293909782866485
Drawdown3m_.NIFMDCP100,0.18949611443287817,-0.3062686930592332,-0.024206150228706348,0.14842654680467574
Drawdown3m_.NIFSMCP100,0.2070414169732024,-0.30210643582777275,-0.1254938212717147,0.20025810151722476
Drawdown6m_.NSEI,-0.040641545409829116,-0.47595272511532133,0.08028949509501554,0.03652478692098791
Drawdown6m_.NIFMDCP100,0.24669807770840896,-0.4013318556536935,0.07775751763008676,0.15433030109444618
Drawdown6m_.NIFSMCP100,0.3016201913960734,-0.40125881258017126,-0.026639354538506434,0.2832139315496561
Drawdown12m_.NSEI,0.1308662412380464,-0.500532792082001,0.08415706450662137,0.16447710215887587
Drawdown12m_.NIFMDCP100,0.33677861682706484,-0.3985922878158586,0.07139211718011985,0.2234875562558352
Drawdown12m_.NIFSMCP100,0.2647385515351702,-0.470533444937755,-0.06505921609628602,0.31437192698426897
SemiStd3m_.NSEI,-0.006370467679071952,0.40782024737576755,-0.1845346501994541,-0.11619311092601452
SemiStd3m_.NIFMDCP100,-0.32058197753994827,0.34356341264173224,-0.13789517032873225,-0.15227336930663196
SemiStd3m_.NIFSMCP100,-0.37581826348646946,0.36252735302538597,-0.08668949038647972,-0.23481483376182938
SemiStd6m_.NSEI,-0.11412087658519997,0.2683102845965891,-0.04984037944495882,-0.23242380186793843
SemiStd6m_.NIFMDCP100,-0.4830539510652053,0.1760892123939767,-0.014707515092014874,-0.4016679141315917
SemiStd6m_.NIFSMCP100,-0.5796540737206343,0.1718689653233028,0.016176881941786892,-0.48287528259847795
SemiStd12m_.NSEI,-0.06503458390450795,0.12626280059704406,0.14192283617233226,-0.6317467439668919
SemiStd12m_.NIFMDCP100,-0.43517443651563714,0.2403859438059699,0.12393503302015975,-0.7591705984200288
SemiStd12m_.NIFSMCP100,-0.2961652878113773,0.29807676119493054,0.15388128079976704,-0.7089193910107382
