date,ticker,open,high,low,close
2009-12-17,NIFTY100 QUALTY30,988.54,988.54,988.54,988.54
2009-12-18,NIFTY100 QUALTY30,981.95,981.95,981.95,981.95
2009-12-21,NIFTY100 QUALTY30,973.47,973.47,973.47,973.47
2009-12-22,NIFTY100 QUALTY30,981.24,981.24,981.24,981.24
2009-12-23,NIFTY100 QUALTY30,1003.4,1003.4,1003.4,1003.4
2009-12-24,NIFTY100 QUALTY30,1007.1,1007.1,1007.1,1007.1
2009-12-29,NIFTY100 QUALTY30,1005.5,1005.5,1005.5,1005.5
2009-12-30,NIFTY100 QUALTY30,1002.7,1002.7,1002.7,1002.7
2009-12-31,NIFTY100 QUALTY30,1005.5,1005.5,1005.5,1005.5
2010-01-04,NIFTY100 QUALTY30,1012.1,1012.1,1012.1,1012.1
2010-01-05,NIFTY100 QUALTY30,1022.3,1022.3,1022.3,1022.3
2010-01-06,NIFTY100 QUALTY30,1017.0,1017.0,1017.0,1017.0
2010-01-07,NIFTY100 QUALTY30,1007.9,1007.9,1007.9,1007.9
2010-01-08,NIFTY100 QUALTY30,1002.9,1002.9,1002.9,1002.9
2010-01-11,NIFTY100 QUALTY30,1011.7,1011.7,1011.7,1011.7
2010-01-12,NIFTY100 QUALTY30,1013.1,1013.1,1013.1,1013.1
2010-01-13,NIFTY100 QUALTY30,1026.4,1026.4,1026.4,1026.4
2010-01-14,NIFTY100 QUALTY30,1029.59,1029.59,1029.59,1029.59
2010-01-15,NIFTY100 QUALTY30,1032.59,1032.59,1032.59,1032.59
2010-01-18,NIFTY100 QUALTY30,1036.09,1036.09,1036.09,1036.09
2010-01-19,NIFTY100 QUALTY30,1023.4,1023.4,1023.4,1023.4
2010-01-20,NIFTY100 QUALTY30,1027.2,1027.2,1027.2,1027.2
2010-01-21,NIFTY100 QUALTY30,1008.1,1008.1,1008.1,1008.1
2010-01-22,NIFTY100 QUALTY30,1000.1,1000.1,1000.1,1000.1
2010-01-25,NIFTY100 QUALTY30,996.44,996.44,996.44,996.44
2010-01-27,NIFTY100 QUALTY30,962.64,962.64,962.64,962.64
2010-01-28,NIFTY100 QUALTY30,965.29,965.29,965.29,965.29
2010-01-29,NIFTY100 QUALTY30,958.49,958.49,958.49,958.49
2010-02-01,NIFTY100 QUALTY30,968.06,968.06,968.06,968.06
2010-02-02,NIFTY100 QUALTY30,956.19,956.19,956.19,956.19
2010-02-03,NIFTY100 QUALTY30,972.9,972.9,972.9,972.9
2010-02-04,NIFTY100 QUALTY30,952.83,952.83,952.83,952.83
2010-02-05,NIFTY100 QUALTY30,933.09,933.09,933.09,933.09
2010-02-06,NIFTY100 QUALTY30,941.52,941.52,941.52,941.52
2010-02-08,NIFTY100 QUALTY30,943.22,943.22,943.22,943.22
2010-02-09,NIFTY100 QUALTY30,952.67,952.67,952.67,952.67
2010-02-10,NIFTY100 QUALTY30,951.41,951.41,951.41,951.41
2010-02-11,NIFTY100 QUALTY30,963.25,963.25,963.25,963.25
2010-02-15,NIFTY100 QUALTY30,956.37,956.37,956.37,956.37
2010-02-16,NIFTY100 QUALTY30,962.05,962.05,962.05,962.05
2010-02-17,NIFTY100 QUALTY30,967.64,967.64,967.64,967.64
2010-02-18,NIFTY100 QUALTY30,962.89,962.89,962.89,962.89
2010-02-19,NIFTY100 QUALTY30,953.37,953.37,953.37,953.37
2010-02-22,NIFTY100 QUALTY30,953.68,953.68,953.68,953.68
2010-02-23,NIFTY100 QUALTY30,957.7,957.7,957.7,957.7
2010-02-24,NIFTY100 QUALTY30,954.39,954.39,954.39,954.39
2010-02-25,NIFTY100 QUALTY30,953.6,953.6,953.6,953.6
2010-02-26,NIFTY100 QUALTY30,957.79,957.79,957.79,957.79
2010-03-02,NIFTY100 QUALTY30,975.27,975.27,975.27,975.27
2010-03-03,NIFTY100 QUALTY30,986.02,986.02,986.02,986.02
2010-03-04,NIFTY100 QUALTY30,990.96,990.96,990.96,990.96
2010-03-05,NIFTY100 QUALTY30,997.79,997.79,997.79,997.79
2010-03-08,NIFTY100 QUALTY30,1002.7,1002.7,1002.7,1002.7
2010-03-09,NIFTY100 QUALTY30,999.26,999.26,999.26,999.26
2010-03-10,NIFTY100 QUALTY30,1000.6,1000.6,1000.6,1000.6
2010-03-11,NIFTY100 QUALTY30,1003.5,1003.5,1003.5,1003.5
2010-03-12,NIFTY100 QUALTY30,1004.0,1004.0,1004.0,1004.0
2010-03-15,NIFTY100 QUALTY30,1009.2,1009.2,1009.2,1009.2
2010-03-16,NIFTY100 QUALTY30,1015.5,1015.5,1015.5,1015.5
2010-03-17,NIFTY100 QUALTY30,1022.8,1022.8,1022.8,1022.8
2010-03-18,NIFTY100 QUALTY30,1022.3,1022.3,1022.3,1022.3
2010-03-19,NIFTY100 QUALTY30,1027.3,1027.3,1027.3,1027.3
2010-03-22,NIFTY100 QUALTY30,1025.4,1025.4,1025.4,1025.4
2010-03-23,NIFTY100 QUALTY30,1022.8,1022.8,1022.8,1022.8
2010-03-25,NIFTY100 QUALTY30,1033.8,1033.8,1033.8,1033.8
2010-03-26,NIFTY100 QUALTY30,1033.59,1033.59,1033.59,1033.59
2010-03-29,NIFTY100 QUALTY30,1034.7,1034.7,1034.7,1034.7
2010-03-30,NIFTY100 QUALTY30,1025.3,1025.3,1025.3,1025.3
2010-03-31,NIFTY100 QUALTY30,1022.8,1022.8,1022.8,1022.8
2010-04-01,NIFTY100 QUALTY30,1028.4,1028.4,1028.4,1028.4
2010-04-05,NIFTY100 QUALTY30,1040.8,1040.8,1040.8,1040.8
2010-04-06,NIFTY100 QUALTY30,1039.09,1039.09,1039.09,1039.09
2010-04-07,NIFTY100 QUALTY30,1041.5,1041.5,1041.5,1041.5
2010-04-08,NIFTY100 QUALTY30,1038.4,1038.4,1038.4,1038.4
2010-04-09,NIFTY100 QUALTY30,1037.5,1037.5,1037.5,1037.5
2010-04-12,NIFTY100 QUALTY30,1038.59,1038.59,1038.59,1038.59
2010-04-13,NIFTY100 QUALTY30,1044.0,1044.0,1044.0,1044.0
2010-04-15,NIFTY100 QUALTY30,1043.3,1043.3,1043.3,1043.3
2010-04-16,NIFTY100 QUALTY30,1042.3,1042.3,1042.3,1042.3
2010-04-19,NIFTY100 QUALTY30,1027.4,1027.4,1027.4,1027.4
2010-04-20,NIFTY100 QUALTY30,1026.0,1026.0,1026.0,1026.0
2010-04-21,NIFTY100 QUALTY30,1032.2,1032.2,1032.2,1032.2
2010-04-22,NIFTY100 QUALTY30,1031.4,1031.4,1031.4,1031.4
2010-04-23,NIFTY100 QUALTY30,1027.2,1027.2,1027.2,1027.2
2010-04-26,NIFTY100 QUALTY30,1027.3,1027.3,1027.3,1027.3
2010-04-27,NIFTY100 QUALTY30,1025.7,1025.7,1025.7,1025.7
2010-04-28,NIFTY100 QUALTY30,1015.0,1015.0,1015.0,1015.0
2010-04-29,NIFTY100 QUALTY30,1012.8,1012.8,1012.8,1012.8
2010-04-30,NIFTY100 QUALTY30,1017.1,1017.1,1017.1,1017.1
2010-05-03,NIFTY100 QUALTY30,1008.7,1008.7,1008.7,1008.7
2010-05-04,NIFTY100 QUALTY30,992.95,992.95,992.95,992.95
2010-05-05,NIFTY100 QUALTY30,995.33,995.33,995.33,995.33
2010-05-06,NIFTY100 QUALTY30,984.52,984.52,984.52,984.52
2010-05-07,NIFTY100 QUALTY30,963.53,963.53,963.53,963.53
2010-05-10,NIFTY100 QUALTY30,994.58,994.58,994.58,994.58
2010-05-11,NIFTY100 QUALTY30,977.35,977.35,977.35,977.35
2010-05-12,NIFTY100 QUALTY30,976.15,976.15,976.15,976.15
2010-05-13,NIFTY100 QUALTY30,980.53,980.53,980.53,980.53
2010-05-14,NIFTY100 QUALTY30,971.2,971.2,971.2,971.2
2010-05-17,NIFTY100 QUALTY30,967.19,967.19,967.19,967.19
2010-05-18,NIFTY100 QUALTY30,966.08,966.08,966.08,966.08
2010-05-19,NIFTY100 QUALTY30,942.81,942.81,942.81,942.81
2010-05-20,NIFTY100 QUALTY30,943.57,943.57,943.57,943.57
2010-05-21,NIFTY100 QUALTY30,940.94,940.94,940.94,940.94
2010-05-24,NIFTY100 QUALTY30,948.37,948.37,948.37,948.37
2010-05-25,NIFTY100 QUALTY30,924.81,924.81,924.81,924.81
2010-05-26,NIFTY100 QUALTY30,943.79,943.79,943.79,943.79
2010-05-27,NIFTY100 QUALTY30,956.0,956.0,956.0,956.0
2010-05-28,NIFTY100 QUALTY30,974.77,974.77,974.77,974.77
2010-05-31,NIFTY100 QUALTY30,976.14,976.14,976.14,976.14
2010-06-01,NIFTY100 QUALTY30,960.26,960.26,960.26,960.26
2010-06-02,NIFTY100 QUALTY30,974.93,974.93,974.93,974.93
2010-06-03,NIFTY100 QUALTY30,991.99,991.99,991.99,991.99
2010-06-04,NIFTY100 QUALTY30,996.66,996.66,996.66,996.66
2010-06-07,NIFTY100 QUALTY30,981.44,981.44,981.44,981.44
2010-06-08,NIFTY100 QUALTY30,969.36,969.36,969.36,969.36
2010-06-09,NIFTY100 QUALTY30,966.57,966.57,966.57,966.57
2010-06-10,NIFTY100 QUALTY30,986.13,986.13,986.13,986.13
2010-06-11,NIFTY100 QUALTY30,986.11,986.11,986.11,986.11
2010-06-14,NIFTY100 QUALTY30,1002.8,1002.8,1002.8,1002.8
2010-06-15,NIFTY100 QUALTY30,1011.1,1011.1,1011.1,1011.1
2010-06-16,NIFTY100 QUALTY30,1010.9,1010.9,1010.9,1010.9
2010-06-17,NIFTY100 QUALTY30,1016.7,1016.7,1016.7,1016.7
2010-06-18,NIFTY100 QUALTY30,1015.3,1015.3,1015.3,1015.3
2010-06-21,NIFTY100 QUALTY30,1028.0,1028.0,1028.0,1028.0
2010-06-22,NIFTY100 QUALTY30,1020.7,1020.7,1020.7,1020.7
2010-06-23,NIFTY100 QUALTY30,1026.4,1026.4,1026.4,1026.4
2010-06-24,NIFTY100 QUALTY30,1026.09,1026.09,1026.09,1026.09
2010-06-25,NIFTY100 QUALTY30,1014.3,1014.3,1014.3,1014.3
2010-06-28,NIFTY100 QUALTY30,1023.1,1023.1,1023.1,1023.1
2010-06-29,NIFTY100 QUALTY30,1010.5,1010.5,1010.5,1010.5
2010-06-30,NIFTY100 QUALTY30,1015.5,1015.5,1015.5,1015.5
2010-07-01,NIFTY100 QUALTY30,1005.2,1005.2,1005.2,1005.2
2010-07-02,NIFTY100 QUALTY30,1006.9,1006.9,1006.9,1006.9
2010-07-05,NIFTY100 QUALTY30,1008.1,1008.1,1008.1,1008.1
2010-07-06,NIFTY100 QUALTY30,1018.4,1018.4,1018.4,1018.4
2010-07-07,NIFTY100 QUALTY30,1015.6,1015.6,1015.6,1015.6
2010-07-08,NIFTY100 QUALTY30,1022.9,1022.9,1022.9,1022.9
2010-07-09,NIFTY100 QUALTY30,1037.7,1037.7,1037.7,1037.7
2010-07-12,NIFTY100 QUALTY30,1042.3,1042.3,1042.3,1042.3
2010-07-13,NIFTY100 QUALTY30,1036.5,1036.5,1036.5,1036.5
2010-07-14,NIFTY100 QUALTY30,1033.0,1033.0,1033.0,1033.0
2010-07-15,NIFTY100 QUALTY30,1032.5,1032.5,1032.5,1032.5
2010-07-16,NIFTY100 QUALTY30,1042.3,1042.3,1042.3,1042.3
2010-07-19,NIFTY100 QUALTY30,1037.09,1037.09,1037.09,1037.09
2010-07-20,NIFTY100 QUALTY30,1036.09,1036.09,1036.09,1036.09
2010-07-21,NIFTY100 QUALTY30,1044.09,1044.09,1044.09,1044.09
2010-07-22,NIFTY100 QUALTY30,1052.4,1052.4,1052.4,1052.4
2010-07-23,NIFTY100 QUALTY30,1055.4,1055.4,1055.4,1055.4
2010-07-26,NIFTY100 QUALTY30,1057.0,1057.0,1057.0,1057.0
2010-07-27,NIFTY100 QUALTY30,1063.7,1063.7,1063.7,1063.7
2010-07-28,NIFTY100 QUALTY30,1061.3,1061.3,1061.3,1061.3
2010-07-29,NIFTY100 QUALTY30,1058.2,1058.2,1058.2,1058.2
2010-07-30,NIFTY100 QUALTY30,1043.09,1043.09,1043.09,1043.09
2010-08-02,NIFTY100 QUALTY30,1051.2,1051.2,1051.2,1051.2
2010-08-03,NIFTY100 QUALTY30,1051.0,1051.0,1051.0,1051.0
2010-08-04,NIFTY100 QUALTY30,1066.0,1066.0,1066.0,1066.0
2010-08-05,NIFTY100 QUALTY30,1066.09,1066.09,1066.09,1066.09
2010-08-06,NIFTY100 QUALTY30,1066.0,1066.0,1066.0,1066.0
2010-08-09,NIFTY100 QUALTY30,1079.4,1079.4,1079.4,1079.4
2010-08-10,NIFTY100 QUALTY30,1070.09,1070.09,1070.09,1070.09
2010-08-11,NIFTY100 QUALTY30,1059.7,1059.7,1059.7,1059.7
2010-08-12,NIFTY100 QUALTY30,1052.9,1052.9,1052.9,1052.9
2010-08-13,NIFTY100 QUALTY30,1059.9,1059.9,1059.9,1059.9
2010-08-16,NIFTY100 QUALTY30,1055.4,1055.4,1055.4,1055.4
2010-08-17,NIFTY100 QUALTY30,1051.9,1051.9,1051.9,1051.9
2010-08-18,NIFTY100 QUALTY30,1064.59,1064.59,1064.59,1064.59
2010-08-19,NIFTY100 QUALTY30,1072.5,1072.5,1072.5,1072.5
2010-08-20,NIFTY100 QUALTY30,1068.2,1068.2,1068.2,1068.2
2010-08-23,NIFTY100 QUALTY30,1072.59,1072.59,1072.59,1072.59
2010-08-24,NIFTY100 QUALTY30,1069.2,1069.2,1069.2,1069.2
2010-08-25,NIFTY100 QUALTY30,1060.7,1060.7,1060.7,1060.7
2010-08-26,NIFTY100 QUALTY30,1065.59,1065.59,1065.59,1065.59
2010-08-27,NIFTY100 QUALTY30,1049.09,1049.09,1049.09,1049.09
2010-08-30,NIFTY100 QUALTY30,1049.59,1049.59,1049.59,1049.59
2010-08-31,NIFTY100 QUALTY30,1048.59,1048.59,1048.59,1048.59
2010-09-01,NIFTY100 QUALTY30,1063.9,1063.9,1063.9,1063.9
2010-09-02,NIFTY100 QUALTY30,1063.3,1063.3,1063.3,1063.3
2010-09-03,NIFTY100 QUALTY30,1065.8,1065.8,1065.8,1065.8
2010-09-06,NIFTY100 QUALTY30,1079.5,1079.5,1079.5,1079.5
2010-09-07,NIFTY100 QUALTY30,1086.59,1086.59,1086.59,1086.59
2010-09-08,NIFTY100 QUALTY30,1091.59,1091.59,1091.59,1091.59
2010-09-09,NIFTY100 QUALTY30,1090.5,1090.5,1090.5,1090.5
2010-09-13,NIFTY100 QUALTY30,1098.0,1098.0,1098.0,1098.0
2010-09-14,NIFTY100 QUALTY30,1107.5,1107.5,1107.5,1107.5
2010-09-15,NIFTY100 QUALTY30,1120.09,1120.09,1120.09,1120.09
2010-09-16,NIFTY100 QUALTY30,1108.3,1108.3,1108.3,1108.3
2010-09-17,NIFTY100 QUALTY30,1123.8,1123.8,1123.8,1123.8
2010-09-20,NIFTY100 QUALTY30,1144.4,1144.4,1144.4,1144.4
2010-09-21,NIFTY100 QUALTY30,1151.5,1151.5,1151.5,1151.5
2010-09-22,NIFTY100 QUALTY30,1146.5,1146.5,1146.5,1146.5
2010-09-23,NIFTY100 QUALTY30,1143.4,1143.4,1143.4,1143.4
2010-09-24,NIFTY100 QUALTY30,1159.8,1159.8,1159.8,1159.8
2010-09-27,NIFTY100 QUALTY30,1160.09,1160.09,1160.09,1160.09
2010-09-28,NIFTY100 QUALTY30,1161.3,1161.3,1161.3,1161.3
2010-09-29,NIFTY100 QUALTY30,1156.09,1156.09,1156.09,1156.09
2010-09-30,NIFTY100 QUALTY30,1160.09,1160.09,1160.09,1160.09
2010-10-01,NIFTY100 QUALTY30,1180.8,1180.8,1180.8,1180.8
2010-10-04,NIFTY100 QUALTY30,1178.8,1178.8,1178.8,1178.8
2010-10-05,NIFTY100 QUALTY30,1176.4,1176.4,1176.4,1176.4
2010-10-06,NIFTY100 QUALTY30,1185.5,1185.5,1185.5,1185.5
2010-10-07,NIFTY100 QUALTY30,1176.2,1176.2,1176.2,1176.2
2010-10-08,NIFTY100 QUALTY30,1173.7,1173.7,1173.7,1173.7
2010-10-11,NIFTY100 QUALTY30,1174.5,1174.5,1174.5,1174.5
2010-10-12,NIFTY100 QUALTY30,1166.4,1166.4,1166.4,1166.4
2010-10-13,NIFTY100 QUALTY30,1193.09,1193.09,1193.09,1193.09
2010-10-14,NIFTY100 QUALTY30,1192.3,1192.3,1192.3,1192.3
2010-10-15,NIFTY100 QUALTY30,1166.09,1166.09,1166.09,1166.09
2010-10-18,NIFTY100 QUALTY30,1166.5,1166.5,1166.5,1166.5
2010-10-19,NIFTY100 QUALTY30,1158.0,1158.0,1158.0,1158.0
2010-10-20,NIFTY100 QUALTY30,1149.4,1149.4,1149.4,1149.4
2010-10-21,NIFTY100 QUALTY30,1174.8,1174.8,1174.8,1174.8
2010-10-22,NIFTY100 QUALTY30,1172.4,1172.4,1172.4,1172.4
2010-10-25,NIFTY100 QUALTY30,1178.8,1178.8,1178.8,1178.8
2010-10-26,NIFTY100 QUALTY30,1173.9,1173.9,1173.9,1173.9
2010-10-27,NIFTY100 QUALTY30,1159.4,1159.4,1159.4,1159.4
2010-10-28,NIFTY100 QUALTY30,1159.9,1159.9,1159.9,1159.9
2010-10-29,NIFTY100 QUALTY30,1159.4,1159.4,1159.4,1159.4
2010-11-01,NIFTY100 QUALTY30,1171.09,1171.09,1171.09,1171.09
2010-11-02,NIFTY100 QUALTY30,1175.7,1175.7,1175.7,1175.7
2010-11-03,NIFTY100 QUALTY30,1183.9,1183.9,1183.9,1183.9
2010-11-04,NIFTY100 QUALTY30,1194.09,1194.09,1194.09,1194.09
2010-11-05,NIFTY100 QUALTY30,1200.4,1200.4,1200.4,1200.4
2010-11-08,NIFTY100 QUALTY30,1196.8,1196.8,1196.8,1196.8
2010-11-09,NIFTY100 QUALTY30,1211.7,1211.7,1211.7,1211.7
2010-11-10,NIFTY100 QUALTY30,1207.2,1207.2,1207.2,1207.2
2010-11-11,NIFTY100 QUALTY30,1196.5,1196.5,1196.5,1196.5
2010-11-12,NIFTY100 QUALTY30,1177.2,1177.2,1177.2,1177.2
2010-11-15,NIFTY100 QUALTY30,1182.3,1182.3,1182.3,1182.3
2010-11-16,NIFTY100 QUALTY30,1160.3,1160.3,1160.3,1160.3
2010-11-18,NIFTY100 QUALTY30,1171.59,1171.59,1171.59,1171.59
2010-11-19,NIFTY100 QUALTY30,1154.7,1154.7,1154.7,1154.7
2010-11-22,NIFTY100 QUALTY30,1175.4,1175.4,1175.4,1175.4
2010-11-23,NIFTY100 QUALTY30,1167.09,1167.09,1167.09,1167.09
2010-11-24,NIFTY100 QUALTY30,1158.5,1158.5,1158.5,1158.5
2010-11-25,NIFTY100 QUALTY30,1151.4,1151.4,1151.4,1151.4
2010-11-26,NIFTY100 QUALTY30,1143.59,1143.59,1143.59,1143.59
2010-11-29,NIFTY100 QUALTY30,1156.5,1156.5,1156.5,1156.5
2010-11-30,NIFTY100 QUALTY30,1171.59,1171.59,1171.59,1171.59
2010-12-01,NIFTY100 QUALTY30,1174.9,1174.9,1174.9,1174.9
2010-12-02,NIFTY100 QUALTY30,1177.3,1177.3,1177.3,1177.3
2010-12-03,NIFTY100 QUALTY30,1177.7,1177.7,1177.7,1177.7
2010-12-06,NIFTY100 QUALTY30,1179.2,1179.2,1179.2,1179.2
2010-12-07,NIFTY100 QUALTY30,1184.09,1184.09,1184.09,1184.09
2010-12-08,NIFTY100 QUALTY30,1171.59,1171.59,1171.59,1171.59
2010-12-09,NIFTY100 QUALTY30,1152.3,1152.3,1152.3,1152.3
2010-12-10,NIFTY100 QUALTY30,1164.4,1164.4,1164.4,1164.4
2010-12-13,NIFTY100 QUALTY30,1168.7,1168.7,1168.7,1168.7
2010-12-14,NIFTY100 QUALTY30,1172.2,1172.2,1172.2,1172.2
2010-12-15,NIFTY100 QUALTY30,1167.2,1167.2,1167.2,1167.2
2010-12-16,NIFTY100 QUALTY30,1178.3,1178.3,1178.3,1178.3
2010-12-20,NIFTY100 QUALTY30,1187.9,1187.9,1187.9,1187.9
2010-12-21,NIFTY100 QUALTY30,1192.09,1192.09,1192.09,1192.09
2010-12-22,NIFTY100 QUALTY30,1193.7,1193.7,1193.7,1193.7
2010-12-23,NIFTY100 QUALTY30,1193.2,1193.2,1193.2,1193.2
2010-12-24,NIFTY100 QUALTY30,1204.59,1204.59,1204.59,1204.59
2010-12-27,NIFTY100 QUALTY30,1203.59,1203.59,1203.59,1203.59
2010-12-28,NIFTY100 QUALTY30,1206.9,1206.9,1206.9,1206.9
2010-12-29,NIFTY100 QUALTY30,1220.4,1220.4,1220.4,1220.4
2010-12-30,NIFTY100 QUALTY30,1229.4,1229.4,1229.4,1229.4
2010-12-31,NIFTY100 QUALTY30,1235.4,1235.4,1235.4,1235.4
2011-01-03,NIFTY100 QUALTY30,1235.7,1235.7,1235.7,1235.7
2011-01-04,NIFTY100 QUALTY30,1237.3,1237.3,1237.3,1237.3
2011-01-05,NIFTY100 QUALTY30,1235.3,1235.3,1235.3,1235.3
2011-01-06,NIFTY100 QUALTY30,1230.59,1230.59,1230.59,1230.59
2011-01-07,NIFTY100 QUALTY30,1195.0,1195.0,1195.0,1195.0
2011-01-10,NIFTY100 QUALTY30,1175.2,1175.2,1175.2,1175.2
2011-01-11,NIFTY100 QUALTY30,1173.59,1173.59,1173.59,1173.59
2011-01-12,NIFTY100 QUALTY30,1192.3,1192.3,1192.3,1192.3
2011-01-13,NIFTY100 QUALTY30,1178.2,1178.2,1178.2,1178.2
2011-01-14,NIFTY100 QUALTY30,1167.5,1167.5,1167.5,1167.5
2011-01-17,NIFTY100 QUALTY30,1167.5,1167.5,1167.5,1167.5
2011-01-18,NIFTY100 QUALTY30,1186.7,1186.7,1186.7,1186.7
2011-01-19,NIFTY100 QUALTY30,1183.4,1183.4,1183.4,1183.4
2011-01-20,NIFTY100 QUALTY30,1186.09,1186.09,1186.09,1186.09
2011-01-21,NIFTY100 QUALTY30,1175.59,1175.59,1175.59,1175.59
2011-01-24,NIFTY100 QUALTY30,1174.5,1174.5,1174.5,1174.5
2011-01-25,NIFTY100 QUALTY30,1168.4,1168.4,1168.4,1168.4
2011-01-27,NIFTY100 QUALTY30,1153.4,1153.4,1153.4,1153.4
2011-01-28,NIFTY100 QUALTY30,1134.2,1134.2,1134.2,1134.2
2011-01-31,NIFTY100 QUALTY30,1131.09,1131.09,1131.09,1131.09
2011-02-01,NIFTY100 QUALTY30,1115.7,1115.7,1115.7,1115.7
2011-02-02,NIFTY100 QUALTY30,1120.7,1120.7,1120.7,1120.7
2011-02-03,NIFTY100 QUALTY30,1135.59,1135.59,1135.59,1135.59
2011-02-04,NIFTY100 QUALTY30,1110.3,1110.3,1110.3,1110.3
2011-02-07,NIFTY100 QUALTY30,1110.4,1110.4,1110.4,1110.4
2011-02-08,NIFTY100 QUALTY30,1099.9,1099.9,1099.9,1099.9
2011-02-09,NIFTY100 QUALTY30,1079.9,1079.9,1079.9,1079.9
2011-02-10,NIFTY100 QUALTY30,1077.2,1077.2,1077.2,1077.2
2011-02-11,NIFTY100 QUALTY30,1077.09,1077.09,1077.09,1077.09
2011-02-14,NIFTY100 QUALTY30,1105.09,1105.09,1105.09,1105.09
2011-02-15,NIFTY100 QUALTY30,1103.2,1103.2,1103.2,1103.2
2011-02-16,NIFTY100 QUALTY30,1104.9,1104.9,1104.9,1104.9
2011-02-17,NIFTY100 QUALTY30,1113.09,1113.09,1113.09,1113.09
2011-02-18,NIFTY100 QUALTY30,1102.8,1102.8,1102.8,1102.8
2011-02-21,NIFTY100 QUALTY30,1118.0,1118.0,1118.0,1118.0
2011-02-22,NIFTY100 QUALTY30,1108.2,1108.2,1108.2,1108.2
2011-02-23,NIFTY100 QUALTY30,1102.8,1102.8,1102.8,1102.8
2011-02-24,NIFTY100 QUALTY30,1077.2,1077.2,1077.2,1077.2
