date,ticker,open,high,low,close
2005-05-17,NIFTY500 VALUE 50,1015.06,1015.06,1015.06,1015.06
2005-05-18,NIFTY500 VALUE 50,1017.42,1017.42,1017.42,1017.42
2005-05-19,NIFTY500 VALUE 50,1027.63,1027.63,1027.63,1027.63
2005-05-20,NIFTY500 VALUE 50,1030.85,1030.85,1030.85,1030.85
2005-05-23,NIFTY500 VALUE 50,1040.52,1040.52,1040.52,1040.52
2005-05-24,NIFTY500 VALUE 50,1044.73,1044.73,1044.73,1044.73
2005-05-25,NIFTY500 VALUE 50,1048.47,1048.47,1048.47,1048.47
2005-05-26,NIFTY500 VALUE 50,1037.72,1037.72,1037.72,1037.72
2005-05-27,NIFTY500 VALUE 50,1040.23,1040.23,1040.23,1040.23
2005-05-30,NIFTY500 VALUE 50,1034.72,1034.72,1034.72,1034.72
2005-05-31,NIFTY500 VALUE 50,1040.17,1040.17,1040.17,1040.17
2005-06-01,NIFTY500 VALUE 50,1042.61,1042.61,1042.61,1042.61
2005-06-02,NIFTY500 VALUE 50,1037.66,1037.66,1037.66,1037.66
2005-06-03,NIFTY500 VALUE 50,1046.84,1046.84,1046.84,1046.84
2005-06-04,NIFTY500 VALUE 50,1055.15,1055.15,1055.15,1055.15
2005-06-06,NIFTY500 VALUE 50,1054.08,1054.08,1054.08,1054.08
2005-06-07,NIFTY500 VALUE 50,1070.22,1070.22,1070.22,1070.22
2005-06-08,NIFTY500 VALUE 50,1080.94,1080.94,1080.94,1080.94
2005-06-09,NIFTY500 VALUE 50,1084.27,1084.27,1084.27,1084.27
2005-06-10,NIFTY500 VALUE 50,1072.36,1072.36,1072.36,1072.36
2005-06-13,NIFTY500 VALUE 50,1069.96,1069.96,1069.96,1069.96
2005-06-14,NIFTY500 VALUE 50,1070.85,1070.85,1070.85,1070.85
2005-06-15,NIFTY500 VALUE 50,1070.2,1070.2,1070.2,1070.2
2005-06-16,NIFTY500 VALUE 50,1049.58,1049.58,1049.58,1049.58
2005-06-17,NIFTY500 VALUE 50,1036.07,1036.07,1036.07,1036.07
2005-06-20,NIFTY500 VALUE 50,1027.78,1027.78,1027.78,1027.78
2005-06-21,NIFTY500 VALUE 50,1026.43,1026.43,1026.43,1026.43
2005-06-22,NIFTY500 VALUE 50,1021.21,1021.21,1021.21,1021.21
2005-06-23,NIFTY500 VALUE 50,1029.06,1029.06,1029.06,1029.06
2005-06-24,NIFTY500 VALUE 50,1030.8,1030.8,1030.8,1030.8
2005-06-27,NIFTY500 VALUE 50,1031.95,1031.95,1031.95,1031.95
2005-06-28,NIFTY500 VALUE 50,1014.29,1014.29,1014.29,1014.29
2005-06-29,NIFTY500 VALUE 50,1019.19,1019.19,1019.19,1019.19
2005-06-30,NIFTY500 VALUE 50,1010.75,1010.75,1010.75,1010.75
2005-07-01,NIFTY500 VALUE 50,1026.77,1026.77,1026.77,1026.77
2005-07-04,NIFTY500 VALUE 50,1041.14,1041.14,1041.14,1041.14
2005-07-05,NIFTY500 VALUE 50,1035.17,1035.17,1035.17,1035.17
2005-07-06,NIFTY500 VALUE 50,1054.79,1054.79,1054.79,1054.79
2005-07-07,NIFTY500 VALUE 50,1036.61,1036.61,1036.61,1036.61
2005-07-08,NIFTY500 VALUE 50,1051.43,1051.43,1051.43,1051.43
2005-07-11,NIFTY500 VALUE 50,1065.32,1065.32,1065.32,1065.32
2005-07-12,NIFTY500 VALUE 50,1071.71,1071.71,1071.71,1071.71
2005-07-13,NIFTY500 VALUE 50,1081.35,1081.35,1081.35,1081.35
2005-07-14,NIFTY500 VALUE 50,1077.32,1077.32,1077.32,1077.32
2005-07-15,NIFTY500 VALUE 50,1090.47,1090.47,1090.47,1090.47
2005-07-18,NIFTY500 VALUE 50,1116.5,1116.5,1116.5,1116.5
2005-07-19,NIFTY500 VALUE 50,1126.24,1126.24,1126.24,1126.24
2005-07-20,NIFTY500 VALUE 50,1134.72,1134.72,1134.72,1134.72
2005-07-21,NIFTY500 VALUE 50,1126.64,1126.64,1126.64,1126.64
2005-07-22,NIFTY500 VALUE 50,1143.38,1143.38,1143.38,1143.38
2005-07-25,NIFTY500 VALUE 50,1140.53,1140.53,1140.53,1140.53
2005-07-26,NIFTY500 VALUE 50,1136.39,1136.39,1136.39,1136.39
2005-07-27,NIFTY500 VALUE 50,1135.39,1135.39,1135.39,1135.39
2005-07-29,NIFTY500 VALUE 50,1123.39,1123.39,1123.39,1123.39
2005-08-01,NIFTY500 VALUE 50,1129.33,1129.33,1129.33,1129.33
2005-08-02,NIFTY500 VALUE 50,1157.25,1157.25,1157.25,1157.25
2005-08-03,NIFTY500 VALUE 50,1154.77,1154.77,1154.77,1154.77
2005-08-04,NIFTY500 VALUE 50,1156.66,1156.66,1156.66,1156.66
2005-08-05,NIFTY500 VALUE 50,1164.41,1164.41,1164.41,1164.41
2005-08-08,NIFTY500 VALUE 50,1144.14,1144.14,1144.14,1144.14
2005-08-09,NIFTY500 VALUE 50,1133.49,1133.49,1133.49,1133.49
2005-08-10,NIFTY500 VALUE 50,1157.29,1157.29,1157.29,1157.29
2005-08-11,NIFTY500 VALUE 50,1164.31,1164.31,1164.31,1164.31
2005-08-12,NIFTY500 VALUE 50,1158.35,1158.35,1158.35,1158.35
2005-08-16,NIFTY500 VALUE 50,1166.58,1166.58,1166.58,1166.58
2005-08-17,NIFTY500 VALUE 50,1179.37,1179.37,1179.37,1179.37
2005-08-18,NIFTY500 VALUE 50,1171.63,1171.63,1171.63,1171.63
2005-08-19,NIFTY500 VALUE 50,1168.88,1168.88,1168.88,1168.88
2005-08-22,NIFTY500 VALUE 50,1175.38,1175.38,1175.38,1175.38
2005-08-23,NIFTY500 VALUE 50,1145.79,1145.79,1145.79,1145.79
2005-08-24,NIFTY500 VALUE 50,1129.83,1129.83,1129.83,1129.83
2005-08-25,NIFTY500 VALUE 50,1139.27,1139.27,1139.27,1139.27
2005-08-26,NIFTY500 VALUE 50,1157.3,1157.3,1157.3,1157.3
2005-08-29,NIFTY500 VALUE 50,1152.63,1152.63,1152.63,1152.63
2005-08-30,NIFTY500 VALUE 50,1166.37,1166.37,1166.37,1166.37
2005-08-31,NIFTY500 VALUE 50,1182.54,1182.54,1182.54,1182.54
2005-09-01,NIFTY500 VALUE 50,1190.06,1190.06,1190.06,1190.06
2005-09-02,NIFTY500 VALUE 50,1198.36,1198.36,1198.36,1198.36
2005-09-05,NIFTY500 VALUE 50,1198.93,1198.93,1198.93,1198.93
2005-09-06,NIFTY500 VALUE 50,1207.84,1207.84,1207.84,1207.84
2005-09-08,NIFTY500 VALUE 50,1221.77,1221.77,1221.77,1221.77
2005-09-09,NIFTY500 VALUE 50,1220.63,1220.63,1220.63,1220.63
2005-09-12,NIFTY500 VALUE 50,1241.16,1241.16,1241.16,1241.16
2005-09-13,NIFTY500 VALUE 50,1253.0,1253.0,1253.0,1253.0
2005-09-14,NIFTY500 VALUE 50,1238.75,1238.75,1238.75,1238.75
2005-09-15,NIFTY500 VALUE 50,1258.2,1258.2,1258.2,1258.2
2005-09-16,NIFTY500 VALUE 50,1274.02,1274.02,1274.02,1274.02
2005-09-19,NIFTY500 VALUE 50,1288.3,1288.3,1288.3,1288.3
2005-09-20,NIFTY500 VALUE 50,1271.63,1271.63,1271.63,1271.63
2005-09-21,NIFTY500 VALUE 50,1240.35,1240.35,1240.35,1240.35
2005-09-22,NIFTY500 VALUE 50,1168.59,1168.59,1168.59,1168.59
2005-09-23,NIFTY500 VALUE 50,1184.39,1184.39,1184.39,1184.39
2005-09-26,NIFTY500 VALUE 50,1222.44,1222.44,1222.44,1222.44
2005-09-27,NIFTY500 VALUE 50,1232.47,1232.47,1232.47,1232.47
2005-09-28,NIFTY500 VALUE 50,1243.09,1243.09,1243.09,1243.09
2005-09-29,NIFTY500 VALUE 50,1230.08,1230.08,1230.08,1230.08
2005-09-30,NIFTY500 VALUE 50,1226.94,1226.94,1226.94,1226.94
2005-10-03,NIFTY500 VALUE 50,1242.57,1242.57,1242.57,1242.57
2005-10-04,NIFTY500 VALUE 50,1266.94,1266.94,1266.94,1266.94
2005-10-05,NIFTY500 VALUE 50,1261.19,1261.19,1261.19,1261.19
2005-10-06,NIFTY500 VALUE 50,1246.77,1246.77,1246.77,1246.77
2005-10-07,NIFTY500 VALUE 50,1235.84,1235.84,1235.84,1235.84
2005-10-10,NIFTY500 VALUE 50,1218.81,1218.81,1218.81,1218.81
2005-10-11,NIFTY500 VALUE 50,1223.53,1223.53,1223.53,1223.53
2005-10-13,NIFTY500 VALUE 50,1202.41,1202.41,1202.41,1202.41
2005-10-14,NIFTY500 VALUE 50,1177.41,1177.41,1177.41,1177.41
2005-10-17,NIFTY500 VALUE 50,1169.27,1169.27,1169.27,1169.27
2005-10-18,NIFTY500 VALUE 50,1164.4,1164.4,1164.4,1164.4
2005-10-19,NIFTY500 VALUE 50,1128.48,1128.48,1128.48,1128.48
2005-10-20,NIFTY500 VALUE 50,1109.6,1109.6,1109.6,1109.6
2005-10-21,NIFTY500 VALUE 50,1122.53,1122.53,1122.53,1122.53
2005-10-24,NIFTY500 VALUE 50,1125.53,1125.53,1125.53,1125.53
2005-10-25,NIFTY500 VALUE 50,1134.46,1134.46,1134.46,1134.46
2005-10-26,NIFTY500 VALUE 50,1129.25,1129.25,1129.25,1129.25
2005-10-27,NIFTY500 VALUE 50,1102.17,1102.17,1102.17,1102.17
2005-10-28,NIFTY500 VALUE 50,1083.1,1083.1,1083.1,1083.1
2005-10-31,NIFTY500 VALUE 50,1094.7,1094.7,1094.7,1094.7
2005-11-01,NIFTY500 VALUE 50,1110.29,1110.29,1110.29,1110.29
2005-11-02,NIFTY500 VALUE 50,1121.72,1121.72,1121.72,1121.72
2005-11-07,NIFTY500 VALUE 50,1136.4,1136.4,1136.4,1136.4
2005-11-08,NIFTY500 VALUE 50,1153.29,1153.29,1153.29,1153.29
2005-11-09,NIFTY500 VALUE 50,1148.98,1148.98,1148.98,1148.98
2005-11-10,NIFTY500 VALUE 50,1156.99,1156.99,1156.99,1156.99
2005-11-11,NIFTY500 VALUE 50,1181.82,1181.82,1181.82,1181.82
2005-11-14,NIFTY500 VALUE 50,1190.19,1190.19,1190.19,1190.19
2005-11-16,NIFTY500 VALUE 50,1198.06,1198.06,1198.06,1198.06
2005-11-17,NIFTY500 VALUE 50,1202.07,1202.07,1202.07,1202.07
2005-11-18,NIFTY500 VALUE 50,1198.38,1198.38,1198.38,1198.38
2005-11-21,NIFTY500 VALUE 50,1183.76,1183.76,1183.76,1183.76
2005-11-22,NIFTY500 VALUE 50,1171.65,1171.65,1171.65,1171.65
2005-11-23,NIFTY500 VALUE 50,1170.16,1170.16,1170.16,1170.16
2005-11-24,NIFTY500 VALUE 50,1175.37,1175.37,1175.37,1175.37
2005-11-25,NIFTY500 VALUE 50,1188.03,1188.03,1188.03,1188.03
2005-11-26,NIFTY500 VALUE 50,1195.11,1195.11,1195.11,1195.11
2005-11-28,NIFTY500 VALUE 50,1202.26,1202.26,1202.26,1202.26
2005-11-29,NIFTY500 VALUE 50,1195.37,1195.37,1195.37,1195.37
2005-11-30,NIFTY500 VALUE 50,1187.43,1187.43,1187.43,1187.43
2005-12-01,NIFTY500 VALUE 50,1201.42,1201.42,1201.42,1201.42
2005-12-02,NIFTY500 VALUE 50,1201.32,1201.32,1201.32,1201.32
2005-12-05,NIFTY500 VALUE 50,1192.61,1192.61,1192.61,1192.61
2005-12-06,NIFTY500 VALUE 50,1183.5,1183.5,1183.5,1183.5
2005-12-07,NIFTY500 VALUE 50,1186.46,1186.46,1186.46,1186.46
2005-12-08,NIFTY500 VALUE 50,1190.43,1190.43,1190.43,1190.43
2005-12-09,NIFTY500 VALUE 50,1198.33,1198.33,1198.33,1198.33
2005-12-12,NIFTY500 VALUE 50,1206.92,1206.92,1206.92,1206.92
2005-12-13,NIFTY500 VALUE 50,1213.38,1213.38,1213.38,1213.38
2005-12-14,NIFTY500 VALUE 50,1222.81,1222.81,1222.81,1222.81
2005-12-15,NIFTY500 VALUE 50,1203.35,1203.35,1203.35,1203.35
2005-12-16,NIFTY500 VALUE 50,1218.04,1218.04,1218.04,1218.04
2005-12-19,NIFTY500 VALUE 50,1230.48,1230.48,1230.48,1230.48
2005-12-20,NIFTY500 VALUE 50,1226.9,1226.9,1226.9,1226.9
2005-12-21,NIFTY500 VALUE 50,1222.89,1222.89,1222.89,1222.89
2005-12-22,NIFTY500 VALUE 50,1220.05,1220.05,1220.05,1220.05
2005-12-23,NIFTY500 VALUE 50,1213.63,1213.63,1213.63,1213.63
2005-12-26,NIFTY500 VALUE 50,1183.74,1183.74,1183.74,1183.74
2005-12-27,NIFTY500 VALUE 50,1203.63,1203.63,1203.63,1203.63
2005-12-28,NIFTY500 VALUE 50,1206.2,1206.2,1206.2,1206.2
2005-12-29,NIFTY500 VALUE 50,1213.6,1213.6,1213.6,1213.6
2005-12-30,NIFTY500 VALUE 50,1231.23,1231.23,1231.23,1231.23
2006-01-02,NIFTY500 VALUE 50,1248.51,1248.51,1248.51,1248.51
2006-01-03,NIFTY500 VALUE 50,1268.0,1268.0,1268.0,1268.0
2006-01-04,NIFTY500 VALUE 50,1283.78,1283.78,1283.78,1283.78
2006-01-05,NIFTY500 VALUE 50,1295.09,1295.09,1295.09,1295.09
2006-01-06,NIFTY500 VALUE 50,1300.75,1300.75,1300.75,1300.75
2006-01-09,NIFTY500 VALUE 50,1305.74,1305.74,1305.74,1305.74
2006-01-10,NIFTY500 VALUE 50,1292.74,1292.74,1292.74,1292.74
2006-01-12,NIFTY500 VALUE 50,1284.78,1284.78,1284.78,1284.78
2006-01-13,NIFTY500 VALUE 50,1274.39,1274.39,1274.39,1274.39
2006-01-16,NIFTY500 VALUE 50,1260.14,1260.14,1260.14,1260.14
2006-01-17,NIFTY500 VALUE 50,1234.55,1234.55,1234.55,1234.55
2006-01-18,NIFTY500 VALUE 50,1228.84,1228.84,1228.84,1228.84
2006-01-19,NIFTY500 VALUE 50,1250.19,1250.19,1250.19,1250.19
2006-01-20,NIFTY500 VALUE 50,1255.42,1255.42,1255.42,1255.42
2006-01-23,NIFTY500 VALUE 50,1246.1,1246.1,1246.1,1246.1
2006-01-24,NIFTY500 VALUE 50,1251.81,1251.81,1251.81,1251.81
2006-01-25,NIFTY500 VALUE 50,1234.13,1234.13,1234.13,1234.13
2006-01-27,NIFTY500 VALUE 50,1263.64,1263.64,1263.64,1263.64
2006-01-30,NIFTY500 VALUE 50,1244.23,1244.23,1244.23,1244.23
2006-01-31,NIFTY500 VALUE 50,1238.23,1238.23,1238.23,1238.23
2006-02-01,NIFTY500 VALUE 50,1210.29,1210.29,1210.29,1210.29
2006-02-02,NIFTY500 VALUE 50,1208.26,1208.26,1208.26,1208.26
2006-02-03,NIFTY500 VALUE 50,1207.58,1207.58,1207.58,1207.58
2006-02-06,NIFTY500 VALUE 50,1217.69,1217.69,1217.69,1217.69
2006-02-07,NIFTY500 VALUE 50,1230.34,1230.34,1230.34,1230.34
2006-02-08,NIFTY500 VALUE 50,1227.68,1227.68,1227.68,1227.68
2006-02-10,NIFTY500 VALUE 50,1244.02,1244.02,1244.02,1244.02
2006-02-13,NIFTY500 VALUE 50,1258.72,1258.72,1258.72,1258.72
2006-02-14,NIFTY500 VALUE 50,1254.18,1254.18,1254.18,1254.18
2006-02-15,NIFTY500 VALUE 50,1252.94,1252.94,1252.94,1252.94
2006-02-16,NIFTY500 VALUE 50,1274.57,1274.57,1274.57,1274.57
2006-02-17,NIFTY500 VALUE 50,1255.51,1255.51,1255.51,1255.51
2006-02-20,NIFTY500 VALUE 50,1246.33,1246.33,1246.33,1246.33
2006-02-21,NIFTY500 VALUE 50,1253.17,1253.17,1253.17,1253.17
2006-02-22,NIFTY500 VALUE 50,1259.14,1259.14,1259.14,1259.14
2006-02-23,NIFTY500 VALUE 50,1256.08,1256.08,1256.08,1256.08
2006-02-24,NIFTY500 VALUE 50,1273.11,1273.11,1273.11,1273.11
2006-02-27,NIFTY500 VALUE 50,1275.59,1275.59,1275.59,1275.59
2006-02-28,NIFTY500 VALUE 50,1251.39,1251.39,1251.39,1251.39
2006-03-01,NIFTY500 VALUE 50,1255.82,1255.82,1255.82,1255.82
2006-03-02,NIFTY500 VALUE 50,1265.68,1265.68,1265.68,1265.68
2006-03-03,NIFTY500 VALUE 50,1264.49,1264.49,1264.49,1264.49
2006-03-06,NIFTY500 VALUE 50,1282.19,1282.19,1282.19,1282.19
2006-03-07,NIFTY500 VALUE 50,1287.26,1287.26,1287.26,1287.26
2006-03-08,NIFTY500 VALUE 50,1259.22,1259.22,1259.22,1259.22
2006-03-09,NIFTY500 VALUE 50,1262.86,1262.86,1262.86,1262.86
2006-03-10,NIFTY500 VALUE 50,1276.51,1276.51,1276.51,1276.51
2006-03-13,NIFTY500 VALUE 50,1279.16,1279.16,1279.16,1279.16
2006-03-14,NIFTY500 VALUE 50,1270.6,1270.6,1270.6,1270.6
2006-03-16,NIFTY500 VALUE 50,1272.69,1272.69,1272.69,1272.69
2006-03-17,NIFTY500 VALUE 50,1264.03,1264.03,1264.03,1264.03
2006-03-20,NIFTY500 VALUE 50,1275.33,1275.33,1275.33,1275.33
2006-03-21,NIFTY500 VALUE 50,1275.42,1275.42,1275.42,1275.42
2006-03-22,NIFTY500 VALUE 50,1273.14,1273.14,1273.14,1273.14
2006-03-23,NIFTY500 VALUE 50,1284.47,1284.47,1284.47,1284.47
2006-03-24,NIFTY500 VALUE 50,1302.42,1302.42,1302.42,1302.42
2006-03-27,NIFTY500 VALUE 50,1324.0,1324.0,1324.0,1324.0
2006-03-28,NIFTY500 VALUE 50,1313.18,1313.18,1313.18,1313.18
2006-03-29,NIFTY500 VALUE 50,1306.24,1306.24,1306.24,1306.24
2006-03-30,NIFTY500 VALUE 50,1318.54,1318.54,1318.54,1318.54
2006-03-31,NIFTY500 VALUE 50,1330.86,1330.86,1330.86,1330.86
2006-04-03,NIFTY500 VALUE 50,1371.69,1371.69,1371.69,1371.69
2006-04-04,NIFTY500 VALUE 50,1391.09,1391.09,1391.09,1391.09
2006-04-05,NIFTY500 VALUE 50,1405.2,1405.2,1405.2,1405.2
2006-04-07,NIFTY500 VALUE 50,1376.44,1376.44,1376.44,1376.44
2006-04-10,NIFTY500 VALUE 50,1404.86,1404.86,1404.86,1404.86
2006-04-12,NIFTY500 VALUE 50,1381.97,1381.97,1381.97,1381.97
2006-04-13,NIFTY500 VALUE 50,1357.91,1357.91,1357.91,1357.91
2006-04-17,NIFTY500 VALUE 50,1385.24,1385.24,1385.24,1385.24
2006-04-18,NIFTY500 VALUE 50,1394.13,1394.13,1394.13,1394.13
2006-04-19,NIFTY500 VALUE 50,1389.6,1389.6,1389.6,1389.6
2006-04-20,NIFTY500 VALUE 50,1398.3,1398.3,1398.3,1398.3
2006-04-21,NIFTY500 VALUE 50,1391.63,1391.63,1391.63,1391.63
2006-04-24,NIFTY500 VALUE 50,1390.14,1390.14,1390.14,1390.14
2006-04-25,NIFTY500 VALUE 50,1365.19,1365.19,1365.19,1365.19
2006-04-26,NIFTY500 VALUE 50,1396.94,1396.94,1396.94,1396.94
2006-04-27,NIFTY500 VALUE 50,1388.51,1388.51,1388.51,1388.51
2006-04-28,NIFTY500 VALUE 50,1383.74,1383.74,1383.74,1383.74
2006-04-29,NIFTY500 VALUE 50,1411.24,1411.24,1411.24,1411.24
2006-05-02,NIFTY500 VALUE 50,1444.03,1444.03,1444.03,1444.03
2006-05-03,NIFTY500 VALUE 50,1467.87,1467.87,1467.87,1467.87
2006-05-04,NIFTY500 VALUE 50,1484.49,1484.49,1484.49,1484.49
2006-05-05,NIFTY500 VALUE 50,1500.13,1500.13,1500.13,1500.13
2006-05-08,NIFTY500 VALUE 50,1515.95,1515.95,1515.95,1515.95
2006-05-09,NIFTY500 VALUE 50,1520.42,1520.42,1520.42,1520.42
2006-05-10,NIFTY500 VALUE 50,1542.68,1542.68,1542.68,1542.68
2006-05-11,NIFTY500 VALUE 50,1518.39,1518.39,1518.39,1518.39
2006-05-12,NIFTY500 VALUE 50,1495.01,1495.01,1495.01,1495.01
2006-05-15,NIFTY500 VALUE 50,1429.53,1429.53,1429.53,1429.53
2006-05-16,NIFTY500 VALUE 50,1427.73,1427.73,1427.73,1427.73
2006-05-17,NIFTY500 VALUE 50,1484.38,1484.38,1484.38,1484.38
2006-05-18,NIFTY500 VALUE 50,1373.88,1373.88,1373.88,1373.88
2006-05-19,NIFTY500 VALUE 50,1312.83,1312.83,1312.83,1312.83
2006-05-22,NIFTY500 VALUE 50,1220.74,1220.74,1220.74,1220.74
2006-05-23,NIFTY500 VALUE 50,1286.72,1286.72,1286.72,1286.72
2006-05-24,NIFTY500 VALUE 50,1277.53,1277.53,1277.53,1277.53
2006-05-25,NIFTY500 VALUE 50,1275.89,1275.89,1275.89,1275.89
2006-05-26,NIFTY500 VALUE 50,1328.55,1328.55,1328.55,1328.55
2006-05-29,NIFTY500 VALUE 50,1341.48,1341.48,1341.48,1341.48
2006-05-30,NIFTY500 VALUE 50,1336.23,1336.23,1336.23,1336.23
2006-05-31,NIFTY500 VALUE 50,1293.34,1293.34,1293.34,1293.34
2006-06-01,NIFTY500 VALUE 50,1262.56,1262.56,1262.56,1262.56
2006-06-02,NIFTY500 VALUE 50,1269.71,1269.71,1269.71,1269.71
2006-06-05,NIFTY500 VALUE 50,1241.95,1241.95,1241.95,1241.95
2006-06-06,NIFTY500 VALUE 50,1205.8,1205.8,1205.8,1205.8
2006-06-07,NIFTY500 VALUE 50,1129.82,1129.82,1129.82,1129.82
2006-06-08,NIFTY500 VALUE 50,1040.69,1040.69,1040.69,1040.69
2006-06-09,NIFTY500 VALUE 50,1105.75,1105.75,1105.75,1105.75
2006-06-12,NIFTY500 VALUE 50,1070.22,1070.22,1070.22,1070.22
2006-06-13,NIFTY500 VALUE 50,1008.3,1008.3,1008.3,1008.3
2006-06-14,NIFTY500 VALUE 50,996.37,996.37,996.37,996.37
2006-06-15,NIFTY500 VALUE 50,1053.9,1053.9,1053.9,1053.9
2006-06-16,NIFTY500 VALUE 50,1079.65,1079.65,1079.65,1079.65
2006-06-19,NIFTY500 VALUE 50,1100.44,1100.44,1100.44,1100.44
2006-06-20,NIFTY500 VALUE 50,1099.67,1099.67,1099.67,1099.67
2006-06-21,NIFTY500 VALUE 50,1123.48,1123.48,1123.48,1123.48
2006-06-22,NIFTY500 VALUE 50,1148.9,1148.9,1148.9,1148.9
2006-06-23,NIFTY500 VALUE 50,1160.45,1160.45,1160.45,1160.45
2006-06-25,NIFTY500 VALUE 50,1170.85,1170.85,1170.85,1170.85
2006-06-26,NIFTY500 VALUE 50,1120.86,1120.86,1120.86,1120.86
2006-06-27,NIFTY500 VALUE 50,1119.79,1119.79,1119.79,1119.79
2006-06-28,NIFTY500 VALUE 50,1111.55,1111.55,1111.55,1111.55
2006-06-29,NIFTY500 VALUE 50,1103.84,1103.84,1103.84,1103.84
2006-06-30,NIFTY500 VALUE 50,1137.2,1137.2,1137.2,1137.2
2006-07-03,NIFTY500 VALUE 50,1135.51,1135.51,1135.51,1135.51
2006-07-04,NIFTY500 VALUE 50,1137.1,1137.1,1137.1,1137.1
2006-07-05,NIFTY500 VALUE 50,1154.29,1154.29,1154.29,1154.29
2006-07-06,NIFTY500 VALUE 50,1149.31,1149.31,1149.31,1149.31
2006-07-07,NIFTY500 VALUE 50,1115.24,1115.24,1115.24,1115.24
2006-07-10,NIFTY500 VALUE 50,1118.12,1118.12,1118.12,1118.12
2006-07-11,NIFTY500 VALUE 50,1118.71,1118.71,1118.71,1118.71
2006-07-12,NIFTY500 VALUE 50,1118.49,1118.49,1118.49,1118.49
2006-07-13,NIFTY500 VALUE 50,1112.57,1112.57,1112.57,1112.57
2006-07-14,NIFTY500 VALUE 50,1096.19,1096.19,1096.19,1096.19
2006-07-17,NIFTY500 VALUE 50,1065.72,1065.72,1065.72,1065.72
2006-07-18,NIFTY500 VALUE 50,1044.46,1044.46,1044.46,1044.46
2006-07-19,NIFTY500 VALUE 50,1021.42,1021.42,1021.42,1021.42
2006-07-20,NIFTY500 VALUE 50,1046.88,1046.88,1046.88,1046.88
2006-07-21,NIFTY500 VALUE 50,1025.47,1025.47,1025.47,1025.47
2006-07-24,NIFTY500 VALUE 50,1034.37,1034.37,1034.37,1034.37
2006-07-25,NIFTY500 VALUE 50,1057.95,1057.95,1057.95,1057.95
2006-07-26,NIFTY500 VALUE 50,1073.77,1073.77,1073.77,1073.77
2006-07-27,NIFTY500 VALUE 50,1076.84,1076.84,1076.84,1076.84
2006-07-28,NIFTY500 VALUE 50,1089.28,1089.28,1089.28,1089.28
2006-07-31,NIFTY500 VALUE 50,1100.1,1100.1,1100.1,1100.1
2006-08-01,NIFTY500 VALUE 50,1096.72,1096.72,1096.72,1096.72
2006-08-02,NIFTY500 VALUE 50,1113.13,1113.13,1113.13,1113.13
2006-08-03,NIFTY500 VALUE 50,1122.56,1122.56,1122.56,1122.56
2006-08-04,NIFTY500 VALUE 50,1113.72,1113.72,1113.72,1113.72
2006-08-07,NIFTY500 VALUE 50,1114.5,1114.5,1114.5,1114.5
2006-08-08,NIFTY500 VALUE 50,1132.04,1132.04,1132.04,1132.04
2006-08-09,NIFTY500 VALUE 50,1149.96,1149.96,1149.96,1149.96
2006-08-10,NIFTY500 VALUE 50,1166.49,1166.49,1166.49,1166.49
