date,ticker,open,high,low,close
2005-05-25,NIFTY SMLCAP 250,1123.98,1123.98,1123.98,1123.98
2005-05-26,NIFTY SMLCAP 250,1119.83,1119.83,1119.83,1119.83
2005-05-27,NIFTY SMLCAP 250,1109.82,1109.82,1109.82,1109.82
2005-05-30,NIFTY SMLCAP 250,1098.3,1098.3,1098.3,1098.3
2005-05-31,NIFTY SMLCAP 250,1108.69,1108.69,1108.69,1108.69
2005-06-01,NIFTY SMLCAP 250,1118.06,1118.06,1118.06,1118.06
2005-06-02,NIFTY SMLCAP 250,1110.03,1110.03,1110.03,1110.03
2005-06-03,NIFTY SMLCAP 250,1124.28,1124.28,1124.28,1124.28
2005-06-04,NIFTY SMLCAP 250,1136.33,1136.33,1136.33,1136.33
2005-06-06,NIFTY SMLCAP 250,1141.5,1141.5,1141.5,1141.5
2005-06-07,NIFTY SMLCAP 250,1147.21,1147.21,1147.21,1147.21
2005-06-08,NIFTY SMLCAP 250,1150.16,1150.16,1150.16,1150.16
2005-06-09,NIFTY SMLCAP 250,1153.46,1153.46,1153.46,1153.46
2005-06-10,NIFTY SMLCAP 250,1147.9,1147.9,1147.9,1147.9
2005-06-13,NIFTY SMLCAP 250,1151.01,1151.01,1151.01,1151.01
2005-06-14,NIFTY SMLCAP 250,1154.86,1154.86,1154.86,1154.86
2005-06-15,NIFTY SMLCAP 250,1162.31,1162.31,1162.31,1162.31
2005-06-16,NIFTY SMLCAP 250,1137.27,1137.27,1137.27,1137.27
2005-06-17,NIFTY SMLCAP 250,1116.66,1116.66,1116.66,1116.66
2005-06-20,NIFTY SMLCAP 250,1103.99,1103.99,1103.99,1103.99
2005-06-21,NIFTY SMLCAP 250,1111.54,1111.54,1111.54,1111.54
2005-06-22,NIFTY SMLCAP 250,1112.58,1112.58,1112.58,1112.58
2005-06-23,NIFTY SMLCAP 250,1117.72,1117.72,1117.72,1117.72
2005-06-24,NIFTY SMLCAP 250,1129.66,1129.66,1129.66,1129.66
2005-06-27,NIFTY SMLCAP 250,1125.03,1125.03,1125.03,1125.03
2005-06-28,NIFTY SMLCAP 250,1103.08,1103.08,1103.08,1103.08
2005-06-29,NIFTY SMLCAP 250,1114.13,1114.13,1114.13,1114.13
2005-06-30,NIFTY SMLCAP 250,1122.95,1122.95,1122.95,1122.95
2005-07-01,NIFTY SMLCAP 250,1139.84,1139.84,1139.84,1139.84
2005-07-04,NIFTY SMLCAP 250,1156.58,1156.58,1156.58,1156.58
2005-07-05,NIFTY SMLCAP 250,1149.27,1149.27,1149.27,1149.27
2005-07-06,NIFTY SMLCAP 250,1170.55,1170.55,1170.55,1170.55
2005-07-07,NIFTY SMLCAP 250,1156.74,1156.74,1156.74,1156.74
2005-07-08,NIFTY SMLCAP 250,1178.69,1178.69,1178.69,1178.69
2005-07-11,NIFTY SMLCAP 250,1198.27,1198.27,1198.27,1198.27
2005-07-12,NIFTY SMLCAP 250,1203.08,1203.08,1203.08,1203.08
2005-07-13,NIFTY SMLCAP 250,1215.39,1215.39,1215.39,1215.39
2005-07-14,NIFTY SMLCAP 250,1218.22,1218.22,1218.22,1218.22
2005-07-15,NIFTY SMLCAP 250,1236.13,1236.13,1236.13,1236.13
2005-07-18,NIFTY SMLCAP 250,1258.74,1258.74,1258.74,1258.74
2005-07-19,NIFTY SMLCAP 250,1263.13,1263.13,1263.13,1263.13
2005-07-20,NIFTY SMLCAP 250,1269.26,1269.26,1269.26,1269.26
2005-07-21,NIFTY SMLCAP 250,1264.55,1264.55,1264.55,1264.55
2005-07-22,NIFTY SMLCAP 250,1279.85,1279.85,1279.85,1279.85
2005-07-25,NIFTY SMLCAP 250,1282.23,1282.23,1282.23,1282.23
2005-07-26,NIFTY SMLCAP 250,1273.58,1273.58,1273.58,1273.58
2005-07-27,NIFTY SMLCAP 250,1267.94,1267.94,1267.94,1267.94
2005-07-29,NIFTY SMLCAP 250,1255.35,1255.35,1255.35,1255.35
2005-08-01,NIFTY SMLCAP 250,1256.78,1256.78,1256.78,1256.78
2005-08-02,NIFTY SMLCAP 250,1283.93,1283.93,1283.93,1283.93
2005-08-03,NIFTY SMLCAP 250,1282.15,1282.15,1282.15,1282.15
2005-08-04,NIFTY SMLCAP 250,1299.13,1299.13,1299.13,1299.13
2005-08-05,NIFTY SMLCAP 250,1315.96,1315.96,1315.96,1315.96
2005-08-08,NIFTY SMLCAP 250,1305.86,1305.86,1305.86,1305.86
2005-08-09,NIFTY SMLCAP 250,1310.09,1310.09,1310.09,1310.09
2005-08-10,NIFTY SMLCAP 250,1342.85,1342.85,1342.85,1342.85
2005-08-11,NIFTY SMLCAP 250,1359.07,1359.07,1359.07,1359.07
2005-08-12,NIFTY SMLCAP 250,1368.47,1368.47,1368.47,1368.47
2005-08-16,NIFTY SMLCAP 250,1393.14,1393.14,1393.14,1393.14
2005-08-17,NIFTY SMLCAP 250,1415.41,1415.41,1415.41,1415.41
2005-08-18,NIFTY SMLCAP 250,1408.75,1408.75,1408.75,1408.75
2005-08-19,NIFTY SMLCAP 250,1424.18,1424.18,1424.18,1424.18
2005-08-22,NIFTY SMLCAP 250,1427.8,1427.8,1427.8,1427.8
2005-08-23,NIFTY SMLCAP 250,1386.45,1386.45,1386.45,1386.45
2005-08-24,NIFTY SMLCAP 250,1374.47,1374.47,1374.47,1374.47
2005-08-25,NIFTY SMLCAP 250,1400.99,1400.99,1400.99,1400.99
2005-08-26,NIFTY SMLCAP 250,1413.09,1413.09,1413.09,1413.09
2005-08-29,NIFTY SMLCAP 250,1425.59,1425.59,1425.59,1425.59
2005-08-30,NIFTY SMLCAP 250,1442.24,1442.24,1442.24,1442.24
2005-08-31,NIFTY SMLCAP 250,1465.98,1465.98,1465.98,1465.98
2005-09-01,NIFTY SMLCAP 250,1480.81,1480.81,1480.81,1480.81
2005-09-02,NIFTY SMLCAP 250,1482.0,1482.0,1482.0,1482.0
2005-09-05,NIFTY SMLCAP 250,1490.09,1490.09,1490.09,1490.09
2005-09-06,NIFTY SMLCAP 250,1488.51,1488.51,1488.51,1488.51
2005-09-08,NIFTY SMLCAP 250,1501.89,1501.89,1501.89,1501.89
2005-09-09,NIFTY SMLCAP 250,1492.39,1492.39,1492.39,1492.39
2005-09-12,NIFTY SMLCAP 250,1512.62,1512.62,1512.62,1512.62
2005-09-13,NIFTY SMLCAP 250,1523.83,1523.83,1523.83,1523.83
2005-09-14,NIFTY SMLCAP 250,1515.95,1515.95,1515.95,1515.95
2005-09-15,NIFTY SMLCAP 250,1539.51,1539.51,1539.51,1539.51
2005-09-16,NIFTY SMLCAP 250,1552.82,1552.82,1552.82,1552.82
2005-09-19,NIFTY SMLCAP 250,1562.67,1562.67,1562.67,1562.67
2005-09-20,NIFTY SMLCAP 250,1555.2,1555.2,1555.2,1555.2
2005-09-21,NIFTY SMLCAP 250,1509.52,1509.52,1509.52,1509.52
2005-09-22,NIFTY SMLCAP 250,1404.54,1404.54,1404.54,1404.54
2005-09-23,NIFTY SMLCAP 250,1417.41,1417.41,1417.41,1417.41
2005-09-26,NIFTY SMLCAP 250,1479.75,1479.75,1479.75,1479.75
2005-09-27,NIFTY SMLCAP 250,1494.05,1494.05,1494.05,1494.05
2005-09-28,NIFTY SMLCAP 250,1499.91,1499.91,1499.91,1499.91
2005-09-29,NIFTY SMLCAP 250,1481.86,1481.86,1481.86,1481.86
2005-09-30,NIFTY SMLCAP 250,1463.97,1463.97,1463.97,1463.97
2005-10-03,NIFTY SMLCAP 250,1490.22,1490.22,1490.22,1490.22
2005-10-04,NIFTY SMLCAP 250,1510.91,1510.91,1510.91,1510.91
2005-10-05,NIFTY SMLCAP 250,1502.86,1502.86,1502.86,1502.86
2005-10-06,NIFTY SMLCAP 250,1482.84,1482.84,1482.84,1482.84
2005-10-07,NIFTY SMLCAP 250,1480.06,1480.06,1480.06,1480.06
2005-10-10,NIFTY SMLCAP 250,1468.77,1468.77,1468.77,1468.77
2005-10-11,NIFTY SMLCAP 250,1455.4,1455.4,1455.4,1455.4
2005-10-13,NIFTY SMLCAP 250,1443.85,1443.85,1443.85,1443.85
2005-10-14,NIFTY SMLCAP 250,1406.78,1406.78,1406.78,1406.78
2005-10-17,NIFTY SMLCAP 250,1387.35,1387.35,1387.35,1387.35
2005-10-18,NIFTY SMLCAP 250,1385.72,1385.72,1385.72,1385.72
2005-10-19,NIFTY SMLCAP 250,1332.86,1332.86,1332.86,1332.86
2005-10-20,NIFTY SMLCAP 250,1305.27,1305.27,1305.27,1305.27
2005-10-21,NIFTY SMLCAP 250,1318.86,1318.86,1318.86,1318.86
2005-10-24,NIFTY SMLCAP 250,1320.45,1320.45,1320.45,1320.45
2005-10-25,NIFTY SMLCAP 250,1322.38,1322.38,1322.38,1322.38
2005-10-26,NIFTY SMLCAP 250,1323.12,1323.12,1323.12,1323.12
2005-10-27,NIFTY SMLCAP 250,1305.18,1305.18,1305.18,1305.18
2005-10-28,NIFTY SMLCAP 250,1276.82,1276.82,1276.82,1276.82
2005-10-31,NIFTY SMLCAP 250,1299.93,1299.93,1299.93,1299.93
2005-11-01,NIFTY SMLCAP 250,1325.56,1325.56,1325.56,1325.56
2005-11-02,NIFTY SMLCAP 250,1328.75,1328.75,1328.75,1328.75
2005-11-07,NIFTY SMLCAP 250,1357.36,1357.36,1357.36,1357.36
2005-11-08,NIFTY SMLCAP 250,1374.9,1374.9,1374.9,1374.9
2005-11-09,NIFTY SMLCAP 250,1373.19,1373.19,1373.19,1373.19
2005-11-10,NIFTY SMLCAP 250,1381.6,1381.6,1381.6,1381.6
2005-11-11,NIFTY SMLCAP 250,1406.35,1406.35,1406.35,1406.35
2005-11-14,NIFTY SMLCAP 250,1410.18,1410.18,1410.18,1410.18
2005-11-16,NIFTY SMLCAP 250,1422.47,1422.47,1422.47,1422.47
2005-11-17,NIFTY SMLCAP 250,1427.25,1427.25,1427.25,1427.25
2005-11-18,NIFTY SMLCAP 250,1430.02,1430.02,1430.02,1430.02
2005-11-21,NIFTY SMLCAP 250,1417.21,1417.21,1417.21,1417.21
2005-11-22,NIFTY SMLCAP 250,1408.83,1408.83,1408.83,1408.83
2005-11-23,NIFTY SMLCAP 250,1422.98,1422.98,1422.98,1422.98
2005-11-24,NIFTY SMLCAP 250,1434.55,1434.55,1434.55,1434.55
2005-11-25,NIFTY SMLCAP 250,1445.87,1445.87,1445.87,1445.87
2005-11-26,NIFTY SMLCAP 250,1455.36,1455.36,1455.36,1455.36
2005-11-28,NIFTY SMLCAP 250,1467.78,1467.78,1467.78,1467.78
2005-11-29,NIFTY SMLCAP 250,1461.58,1461.58,1461.58,1461.58
2005-11-30,NIFTY SMLCAP 250,1455.22,1455.22,1455.22,1455.22
2005-12-01,NIFTY SMLCAP 250,1467.6,1467.6,1467.6,1467.6
2005-12-02,NIFTY SMLCAP 250,1475.26,1475.26,1475.26,1475.26
2005-12-05,NIFTY SMLCAP 250,1476.33,1476.33,1476.33,1476.33
2005-12-06,NIFTY SMLCAP 250,1484.82,1484.82,1484.82,1484.82
2005-12-07,NIFTY SMLCAP 250,1494.93,1494.93,1494.93,1494.93
2005-12-08,NIFTY SMLCAP 250,1507.95,1507.95,1507.95,1507.95
2005-12-09,NIFTY SMLCAP 250,1526.84,1526.84,1526.84,1526.84
2005-12-12,NIFTY SMLCAP 250,1527.77,1527.77,1527.77,1527.77
2005-12-13,NIFTY SMLCAP 250,1526.31,1526.31,1526.31,1526.31
2005-12-14,NIFTY SMLCAP 250,1520.81,1520.81,1520.81,1520.81
2005-12-15,NIFTY SMLCAP 250,1509.03,1509.03,1509.03,1509.03
2005-12-16,NIFTY SMLCAP 250,1515.81,1515.81,1515.81,1515.81
2005-12-19,NIFTY SMLCAP 250,1522.49,1522.49,1522.49,1522.49
2005-12-20,NIFTY SMLCAP 250,1515.55,1515.55,1515.55,1515.55
2005-12-21,NIFTY SMLCAP 250,1517.79,1517.79,1517.79,1517.79
2005-12-22,NIFTY SMLCAP 250,1519.95,1519.95,1519.95,1519.95
2005-12-23,NIFTY SMLCAP 250,1507.92,1507.92,1507.92,1507.92
2005-12-26,NIFTY SMLCAP 250,1475.61,1475.61,1475.61,1475.61
2005-12-27,NIFTY SMLCAP 250,1502.37,1502.37,1502.37,1502.37
2005-12-28,NIFTY SMLCAP 250,1506.44,1506.44,1506.44,1506.44
2005-12-29,NIFTY SMLCAP 250,1523.57,1523.57,1523.57,1523.57
2005-12-30,NIFTY SMLCAP 250,1537.75,1537.75,1537.75,1537.75
2006-01-02,NIFTY SMLCAP 250,1562.08,1562.08,1562.08,1562.08
2006-01-03,NIFTY SMLCAP 250,1591.64,1591.64,1591.64,1591.64
2006-01-04,NIFTY SMLCAP 250,1598.88,1598.88,1598.88,1598.88
2006-01-05,NIFTY SMLCAP 250,1596.55,1596.55,1596.55,1596.55
2006-01-06,NIFTY SMLCAP 250,1608.64,1608.64,1608.64,1608.64
2006-01-09,NIFTY SMLCAP 250,1616.55,1616.55,1616.55,1616.55
2006-01-10,NIFTY SMLCAP 250,1604.62,1604.62,1604.62,1604.62
2006-01-12,NIFTY SMLCAP 250,1612.44,1612.44,1612.44,1612.44
2006-01-13,NIFTY SMLCAP 250,1622.82,1622.82,1622.82,1622.82
2006-01-16,NIFTY SMLCAP 250,1609.89,1609.89,1609.89,1609.89
2006-01-17,NIFTY SMLCAP 250,1596.01,1596.01,1596.01,1596.01
2006-01-18,NIFTY SMLCAP 250,1580.45,1580.45,1580.45,1580.45
2006-01-19,NIFTY SMLCAP 250,1621.1,1621.1,1621.1,1621.1
2006-01-20,NIFTY SMLCAP 250,1632.18,1632.18,1632.18,1632.18
2006-01-23,NIFTY SMLCAP 250,1636.14,1636.14,1636.14,1636.14
2006-01-24,NIFTY SMLCAP 250,1648.41,1648.41,1648.41,1648.41
2006-01-25,NIFTY SMLCAP 250,1637.26,1637.26,1637.26,1637.26
2006-01-27,NIFTY SMLCAP 250,1640.49,1640.49,1640.49,1640.49
2006-01-30,NIFTY SMLCAP 250,1616.42,1616.42,1616.42,1616.42
2006-01-31,NIFTY SMLCAP 250,1615.59,1615.59,1615.59,1615.59
2006-02-01,NIFTY SMLCAP 250,1590.76,1590.76,1590.76,1590.76
2006-02-02,NIFTY SMLCAP 250,1590.05,1590.05,1590.05,1590.05
2006-02-03,NIFTY SMLCAP 250,1586.72,1586.72,1586.72,1586.72
2006-02-06,NIFTY SMLCAP 250,1598.26,1598.26,1598.26,1598.26
2006-02-07,NIFTY SMLCAP 250,1597.37,1597.37,1597.37,1597.37
2006-02-08,NIFTY SMLCAP 250,1599.73,1599.73,1599.73,1599.73
2006-02-10,NIFTY SMLCAP 250,1613.72,1613.72,1613.72,1613.72
2006-02-13,NIFTY SMLCAP 250,1631.92,1631.92,1631.92,1631.92
2006-02-14,NIFTY SMLCAP 250,1622.48,1622.48,1622.48,1622.48
2006-02-15,NIFTY SMLCAP 250,1625.36,1625.36,1625.36,1625.36
2006-02-16,NIFTY SMLCAP 250,1630.26,1630.26,1630.26,1630.26
2006-02-17,NIFTY SMLCAP 250,1606.84,1606.84,1606.84,1606.84
2006-02-20,NIFTY SMLCAP 250,1594.14,1594.14,1594.14,1594.14
2006-02-21,NIFTY SMLCAP 250,1608.94,1608.94,1608.94,1608.94
2006-02-22,NIFTY SMLCAP 250,1603.29,1603.29,1603.29,1603.29
2006-02-23,NIFTY SMLCAP 250,1595.31,1595.31,1595.31,1595.31
2006-02-24,NIFTY SMLCAP 250,1594.1,1594.1,1594.1,1594.1
2006-02-27,NIFTY SMLCAP 250,1602.98,1602.98,1602.98,1602.98
2006-02-28,NIFTY SMLCAP 250,1601.12,1601.12,1601.12,1601.12
2006-03-01,NIFTY SMLCAP 250,1627.29,1627.29,1627.29,1627.29
2006-03-02,NIFTY SMLCAP 250,1633.28,1633.28,1633.28,1633.28
2006-03-03,NIFTY SMLCAP 250,1641.85,1641.85,1641.85,1641.85
2006-03-06,NIFTY SMLCAP 250,1664.44,1664.44,1664.44,1664.44
2006-03-07,NIFTY SMLCAP 250,1675.76,1675.76,1675.76,1675.76
2006-03-08,NIFTY SMLCAP 250,1657.45,1657.45,1657.45,1657.45
2006-03-09,NIFTY SMLCAP 250,1663.42,1663.42,1663.42,1663.42
2006-03-10,NIFTY SMLCAP 250,1684.11,1684.11,1684.11,1684.11
2006-03-13,NIFTY SMLCAP 250,1691.7,1691.7,1691.7,1691.7
2006-03-14,NIFTY SMLCAP 250,1684.62,1684.62,1684.62,1684.62
2006-03-16,NIFTY SMLCAP 250,1686.52,1686.52,1686.52,1686.52
2006-03-17,NIFTY SMLCAP 250,1675.71,1675.71,1675.71,1675.71
2006-03-20,NIFTY SMLCAP 250,1688.47,1688.47,1688.47,1688.47
2006-03-21,NIFTY SMLCAP 250,1685.02,1685.02,1685.02,1685.02
2006-03-22,NIFTY SMLCAP 250,1670.55,1670.55,1670.55,1670.55
2006-03-23,NIFTY SMLCAP 250,1672.96,1672.96,1672.96,1672.96
2006-03-24,NIFTY SMLCAP 250,1683.17,1683.17,1683.17,1683.17
2006-03-27,NIFTY SMLCAP 250,1702.97,1702.97,1702.97,1702.97
2006-03-28,NIFTY SMLCAP 250,1693.23,1693.23,1693.23,1693.23
2006-03-29,NIFTY SMLCAP 250,1715.01,1715.01,1715.01,1715.01
2006-03-30,NIFTY SMLCAP 250,1737.06,1737.06,1737.06,1737.06
2006-03-31,NIFTY SMLCAP 250,1762.19,1762.19,1762.19,1762.19
2006-04-03,NIFTY SMLCAP 250,1816.8,1816.8,1816.8,1816.8
2006-04-04,NIFTY SMLCAP 250,1831.52,1831.52,1831.52,1831.52
2006-04-05,NIFTY SMLCAP 250,1858.82,1858.82,1858.82,1858.82
2006-04-07,NIFTY SMLCAP 250,1836.5,1836.5,1836.5,1836.5
2006-04-10,NIFTY SMLCAP 250,1856.42,1856.42,1856.42,1856.42
2006-04-12,NIFTY SMLCAP 250,1832.52,1832.52,1832.52,1832.52
2006-04-13,NIFTY SMLCAP 250,1793.66,1793.66,1793.66,1793.66
2006-04-17,NIFTY SMLCAP 250,1830.02,1830.02,1830.02,1830.02
2006-04-18,NIFTY SMLCAP 250,1851.27,1851.27,1851.27,1851.27
2006-04-19,NIFTY SMLCAP 250,1860.5,1860.5,1860.5,1860.5
2006-04-20,NIFTY SMLCAP 250,1873.86,1873.86,1873.86,1873.86
2006-04-21,NIFTY SMLCAP 250,1876.9,1876.9,1876.9,1876.9
2006-04-24,NIFTY SMLCAP 250,1898.9,1898.9,1898.9,1898.9
2006-04-25,NIFTY SMLCAP 250,1886.31,1886.31,1886.31,1886.31
2006-04-26,NIFTY SMLCAP 250,1922.74,1922.74,1922.74,1922.74
2006-04-27,NIFTY SMLCAP 250,1940.18,1940.18,1940.18,1940.18
2006-04-28,NIFTY SMLCAP 250,1924.87,1924.87,1924.87,1924.87
2006-04-29,NIFTY SMLCAP 250,1977.06,1977.06,1977.06,1977.06
2006-05-02,NIFTY SMLCAP 250,2000.5,2000.5,2000.5,2000.5
2006-05-03,NIFTY SMLCAP 250,2011.66,2011.66,2011.66,2011.66
2006-05-04,NIFTY SMLCAP 250,2018.41,2018.41,2018.41,2018.41
2006-05-05,NIFTY SMLCAP 250,2026.73,2026.73,2026.73,2026.73
2006-05-08,NIFTY SMLCAP 250,2051.28,2051.28,2051.28,2051.28
2006-05-09,NIFTY SMLCAP 250,2065.0,2065.0,2065.0,2065.0
2006-05-10,NIFTY SMLCAP 250,2095.39,2095.39,2095.39,2095.39
2006-05-11,NIFTY SMLCAP 250,2086.41,2086.41,2086.41,2086.41
2006-05-12,NIFTY SMLCAP 250,2082.26,2082.26,2082.26,2082.26
2006-05-15,NIFTY SMLCAP 250,2027.5,2027.5,2027.5,2027.5
2006-05-16,NIFTY SMLCAP 250,1997.44,1997.44,1997.44,1997.44
2006-05-17,NIFTY SMLCAP 250,2072.67,2072.67,2072.67,2072.67
2006-05-18,NIFTY SMLCAP 250,1928.74,1928.74,1928.74,1928.74
2006-05-19,NIFTY SMLCAP 250,1854.23,1854.23,1854.23,1854.23
2006-05-22,NIFTY SMLCAP 250,1724.78,1724.78,1724.78,1724.78
2006-05-23,NIFTY SMLCAP 250,1793.0,1793.0,1793.0,1793.0
2006-05-24,NIFTY SMLCAP 250,1804.28,1804.28,1804.28,1804.28
2006-05-25,NIFTY SMLCAP 250,1801.04,1801.04,1801.04,1801.04
2006-05-26,NIFTY SMLCAP 250,1844.9,1844.9,1844.9,1844.9
2006-05-29,NIFTY SMLCAP 250,1864.29,1864.29,1864.29,1864.29
2006-05-30,NIFTY SMLCAP 250,1870.18,1870.18,1870.18,1870.18
2006-05-31,NIFTY SMLCAP 250,1814.58,1814.58,1814.58,1814.58
2006-06-01,NIFTY SMLCAP 250,1770.62,1770.62,1770.62,1770.62
2006-06-02,NIFTY SMLCAP 250,1739.68,1739.68,1739.68,1739.68
2006-06-05,NIFTY SMLCAP 250,1707.3,1707.3,1707.3,1707.3
2006-06-06,NIFTY SMLCAP 250,1644.41,1644.41,1644.41,1644.41
2006-06-07,NIFTY SMLCAP 250,1531.15,1531.15,1531.15,1531.15
2006-06-08,NIFTY SMLCAP 250,1401.88,1401.88,1401.88,1401.88
2006-06-09,NIFTY SMLCAP 250,1469.01,1469.01,1469.01,1469.01
2006-06-12,NIFTY SMLCAP 250,1437.67,1437.67,1437.67,1437.67
2006-06-13,NIFTY SMLCAP 250,1353.47,1353.47,1353.47,1353.47
2006-06-14,NIFTY SMLCAP 250,1305.26,1305.26,1305.26,1305.26
2006-06-15,NIFTY SMLCAP 250,1356.2,1356.2,1356.2,1356.2
2006-06-16,NIFTY SMLCAP 250,1415.74,1415.74,1415.74,1415.74
2006-06-19,NIFTY SMLCAP 250,1453.68,1453.68,1453.68,1453.68
2006-06-20,NIFTY SMLCAP 250,1476.47,1476.47,1476.47,1476.47
2006-06-21,NIFTY SMLCAP 250,1525.05,1525.05,1525.05,1525.05
2006-06-22,NIFTY SMLCAP 250,1569.23,1569.23,1569.23,1569.23
2006-06-23,NIFTY SMLCAP 250,1582.28,1582.28,1582.28,1582.28
2006-06-25,NIFTY SMLCAP 250,1603.95,1603.95,1603.95,1603.95
2006-06-26,NIFTY SMLCAP 250,1548.77,1548.77,1548.77,1548.77
2006-06-27,NIFTY SMLCAP 250,1525.61,1525.61,1525.61,1525.61
2006-06-28,NIFTY SMLCAP 250,1512.59,1512.59,1512.59,1512.59
2006-06-29,NIFTY SMLCAP 250,1518.22,1518.22,1518.22,1518.22
2006-06-30,NIFTY SMLCAP 250,1564.95,1564.95,1564.95,1564.95
2006-07-03,NIFTY SMLCAP 250,1569.86,1569.86,1569.86,1569.86
2006-07-04,NIFTY SMLCAP 250,1563.48,1563.48,1563.48,1563.48
2006-07-05,NIFTY SMLCAP 250,1572.6,1572.6,1572.6,1572.6
2006-07-06,NIFTY SMLCAP 250,1565.45,1565.45,1565.45,1565.45
2006-07-07,NIFTY SMLCAP 250,1542.03,1542.03,1542.03,1542.03
2006-07-10,NIFTY SMLCAP 250,1542.79,1542.79,1542.79,1542.79
2006-07-11,NIFTY SMLCAP 250,1547.66,1547.66,1547.66,1547.66
2006-07-12,NIFTY SMLCAP 250,1558.52,1558.52,1558.52,1558.52
2006-07-13,NIFTY SMLCAP 250,1561.4,1561.4,1561.4,1561.4
2006-07-14,NIFTY SMLCAP 250,1554.62,1554.62,1554.62,1554.62
2006-07-17,NIFTY SMLCAP 250,1521.73,1521.73,1521.73,1521.73
2006-07-18,NIFTY SMLCAP 250,1495.02,1495.02,1495.02,1495.02
2006-07-19,NIFTY SMLCAP 250,1444.17,1444.17,1444.17,1444.17
2006-07-20,NIFTY SMLCAP 250,1465.26,1465.26,1465.26,1465.26
2006-07-21,NIFTY SMLCAP 250,1428.93,1428.93,1428.93,1428.93
2006-07-24,NIFTY SMLCAP 250,1415.97,1415.97,1415.97,1415.97
2006-07-25,NIFTY SMLCAP 250,1444.85,1444.85,1444.85,1444.85
2006-07-26,NIFTY SMLCAP 250,1474.66,1474.66,1474.66,1474.66
2006-07-27,NIFTY SMLCAP 250,1518.29,1518.29,1518.29,1518.29
2006-07-28,NIFTY SMLCAP 250,1532.19,1532.19,1532.19,1532.19
2006-07-31,NIFTY SMLCAP 250,1545.83,1545.83,1545.83,1545.83
2006-08-01,NIFTY SMLCAP 250,1536.88,1536.88,1536.88,1536.88
2006-08-02,NIFTY SMLCAP 250,1553.67,1553.67,1553.67,1553.67
2006-08-03,NIFTY SMLCAP 250,1570.31,1570.31,1570.31,1570.31
2006-08-04,NIFTY SMLCAP 250,1563.1,1563.1,1563.1,1563.1
2006-08-07,NIFTY SMLCAP 250,1563.67,1563.67,1563.67,1563.67
2006-08-08,NIFTY SMLCAP 250,1581.41,1581.41,1581.41,1581.41
