,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown3m_.NSEI,1.0,0.7992310325100795,0.8199076948574529,0.80463999972597,0.5960935119426507,0.5510700020954038,0.6972446745702016,0.5377288351402205,0.45711605545798345
Drawdown3m_.NIFMDCP100,0.7992310325100795,1.0,0.9737111152710497,0.6556794195701717,0.8234704103687585,0.761533004232685,0.5372209601818337,0.7474093966980027,0.638830839469907
Drawdown3m_.NIFSMCP100,0.8199076948574529,0.9737111152710497,1.0,0.6868853118834203,0.8144201200029706,0.7932142880021633,0.5959320447375959,0.7598369051925035,0.677714735626654
Drawdown6m_.NSEI,0.80463999972597,0.6556794195701717,0.6868853118834203,1.0,0.7098861381176598,0.6704984535840866,0.8940526756488105,0.6621179396832435,0.6049425811393478
Drawdown6m_.NIFMDCP100,0.5960935119426507,0.8234704103687585,0.8144201200029706,0.7098861381176598,1.0,0.9478374986850723,0.5815576699593631,0.9760417835228807,0.9062609775279559
Drawdown6m_.NIFSMCP100,0.5510700020954038,0.761533004232685,0.7932142880021633,0.6704984535840866,0.9478374986850723,1.0,0.6086047127034332,0.9699891200661749,0.9661047919345507
Drawdown12m_.NSEI,0.6972446745702016,0.5372209601818337,0.5959320447375959,0.8940526756488105,0.5815576699593631,0.6086047127034332,1.0,0.5636334662786371,0.5194329871595078
Drawdown12m_.NIFMDCP100,0.5377288351402205,0.7474093966980027,0.7598369051925035,0.6621179396832435,0.9760417835228807,0.9699891200661749,0.5636334662786371,1.0,0.9700730178293657
Drawdown12m_.NIFSMCP100,0.45711605545798345,0.638830839469907,0.677714735626654,0.6049425811393478,0.9062609775279559,0.9661047919345507,0.5194329871595078,0.9700730178293657,1.0
