,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100
Drawdown6m_.NSEI,0.0012806734266465343,0.0013766828555279971,0.001336129865387115
Drawdown6m_.NIFMDCP100,0.0013766828555279971,0.0019358210972680169,0.0021321149054040712
Drawdown6m_.NIFSMCP100,0.001336129865387115,0.0021321149054040712,0.002869287852830631
