,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd3m_.NSEI,1.0,0.6844236396658913,0.745167572650487,0.5625304174312374,0.371111222980949,0.4261004848692168,0.44878621854226913,0.26964760591091014,0.3377309314690322
SemiStd3m_.NIFMDCP100,0.6844236396658913,1.0,0.9687826376298146,0.4419526410721405,0.7117434114653275,0.6509224735834553,0.37425481338563216,0.5946992256865639,0.5062308332740885
SemiStd3m_.NIFSMCP100,0.745167572650487,0.9687826376298146,1.0,0.5051104203017737,0.6947489404037833,0.6793799528132809,0.4608435233257551,0.5791774047019259,0.5400448244913464
SemiStd6m_.NSEI,0.5625304174312374,0.4419526410721405,0.5051104203017737,1.0,0.6655018174312556,0.7878917307087084,0.673270510456307,0.3293776189962337,0.4578609665909124
SemiStd6m_.NIFMDCP100,0.371111222980949,0.7117434114653275,0.6947489404037833,0.6655018174312556,1.0,0.9623762931528778,0.5243623368484869,0.8134815459289084,0.7246970427784535
SemiStd6m_.NIFSMCP100,0.4261004848692168,0.6509224735834553,0.6793799528132809,0.7878917307087084,0.9623762931528778,1.0,0.6580010798394065,0.7631062218653565,0.7599406010132868
SemiStd12m_.NSEI,0.44878621854226913,0.37425481338563216,0.4608435233257551,0.673270510456307,0.5243623368484869,0.6580010798394065,1.0,0.6227644626407836,0.8290691324250086
SemiStd12m_.NIFMDCP100,0.26964760591091014,0.5946992256865639,0.5791774047019259,0.3293776189962337,0.8134815459289084,0.7631062218653565,0.6227644626407836,1.0,0.9309175582951086
SemiStd12m_.NIFSMCP100,0.3377309314690322,0.5062308332740885,0.5400448244913464,0.4578609665909124,0.7246970427784535,0.7599406010132868,0.8290691324250086,0.9309175582951086,1.0
