,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100
SemiStd6m_.NSEI,0.0002425093894736004,0.00020249610337443632,0.00023934655781530123
SemiStd6m_.NIFMDCP100,0.00020249610337443632,0.0002796242945855275,0.000309199784358244
SemiStd6m_.NIFSMCP100,0.00023934655781530123,0.000309199784358244,0.00041220652281175887
