,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100
Drawdown6m_.NSEI,0.0011336230988459677,0.0010916227655596697,0.001615585903296244
Drawdown6m_.NIFMDCP100,0.0010916227655596697,0.0020859269260249166,0.0030979996387960275
Drawdown6m_.NIFSMCP100,0.001615585903296244,0.0030979996387960275,0.005121484498433184
