,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd3m_.NSEI,0.00018807338983438935,0.0002585207455367681,0.00021476155975253753,9.662326240100141e-05,0.00011591839474443119,5.995590165485624e-05,4.3487663152619995e-05,6.310569141183645e-05,7.169602021895331e-05
SemiStd3m_.NIFMDCP100,0.0002585207455367681,0.00047330332396158944,0.0004994421530226064,0.00016160796636440397,0.00026699309276413685,0.0002351741575436971,6.879109235518756e-05,0.0001416484224194186,0.00015949237362469182
SemiStd3m_.NIFSMCP100,0.00021476155975253753,0.0004994421530226064,0.0007290628958795279,0.00015456683234921245,0.00030391857278164555,0.0003938220315687686,8.176423433311735e-05,0.00019920086729997366,0.0002615191496756011
SemiStd6m_.NSEI,9.662326240100141e-05,0.00016160796636440397,0.00015456683234921245,0.00010202868875531433,0.00015583185405566733,0.00013358984144238074,4.723349221005261e-05,8.30256699735966e-05,0.00010315462603393779
SemiStd6m_.NIFMDCP100,0.00011591839474443119,0.00026699309276413685,0.00030391857278164555,0.00015583185405566733,0.00031967858273869166,0.0003448943112249452,7.522376354125708e-05,0.00017427747810342244,0.0002041813026839805
SemiStd6m_.NIFSMCP100,5.995590165485624e-05,0.0002351741575436971,0.0003938220315687686,0.00013358984144238074,0.0003448943112249452,0.0005039531854723966,8.840604726803101e-05,0.0002296583851455689,0.00029793891361145394
SemiStd12m_.NSEI,4.3487663152619995e-05,6.879109235518756e-05,8.176423433311735e-05,4.723349221005261e-05,7.522376354125708e-05,8.840604726803101e-05,3.95498704160036e-05,7.145039281655385e-05,0.00010032846012816343
SemiStd12m_.NIFMDCP100,6.310569141183645e-05,0.0001416484224194186,0.00019920086729997366,8.30256699735966e-05,0.00017427747810342244,0.0002296583851455689,7.145039281655385e-05,0.00016834209646199934,0.00022837831975266754
SemiStd12m_.NIFSMCP100,7.169602021895331e-05,0.00015949237362469182,0.0002615191496756011,0.00010315462603393779,0.0002041813026839805,0.00029793891361145394,0.00010032846012816343,0.00022837831975266754,0.00033085192294240583
