,Return3m_.NSEI,Return3m_.NIFMDCP100,Return3m_.NIFSMCP100,Return6m_.NSEI,Return6m_.NIFMDCP100,Return6m_.NIFSMCP100,Return12m_.NSEI,Return12m_.NIFMDCP100,Return12m_.NIFSMCP100
Return3m_.NSEI,1.0,0.9202228083830839,0.8233350185817322,0.6870447920473346,0.6211082804778055,0.5975126063289616,0.3624261895108292,0.360127916605632,0.4052798697451849
Return3m_.NIFMDCP100,0.9202228083830839,1.0,0.9396859099726271,0.6253018448903225,0.6754407397917721,0.6661182556452776,0.3826337548986185,0.4212301340051639,0.48127292389143395
Return3m_.NIFSMCP100,0.8233350185817322,0.9396859099726271,1.0,0.5364230450119352,0.619288421123582,0.6811466722528259,0.2987616419742381,0.3273398958221299,0.4156296077916368
Return6m_.NSEI,0.6870447920473346,0.6253018448903225,0.5364230450119352,1.0,0.9102113060387551,0.8354481800344872,0.5472059322617226,0.5304459083561365,0.586143816009971
Return6m_.NIFMDCP100,0.6211082804778055,0.6754407397917721,0.619288421123582,0.9102113060387551,1.0,0.9497678677264022,0.6153372672201358,0.6670530662936889,0.7432178570281915
Return6m_.NIFSMCP100,0.5975126063289616,0.6661182556452776,0.6811466722528259,0.8354481800344872,0.9497678677264022,1.0,0.4966277261214224,0.5378880915674353,0.6537823831368865
Return12m_.NSEI,0.3624261895108292,0.3826337548986185,0.2987616419742381,0.5472059322617226,0.6153372672201358,0.4966277261214224,1.0,0.9583933352160147,0.9358571947997427
Return12m_.NIFMDCP100,0.360127916605632,0.4212301340051639,0.3273398958221299,0.5304459083561365,0.6670530662936889,0.5378880915674353,0.9583933352160147,1.0,0.9754008028872603
Return12m_.NIFSMCP100,0.4052798697451849,0.48127292389143395,0.4156296077916368,0.586143816009971,0.7432178570281915,0.6537823831368865,0.9358571947997427,0.9754008028872603,1.0
