,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown3m_.NSEI,0.0004744330867429087,0.0006070560286693176,0.0006136147387009467,0.0006288664238882009,0.0006533901796744038,0.0005189153051737621,0.0005660545451438822,0.0006012627154719499,0.0005909175435469217
Drawdown3m_.NIFMDCP100,0.0006070560286693176,0.0011514210430105302,0.0013644051706704714,0.0010021254453335445,0.0013592028006270795,0.0013662805335123338,0.0009880271985595187,0.0013403087477717609,0.0014378270318393446
Drawdown3m_.NIFSMCP100,0.0006136147387009467,0.0013644051706704714,0.0019088627093087483,0.0012247540423107313,0.0017090867540788229,0.001974193972600085,0.0012136477983903029,0.0016891796692385013,0.002086735938130661
Drawdown6m_.NSEI,0.0006288664238882009,0.0010021254453335445,0.0012247540423107313,0.0012806734266465343,0.0013766828555279971,0.001336129865387115,0.0012007810589622593,0.0013099037339206845,0.0014498397648753918
Drawdown6m_.NIFMDCP100,0.0006533901796744038,0.0013592028006270795,0.0017090867540788229,0.0013766828555279971,0.0019358210972680169,0.0021321149054040712,0.0014968928235410204,0.0020207046914802675,0.0022748373827800056
Drawdown6m_.NIFSMCP100,0.0005189153051737621,0.0013662805335123338,0.001974193972600085,0.001336129865387115,0.0021321149054040712,0.002869287852830631,0.0016600681743182517,0.0023926109147596086,0.0031333738347189256
Drawdown12m_.NSEI,0.0005660545451438822,0.0009880271985595187,0.0012136477983903029,0.0012007810589622593,0.0014968928235410204,0.0016600681743182517,0.0013543308625016128,0.001621807656418443,0.00186176715437797
Drawdown12m_.NIFMDCP100,0.0006012627154719499,0.0013403087477717609,0.0016891796692385013,0.0013099037339206845,0.0020207046914802675,0.0023926109147596086,0.001621807656418443,0.0022711340197601095,0.0026126574912443495
Drawdown12m_.NIFSMCP100,0.0005909175435469217,0.0014378270318393446,0.002086735938130661,0.0014498397648753918,0.0022748373827800056,0.0031333738347189256,0.00186176715437797,0.0026126574912443495,0.003541007951144944
