,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd3m_.NSEI,0.00168897132630465,0.002336013970788169,0.002929104909170092,0.0010233001429115502,0.0014502038450674131,0.0018155441667767796,0.0004825991209518642,0.000729167549468028,0.0008952796928673483
SemiStd3m_.NIFMDCP100,0.002336013970788169,0.003320031186051996,0.004233728377356609,0.0014040274977596822,0.0020327030181669296,0.0025833549353449716,0.0005939497939633478,0.0009136814963280895,0.0011376099902384318
SemiStd3m_.NIFSMCP100,0.002929104909170092,0.004233728377356609,0.005489992318772019,0.0017238397052744686,0.0025398982515162697,0.0032779012395013967,0.0006814859893107988,0.0010689539682796373,0.0013581356071252187
SemiStd6m_.NSEI,0.0010233001429115502,0.0014040274977596822,0.0017238397052744686,0.0013856232467031402,0.001956917610972866,0.002436326999410247,0.0006863101233315305,0.0010041902329761935,0.0012278068269373722
SemiStd6m_.NIFMDCP100,0.0014502038450674131,0.0020327030181669296,0.0025398982515162697,0.001956917610972866,0.0028069190326948687,0.0035333540840676286,0.000915404757053285,0.0013580263799430957,0.0016817916380513264
SemiStd6m_.NIFSMCP100,0.0018155441667767796,0.0025833549353449716,0.0032779012395013967,0.002436326999410247,0.0035333540840676286,0.00449466037003387,0.0010791567560790743,0.0016182762986238248,0.0020317828197172066
SemiStd12m_.NSEI,0.0004825991209518642,0.0005939497939633478,0.0006814859893107988,0.0006863101233315305,0.000915404757053285,0.0010791567560790743,0.0009554472217819562,0.0013660984703317632,0.0016586524304537022
SemiStd12m_.NIFMDCP100,0.000729167549468028,0.0009136814963280895,0.0010689539682796373,0.0010041902329761935,0.0013580263799430957,0.0016182762986238248,0.0013660984703317632,0.001978010509477666,0.0024163742188009593
SemiStd12m_.NIFSMCP100,0.0008952796928673483,0.0011376099902384318,0.0013581356071252187,0.0012278068269373722,0.0016817916380513264,0.0020317828197172066,0.0016586524304537022,0.0024163742188009593,0.0029787044722270352
