,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100
Drawdown3m_.NSEI,1.0,0.9712553796550356,0.9368184832261696
Drawdown3m_.NIFMDCP100,0.9712553796550356,1.0,0.9854869689963484
Drawdown3m_.NIFSMCP100,0.9368184832261696,0.9854869689963484,1.0
