,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown3m_.NSEI,0.0009817626422171904,0.0010444092220895924,0.0015467230797608807,0.0008488661440070204,0.0008530356689039234,0.0012356855070436083,0.0009590971307973377,0.0009362542991158984,0.0013510090992763335
Drawdown3m_.NIFMDCP100,0.0010444092220895924,0.0017393629577070284,0.002444947784793438,0.0009207060649940556,0.001568529358523448,0.0022729075422681204,0.0009836083160003391,0.0017321317010754239,0.0025130986065340787
Drawdown3m_.NIFSMCP100,0.0015467230797608807,0.002444947784793438,0.003624838859514348,0.0013923965080154233,0.0022394552668495104,0.0034176911373994846,0.0015751257316611303,0.0025420962142761712,0.0038487511224930123
Drawdown6m_.NSEI,0.0008488661440070204,0.0009207060649940556,0.0013923965080154233,0.0011336230988459677,0.0010916227655596697,0.001615585903296244,0.0013215134426444236,0.001238787876067032,0.001921219764268368
Drawdown6m_.NIFMDCP100,0.0008530356689039234,0.001568529358523448,0.0022394552668495104,0.0010916227655596697,0.0020859269260249166,0.0030979996387960275,0.0011660481053761276,0.0024771094890474834,0.003904193847626523
Drawdown6m_.NIFSMCP100,0.0012356855070436083,0.0022729075422681204,0.0034176911373994846,0.001615585903296244,0.0030979996387960275,0.005121484498433184,0.0019120858030140483,0.003857376606315774,0.006521548297499912
Drawdown12m_.NSEI,0.0009590971307973377,0.0009836083160003391,0.0015751257316611303,0.0013215134426444236,0.0011660481053761276,0.0019120858030140483,0.001927295331255291,0.0013749856147630404,0.0021509593781715683
Drawdown12m_.NIFMDCP100,0.0009362542991158984,0.0017321317010754239,0.0025420962142761712,0.001238787876067032,0.0024771094890474834,0.003857376606315774,0.0013749856147630404,0.003087837918714492,0.005084640126795892
Drawdown12m_.NIFSMCP100,0.0013510090992763335,0.0025130986065340787,0.0038487511224930123,0.001921219764268368,0.003904193847626523,0.006521548297499912,0.0021509593781715683,0.005084640126795892,0.00889727665445047
