,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100
SemiStd3m_.NSEI,0.00168897132630465,0.002336013970788169,0.002929104909170092
SemiStd3m_.NIFMDCP100,0.002336013970788169,0.003320031186051996,0.004233728377356609
SemiStd3m_.NIFSMCP100,0.002929104909170092,0.004233728377356609,0.005489992318772019
