,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd12m_.NSEI,1.0,0.9937207459552698,0.983191985479749
SemiStd12m_.NIFMDCP100,0.9937207459552698,1.0,0.9954883623696764
SemiStd12m_.NIFSMCP100,0.983191985479749,0.9954883623696764,1.0
