,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd12m_.NSEI,0.0012755632917097247,0.0015527101504086193,0.002156634531303569
SemiStd12m_.NIFMDCP100,0.0015527101504086193,0.0019161354405764722,0.002623807331990914
SemiStd12m_.NIFSMCP100,0.002156634531303569,0.002623807331990914,0.0037637090713128515
