,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd3m_.NSEI,1.0,0.8664867904006472,0.5799764710812851,0.6975203268689405,0.4727504071820405,0.1947480711778257,0.5042313715340953,0.35465696033572375,0.2874183827059309
SemiStd3m_.NIFMDCP100,0.8664867904006472,1.0,0.8502231360848154,0.7354139020271254,0.6863939996004661,0.4815315222028793,0.5027937796228384,0.5018172649527495,0.40304479096168283
SemiStd3m_.NIFSMCP100,0.5799764710812851,0.8502231360848154,1.0,0.566725371626429,0.6295322341766926,0.6497142807710534,0.48151336237183134,0.5686072084686509,0.5324810611479394
SemiStd6m_.NSEI,0.6975203268689405,0.7354139020271254,0.566725371626429,1.0,0.8628559826372032,0.5891382012166043,0.7435606035675699,0.6335120361381031,0.5614495327656507
SemiStd6m_.NIFMDCP100,0.4727504071820405,0.6863939996004661,0.6295322341766926,0.8628559826372032,1.0,0.8592789306977037,0.6689994410620894,0.7512563061283103,0.6278304396517128
SemiStd6m_.NIFSMCP100,0.1947480711778257,0.4815315222028793,0.6497142807710534,0.5891382012166043,0.8592789306977037,1.0,0.6262018458112171,0.7884802938852774,0.7296511997649432
SemiStd12m_.NSEI,0.5042313715340953,0.5027937796228384,0.48151336237183134,0.7435606035675699,0.6689994410620894,0.6262018458112171,1.0,0.8756604253857782,0.8770710628576349
SemiStd12m_.NIFMDCP100,0.35465696033572375,0.5018172649527495,0.5686072084686509,0.6335120361381031,0.7512563061283103,0.7884802938852774,0.8756604253857782,1.0,0.9677020835497113
SemiStd12m_.NIFSMCP100,0.2874183827059309,0.40304479096168283,0.5324810611479394,0.5614495327656507,0.6278304396517128,0.7296511997649432,0.8770710628576349,0.9677020835497113,1.0
