,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100,SemiStd6m_.NSEI,SemiStd6m_.NIFMDCP100,SemiStd6m_.NIFSMCP100,SemiStd12m_.NSEI,SemiStd12m_.NIFMDCP100,SemiStd12m_.NIFSMCP100
SemiStd3m_.NSEI,1.0,0.9864912009526973,0.9619177085097179,0.6689125066268032,0.6660440781589039,0.6589420759811202,0.37990240005028214,0.39893477669607086,0.3991479349312296
SemiStd3m_.NIFMDCP100,0.9864912009526973,1.0,0.9916674116737864,0.6546089690430004,0.6658676373984423,0.6687511739723178,0.3334842314521697,0.35654097748757707,0.3617500559460598
SemiStd3m_.NIFSMCP100,0.9619177085097179,0.9916674116737864,1.0,0.6250121079737773,0.6470167264380907,0.6598748187567455,0.2975553150532546,0.3243835617494191,0.335848612483443
SemiStd6m_.NSEI,0.6689125066268032,0.6546089690430004,0.6250121079737773,1.0,0.9922817833480033,0.9762578910241583,0.5964780595640371,0.6065674694721599,0.604357275444667
SemiStd6m_.NIFMDCP100,0.6660440781589039,0.6658676373984423,0.6470167264380907,0.9922817833480033,1.0,0.9947725163925014,0.5589782006452747,0.5763402708280446,0.5816256319618149
SemiStd6m_.NIFSMCP100,0.6589420759811202,0.6687511739723178,0.6598748187567455,0.9762578910241583,0.9947725163925014,1.0,0.5207541536403568,0.5427376323493129,0.5552839677318002
SemiStd12m_.NSEI,0.37990240005028214,0.3334842314521697,0.2975553150532546,0.5964780595640371,0.5589782006452747,0.5207541536403568,1.0,0.9937207459552698,0.983191985479749
SemiStd12m_.NIFMDCP100,0.39893477669607086,0.35654097748757707,0.3243835617494191,0.6065674694721599,0.5763402708280446,0.5427376323493129,0.9937207459552698,1.0,0.9954883623696764
SemiStd12m_.NIFSMCP100,0.3991479349312296,0.3617500559460598,0.335848612483443,0.604357275444667,0.5816256319618149,0.5552839677318002,0.983191985479749,0.9954883623696764,1.0
