,Return3m_.NSEI,Return3m_.NIFMDCP100,Return3m_.NIFSMCP100,Return6m_.NSEI,Return6m_.NIFMDCP100,Return6m_.NIFSMCP100,Return12m_.NSEI,Return12m_.NIFMDCP100,Return12m_.NIFSMCP100
Return3m_.NSEI,0.0037060101004500762,0.003820037185775374,0.0049980594214385984,0.0031680642594520397,0.002868764946180018,0.004004919277070153,0.0033594720634792094,0.0040744433888560035,0.006564397471754981
Return3m_.NIFMDCP100,0.003820037185775374,0.0063239737128533815,0.00820845383457832,0.0034453384472155606,0.005696952353393067,0.007965915995939966,0.004114377543112025,0.008152391195363321,0.011492586391728527
Return3m_.NIFSMCP100,0.0049980594214385984,0.00820845383457832,0.01219120977567607,0.0044380352017202055,0.007929292656545392,0.011727612035891245,0.005141519928974846,0.011223128653710843,0.017054097507966565
Return6m_.NSEI,0.0031680642594520397,0.0034453384472155606,0.0044380352017202055,0.006373390950221605,0.0063776564182784126,0.008269051047977042,0.006243495366256099,0.006715435351662091,0.009927479354524565
Return6m_.NIFMDCP100,0.002868764946180018,0.005696952353393067,0.007929292656545392,0.0063776564182784126,0.011325648565744329,0.0153226377836802,0.007267647192244871,0.014291265422199393,0.01913425044879455
Return6m_.NIFSMCP100,0.004004919277070153,0.007965915995939966,0.011727612035891245,0.008269051047977042,0.0153226377836802,0.022480345321668847,0.008501166952982243,0.018160058538014376,0.026242456149847875
Return12m_.NSEI,0.0033594720634792094,0.004114377543112025,0.005141519928974846,0.006243495366256099,0.007267647192244871,0.008501166952982243,0.01698524638102872,0.02131618711892775,0.02661026270399177
Return12m_.NIFMDCP100,0.0040744433888560035,0.008152391195363321,0.011223128653710843,0.006715435351662091,0.014291265422199393,0.018160058538014376,0.02131618711892775,0.03823781528285534,0.04692913472149084
Return12m_.NIFSMCP100,0.006564397471754981,0.011492586391728527,0.017054097507966565,0.009927479354524565,0.01913425044879455,0.026242456149847875,0.02661026270399177,0.04692913472149084,0.06260971093684903
