,Return3m_.NSEI,Return3m_.NIFMDCP100,Return3m_.NIFSMCP100,Return6m_.NSEI,Return6m_.NIFMDCP100,Return6m_.NIFSMCP100,Return12m_.NSEI,Return12m_.NIFMDCP100,Return12m_.NIFSMCP100
Return3m_.NSEI,0.0038831059663861885,0.005614640120644157,0.00615832010672831,0.002605631612584837,0.00456310888862432,0.004941449906058176,0.003653547992771545,0.007107880532063867,0.009236885752115138
Return3m_.NIFMDCP100,0.005614640120644157,0.009721499104883773,0.011336141679959538,0.004398401033273049,0.008845823056602748,0.010018165554946985,0.005093661761620357,0.011231313472933744,0.014820613281903513
Return3m_.NIFSMCP100,0.00615832010672831,0.011336141679959538,0.014014011763434153,0.005449218399297265,0.011550020696676017,0.01366872651755252,0.0055728107197512275,0.013210844514563135,0.017974265803277566
Return6m_.NSEI,0.002605631612584837,0.004398401033273049,0.005449218399297265,0.005232970273754931,0.00902715862610688,0.010600145810306646,0.005016889848186048,0.011443717846789336,0.015753626053169312
Return6m_.NIFMDCP100,0.00456310888862432,0.008845823056602748,0.011550020696676017,0.00902715862610688,0.018579169217877663,0.022937861979558088,0.00834013575067747,0.02152929278701192,0.030223194003319322
Return6m_.NIFSMCP100,0.004941449906058176,0.010018165554946985,0.01366872651755252,0.010600145810306646,0.022937861979558088,0.02941702964404771,0.009317153576102561,0.025899703450557966,0.036892510217425775
Return12m_.NSEI,0.003653547992771545,0.005093661761620357,0.0055728107197512275,0.005016889848186048,0.00834013575067747,0.009317153576102561,0.011368602856815183,0.02246474501225434,0.028898879007085973
Return12m_.NIFMDCP100,0.007107880532063867,0.011231313472933744,0.013210844514563135,0.011443717846789336,0.02152929278701192,0.025899703450557966,0.02246474501225434,0.05035089711183135,0.06691946340054973
Return12m_.NIFSMCP100,0.009236885752115138,0.014820613281903513,0.017974265803277566,0.015753626053169312,0.030223194003319322,0.036892510217425775,0.028898879007085973,0.06691946340054973,0.09110839338607753
