,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown3m_.NSEI,1.0,0.8735269587184962,0.7981771974934015,0.9293533789127402,0.7625434849593581,0.6537666887466106,0.8115715686702679,0.7062178550143936,0.6181838486426003
Drawdown3m_.NIFMDCP100,0.8735269587184962,1.0,0.9343232680268532,0.7706178794601813,0.8272557999791246,0.7408539055447457,0.6528093302813641,0.6977305091865322,0.6315420536632367
Drawdown3m_.NIFSMCP100,0.7981771974934015,0.9343232680268532,1.0,0.7151099045237033,0.8133701911405513,0.8125646912894067,0.5927606627354717,0.6686116651757757,0.6600260502869744
Drawdown6m_.NSEI,0.9293533789127402,0.7706178794601813,0.7151099045237033,1.0,0.8362201781982221,0.7132988241390492,0.9223473998858938,0.84914571553219,0.7472168902937155
Drawdown6m_.NIFMDCP100,0.7625434849593581,0.8272557999791246,0.8133701911405513,0.8362201781982221,1.0,0.9246218439076068,0.7254598643587236,0.876373154133968,0.8279125262295114
Drawdown6m_.NIFSMCP100,0.6537666887466106,0.7408539055447457,0.8125646912894067,0.7132988241390492,0.9246218439076068,1.0,0.6104355538719932,0.8038641713641611,0.8573536429284218
Drawdown12m_.NSEI,0.8115715686702679,0.6528093302813641,0.5927606627354717,0.9223473998858938,0.7254598643587236,0.6104355538719932,1.0,0.860131152577963,0.753017132659439
Drawdown12m_.NIFMDCP100,0.7062178550143936,0.6977305091865322,0.6686116651757757,0.84914571553219,0.876373154133968,0.8038641713641611,0.860131152577963,1.0,0.9552934456701092
Drawdown12m_.NIFSMCP100,0.6181838486426003,0.6315420536632367,0.6600260502869744,0.7472168902937155,0.8279125262295114,0.8573536429284218,0.753017132659439,0.9552934456701092,1.0
