,Return3m_.NSEI,Return3m_.NIFMDCP100,Return3m_.NIFSMCP100,Return6m_.NSEI,Return6m_.NIFMDCP100,Return6m_.NIFSMCP100,Return12m_.NSEI,Return12m_.NIFMDCP100,Return12m_.NIFSMCP100
Return3m_.NSEI,1.0,0.9640132438599914,0.9613619879116613,0.7648744487178699,0.6908809968575955,0.7065192305722896,0.3557804787627299,0.30518796368635537,0.24359448332203376
Return3m_.NIFMDCP100,0.9640132438599914,1.0,0.9845797138514704,0.8157883602694483,0.7691459568094672,0.7827533268572084,0.41437675268361285,0.3872201315316474,0.3126727966458036
Return3m_.NIFSMCP100,0.9613619879116613,0.9845797138514704,1.0,0.8019117768022823,0.7376857319557426,0.7659397299250678,0.3941206795420384,0.3545756349378937,0.2932198072664398
Return6m_.NSEI,0.7648744487178699,0.8157883602694483,0.8019117768022823,1.0,0.9799905491883717,0.9852231831567326,0.5818022407795262,0.5419747425333541,0.4706701155244454
Return6m_.NIFMDCP100,0.6908809968575955,0.7691459568094672,0.7376857319557426,0.9799905491883717,1.0,0.9907679823306449,0.6394468639494537,0.6199027688182448,0.5392185278016998
Return6m_.NIFSMCP100,0.7065192305722896,0.7827533268572084,0.7659397299250678,0.9852231831567326,0.9907679823306449,1.0,0.6139243440639942,0.5836553193099765,0.5070373779864751
Return12m_.NSEI,0.3557804787627299,0.41437675268361285,0.3941206795420384,0.5818022407795262,0.6394468639494537,0.6139243440639942,1.0,0.9823779693537714,0.9812721282629691
Return12m_.NIFMDCP100,0.30518796368635537,0.3872201315316474,0.3545756349378937,0.5419747425333541,0.6199027688182448,0.5836553193099765,0.9823779693537714,1.0,0.9812631995430292
Return12m_.NIFSMCP100,0.24359448332203376,0.3126727966458036,0.2932198072664398,0.4706701155244454,0.5392185278016998,0.5070373779864751,0.9812721282629691,0.9812631995430292,1.0
