,Return3m_.NSEI,Return3m_.NIFMDCP100,Return3m_.NIFSMCP100,Return6m_.NSEI,Return6m_.NIFMDCP100,Return6m_.NIFSMCP100,Return12m_.NSEI,Return12m_.NIFMDCP100,Return12m_.NIFSMCP100
Return3m_.NSEI,1.0,0.9569278887602837,0.9002403240238604,0.647226408267889,0.6151784517062219,0.5956478702432048,0.36128741075192555,0.3545172120841732,0.3238144762160073
Return3m_.NIFMDCP100,0.9569278887602837,1.0,0.9660237263530628,0.6615303940916821,0.6642266503420395,0.643841222920408,0.3960273746330018,0.4040432068537436,0.3902272386675085
Return3m_.NIFSMCP100,0.9002403240238604,0.9660237263530628,1.0,0.6484109288498585,0.6568190444076235,0.6638769707630365,0.3828981707261853,0.4016943070895966,0.4104994998162467
Return6m_.NSEI,0.647226408267889,0.6615303940916821,0.6484109288498585,1.0,0.978477430964827,0.9527834134081451,0.626188165936004,0.6255397773438114,0.606006714249116
Return6m_.NIFMDCP100,0.6151784517062219,0.6642266503420395,0.6568190444076235,0.978477430964827,1.0,0.981649304879723,0.636547399946493,0.6499552109502685,0.6437445089734053
Return6m_.NIFSMCP100,0.5956478702432048,0.643841222920408,0.6638769707630365,0.9527834134081451,0.981649304879723,1.0,0.6042077871719987,0.6259582049674147,0.6393675986897068
Return12m_.NSEI,0.36128741075192555,0.3960273746330018,0.3828981707261853,0.626188165936004,0.636547399946493,0.6042077871719987,1.0,0.9887724475870496,0.9688538478596075
Return12m_.NIFMDCP100,0.3545172120841732,0.4040432068537436,0.4016943070895966,0.6255397773438114,0.6499552109502685,0.6259582049674147,0.9887724475870496,1.0,0.9900254282968183
Return12m_.NIFSMCP100,0.3238144762160073,0.3902272386675085,0.4104994998162467,0.606006714249116,0.6437445089734053,0.6393675986897068,0.9688538478596075,0.9900254282968183,1.0
