,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100
Drawdown6m_.NSEI,0.016296876739095658,0.019447190065394807,0.02441516980205323
Drawdown6m_.NIFMDCP100,0.019447190065394807,0.023972890823926937,0.02963851912251983
Drawdown6m_.NIFSMCP100,0.02441516980205323,0.02963851912251983,0.03755101648211425
