,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown12m_.NSEI,0.004668822670773188,0.005797209746895866,0.007232707252472922
Drawdown12m_.NIFMDCP100,0.005797209746895866,0.007372410708075169,0.009210845665064051
Drawdown12m_.NIFSMCP100,0.007232707252472922,0.009210845665064051,0.014024298394074621
