,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100
Drawdown3m_.NSEI,0.0012877016358060801,0.001426679053986002,0.0015656420030802363
Drawdown3m_.NIFMDCP100,0.001426679053986002,0.0020714988545394537,0.0023244758421412603
Drawdown3m_.NIFSMCP100,0.0015656420030802363,0.0023244758421412603,0.0029879343257901082
