,SemiStd3m_.NSEI,SemiStd3m_.NIFMDCP100,SemiStd3m_.NIFSMCP100
SemiStd3m_.NSEI,0.000280047428035838,0.00028237443891501957,0.00047455205385605676
SemiStd3m_.NIFMDCP100,0.00028237443891501957,0.0006078118607677707,0.0009089187191071423
SemiStd3m_.NIFSMCP100,0.00047455205385605676,0.0009089187191071423,0.0014481989599815618
