,Drawdown3m_.NSEI,Drawdown3m_.NIFMDCP100,Drawdown3m_.NIFSMCP100,Drawdown6m_.NSEI,Drawdown6m_.NIFMDCP100,Drawdown6m_.NIFSMCP100,Drawdown12m_.NSEI,Drawdown12m_.NIFMDCP100,Drawdown12m_.NIFSMCP100
Drawdown3m_.NSEI,0.0027052610437929728,0.0034489848097831277,0.004333736938866898,0.0029020226485919265,0.003461451858621685,0.004298560822159088,0.002755483132745745,0.003322970715578113,0.00428769080847263
Drawdown3m_.NIFMDCP100,0.0034489848097831277,0.004661294151198774,0.0059842075367362345,0.00377490224340841,0.004674508047607015,0.005904019407617997,0.0035894021299699153,0.004489400112634992,0.005804262959526253
Drawdown3m_.NIFSMCP100,0.004333736938866898,0.0059842075367362345,0.007910519610989788,0.004762112678298299,0.005982848173503223,0.007829373936760536,0.004509975373929918,0.005710374640439024,0.007531498881521022
Drawdown6m_.NSEI,0.0029020226485919265,0.00377490224340841,0.004762112678298299,0.004609840808573507,0.005710662005122474,0.0073026086219941284,0.004435894419394397,0.00548680610798462,0.006998865518796626
Drawdown6m_.NIFMDCP100,0.003461451858621685,0.004674508047607015,0.005982848173503223,0.005710662005122474,0.007355303513574648,0.009502910355210448,0.005641935988929462,0.007169212988477288,0.009106655012057598
Drawdown6m_.NIFSMCP100,0.004298560822159088,0.005904019407617997,0.007829373936760536,0.0073026086219941284,0.009502910355210448,0.013277027152163078,0.007217527194473832,0.00922088890695535,0.01276120029623076
Drawdown12m_.NSEI,0.002755483132745745,0.0035894021299699153,0.004509975373929918,0.004435894419394397,0.005641935988929462,0.007217527194473832,0.004668822670773188,0.005797209746895866,0.007232707252472922
Drawdown12m_.NIFMDCP100,0.003322970715578113,0.004489400112634992,0.005710374640439024,0.00548680610798462,0.007169212988477288,0.00922088890695535,0.005797209746895866,0.007372410708075169,0.009210845665064051
Drawdown12m_.NIFSMCP100,0.00428769080847263,0.005804262959526253,0.007531498881521022,0.006998865518796626,0.009106655012057598,0.01276120029623076,0.007232707252472922,0.009210845665064051,0.014024298394074621
