"date","ticker","name","exchange","open","high","low","close","volume","last_updated"
2008-09-05,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3419.0,3419.0,3419.0,3419.0,0,2025-10-15 10:53:52.910
2008-09-05,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5774.1,5800.45,5726.75,5733.1,0,2025-10-15 10:50:53.899
2008-09-08,NIFTY 50,NIFTY 50,NSE,4358.3,4558.0,4358.3,4482.3,0,2025-10-15 10:50:43.804
2008-09-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3452.7,3452.7,3452.7,3452.7,0,2025-10-15 10:53:52.910
2008-09-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5850.3,5879.25,5780.65,5784.0,0,2025-10-15 10:50:53.899
2008-09-09,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3448.0,3448.0,3448.0,3448.0,0,2025-10-15 10:53:52.910
2008-09-09,NIFTY 50,NIFTY 50,NSE,4485.14,4497.5,4418.95,4468.7,0,2025-10-15 10:50:43.804
2008-09-09,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5779.2,5779.2,5741.2,5755.3,0,2025-10-15 10:50:53.899
2008-09-10,NIFTY 50,NIFTY 50,NSE,4467.5,4467.5,4382.35,4400.25,0,2025-10-15 10:50:43.804
2008-09-10,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5735.7,5769.65,5700.9,5709.6,0,2025-10-15 10:50:53.899
2008-09-10,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3409.9,3409.9,3409.9,3409.9,0,2025-10-15 10:53:52.910
2008-09-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5693.2,5701.25,5626.55,5639.0,0,2025-10-15 10:50:53.899
2008-09-11,NIFTY 50,NIFTY 50,NSE,4397.25,4399.3,4272.75,4290.3,0,2025-10-15 10:50:43.804
2008-09-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3358.7,3358.7,3358.7,3358.7,0,2025-10-15 10:53:52.910
2008-09-12,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3293.9,3293.9,3293.9,3293.9,0,2025-10-15 10:53:52.910
2008-09-12,NIFTY 50,NIFTY 50,NSE,4291.6,4323.89,4200.14,4228.45,0,2025-10-15 10:50:43.804
2008-09-12,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5686.7,5686.7,5528.85,5549.0,0,2025-10-15 10:50:53.899
2008-09-15,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5459.7,5459.7,5203.25,5312.5,0,2025-10-15 10:50:53.899
2008-09-15,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3141.9,3141.9,3141.9,3141.9,0,2025-10-15 10:53:52.910
2008-09-15,NIFTY 50,NIFTY 50,NSE,4231.95,4237.25,3955.4,4072.9,0,2025-10-15 10:50:43.804
2008-09-16,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5164.64,5275.05,5134.6,5265.7,0,2025-10-15 10:50:53.899
2008-09-16,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3098.7,3098.7,3098.7,3098.7,0,2025-10-15 10:53:52.910
2008-09-16,NIFTY 50,NIFTY 50,NSE,4072.55,4090.1,3919.35,4074.9,0,2025-10-15 10:50:43.804
2008-09-17,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3048.6,3048.6,3048.6,3048.6,0,2025-10-15 10:53:52.910
2008-09-17,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5286.1,5316.7,5193.89,5211.5,0,2025-10-15 10:50:53.899
2008-09-17,NIFTY 50,NIFTY 50,NSE,4074.8,4116.7,3974.6,4008.25,0,2025-10-15 10:50:43.804
2008-09-18,NIFTY 50,NIFTY 50,NSE,4005.25,4050.1,3799.55,4038.15,0,2025-10-15 10:50:43.804
2008-09-18,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4998.85,5158.75,4950.0,5149.0,0,2025-10-15 10:50:53.899
2008-09-18,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3000.2,3000.2,3000.2,3000.2,0,2025-10-15 10:53:52.910
2008-09-19,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5218.45,5318.7,5218.45,5298.3,0,2025-10-15 10:50:53.899
2008-09-19,NIFTY 50,NIFTY 50,NSE,4040.8,4262.64,4040.8,4245.25,0,2025-10-15 10:50:43.804
2008-09-19,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3081.7,3081.7,3081.7,3081.7,0,2025-10-15 10:53:52.910
2008-09-22,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3070.3,3070.3,3070.3,3070.3,0,2025-10-15 10:53:52.910
2008-09-22,NIFTY 50,NIFTY 50,NSE,4248.95,4303.25,4202.39,4223.05,0,2025-10-15 10:50:43.804
2008-09-22,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5326.8,5333.75,5262.45,5275.5,0,2025-10-15 10:50:53.899
2008-09-23,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2997.0,2997.0,2997.0,2997.0,0,2025-10-15 10:53:52.910
2008-09-23,NIFTY 50,NIFTY 50,NSE,4223.89,4224.7,4117.89,4126.89,0,2025-10-15 10:50:43.804
2008-09-23,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5222.39,5278.45,5190.45,5199.0,0,2025-10-15 10:50:53.899
2008-09-24,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3005.0,3005.0,3005.0,3005.0,0,2025-10-15 10:53:52.910
2008-09-24,NIFTY 50,NIFTY 50,NSE,4125.75,4207.95,4115.85,4161.25,0,2025-10-15 10:50:43.804
2008-09-24,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5225.89,5266.85,5209.95,5214.6,0,2025-10-15 10:50:53.899
2008-09-25,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5214.89,5217.14,5142.14,5165.3,0,2025-10-15 10:50:53.899
2008-09-25,NIFTY 50,NIFTY 50,NSE,4162.14,4172.6,4077.5,4110.55,0,2025-10-15 10:50:43.804
2008-09-25,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2971.1,2971.1,2971.1,2971.1,0,2025-10-15 10:53:52.910
2008-09-26,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5143.85,5152.64,5000.5,5013.39,0,2025-10-15 10:50:53.899
2008-09-26,NIFTY 50,NIFTY 50,NSE,4108.75,4110.7,3970.35,3985.25,0,2025-10-15 10:50:43.804
2008-09-26,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2880.7,2880.7,2880.7,2880.7,0,2025-10-15 10:53:52.910
2008-09-29,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,5014.7,5014.7,4736.1,4818.6,0,2025-10-15 10:50:53.899
2008-09-29,NIFTY 50,NIFTY 50,NSE,3990.2,3997.55,3777.3,3850.05,0,2025-10-15 10:50:43.804
2008-09-29,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2738.4,2738.4,2738.4,2738.4,0,2025-10-15 10:53:52.910
2008-09-30,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2779.0,2779.0,2779.0,2779.0,0,2025-10-15 10:53:52.910
2008-09-30,NIFTY 50,NIFTY 50,NSE,3848.7,3966.85,3715.05,3921.2,0,2025-10-15 10:50:43.804
2008-09-30,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4710.3,4909.85,4628.05,4890.7,0,2025-10-15 10:50:53.899
2008-10-01,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2780.5,2780.5,2780.5,2780.5,0,2025-10-15 10:53:52.910
2008-10-01,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4923.25,4972.14,4844.89,4929.89,0,2025-10-15 10:50:53.899
2008-10-01,NIFTY 50,NIFTY 50,NSE,3921.85,4000.5,3861.25,3950.75,0,2025-10-15 10:50:43.804
2008-10-03,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4904.14,4946.3,4783.14,4795.3,0,2025-10-15 10:50:53.899
2008-10-03,NIFTY 50,NIFTY 50,NSE,3953.55,3969.55,3804.85,3818.3,0,2025-10-15 10:50:43.804
2008-10-03,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2687.8,2687.8,2687.8,2687.8,0,2025-10-15 10:53:52.910
2008-10-06,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4756.35,4756.35,4497.75,4515.39,0,2025-10-15 10:50:53.899
2008-10-06,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2489.3,2489.3,2489.3,2489.3,0,2025-10-15 10:53:52.910
2008-10-06,NIFTY 50,NIFTY 50,NSE,3817.3,3820.85,3581.6,3602.35,0,2025-10-15 10:50:43.804
2008-10-07,NIFTY 50,NIFTY 50,NSE,3606.95,3732.65,3537.0,3606.6,0,2025-10-15 10:50:43.804
2008-10-07,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2425.19,2425.19,2425.19,2425.19,0,2025-10-15 10:53:52.910
2008-10-07,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4578.95,4617.05,4417.95,4433.0,0,2025-10-15 10:50:53.899
2008-10-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2295.6,2295.6,2295.6,2295.6,0,2025-10-15 10:53:52.910
2008-10-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4297.25,4297.25,4025.45,4202.6,0,2025-10-15 10:50:53.899
2008-10-08,NIFTY 50,NIFTY 50,NSE,3604.4,3604.4,3329.45,3513.65,0,2025-10-15 10:50:43.804
2008-10-10,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2089.5,2089.5,2089.5,2089.5,0,2025-10-15 10:53:52.910
2008-10-10,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4104.35,4104.35,3844.25,3908.1,0,2025-10-15 10:50:53.899
2008-10-10,NIFTY 50,NIFTY 50,NSE,3502.05,3502.05,3198.95,3279.95,0,2025-10-15 10:50:43.804
2008-10-13,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3948.7,4149.75,3948.7,4133.5,0,2025-10-15 10:50:53.899
2008-10-13,NIFTY 50,NIFTY 50,NSE,3272.9,3510.2,3272.9,3490.7,0,2025-10-15 10:50:43.804
2008-10-13,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2167.5,2167.5,2167.5,2167.5,0,2025-10-15 10:53:52.910
2008-10-14,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2211.3,2211.3,2211.3,2211.3,0,2025-10-15 10:53:52.910
2008-10-14,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4278.35,4332.6,4182.14,4194.2,0,2025-10-15 10:50:53.899
2008-10-14,NIFTY 50,NIFTY 50,NSE,3494.1,3648.25,3491.5,3518.65,0,2025-10-15 10:50:43.804
2008-10-15,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2100.0,2100.0,2100.0,2100.0,0,2025-10-15 10:53:52.910
2008-10-15,NIFTY 50,NIFTY 50,NSE,3517.9,3518.5,3324.55,3338.4,0,2025-10-15 10:50:43.804
2008-10-15,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4144.85,4144.85,3990.45,4002.9,0,2025-10-15 10:50:53.899
2008-10-16,NIFTY 50,NIFTY 50,NSE,3333.85,3333.85,3099.9,3269.3,0,2025-10-15 10:50:43.804
2008-10-16,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2076.19,2076.19,2076.19,2076.19,0,2025-10-15 10:53:52.910
2008-10-16,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3941.2,4023.5,3814.25,3996.5,0,2025-10-15 10:50:53.899
2008-10-17,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2002.5,2002.5,2002.5,2002.5,0,2025-10-15 10:53:52.910
2008-10-17,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,4050.6,4085.3,3859.45,3877.2,0,2025-10-15 10:50:53.899
2008-10-17,NIFTY 50,NIFTY 50,NSE,3269.05,3335.95,3046.6,3074.35,0,2025-10-15 10:50:43.804
2008-10-20,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3915.2,3933.25,3839.0,3863.3,0,2025-10-15 10:50:53.899
2008-10-20,NIFTY 50,NIFTY 50,NSE,3108.2,3238.4,3058.95,3122.8,0,2025-10-15 10:50:43.804
2008-10-20,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1971.2,1971.2,1971.2,1971.2,0,2025-10-15 10:53:52.910
2008-10-21,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,2017.5,2017.5,2017.5,2017.5,0,2025-10-15 10:53:52.910
2008-10-21,NIFTY 50,NIFTY 50,NSE,3125.4,3254.85,3117.35,3234.9,0,2025-10-15 10:50:43.804
2008-10-21,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3911.15,3992.75,3891.05,3978.8,0,2025-10-15 10:50:53.899
2008-10-22,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3925.45,3944.7,3835.15,3839.0,0,2025-10-15 10:50:53.899
2008-10-22,NIFTY 50,NIFTY 50,NSE,3234.7,3235.75,3051.8,3065.15,0,2025-10-15 10:50:43.804
2008-10-22,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1967.9,1967.9,1967.9,1967.9,0,2025-10-15 10:53:52.910
2008-10-23,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1885.4,1885.4,1885.4,1885.4,0,2025-10-15 10:53:52.910
2008-10-23,NIFTY 50,NIFTY 50,NSE,3064.8,3085.1,2917.15,2943.15,0,2025-10-15 10:50:43.804
2008-10-23,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3752.2,3801.9,3701.5,3712.7,0,2025-10-15 10:50:53.899
2008-10-24,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3664.0,3665.45,3395.1,3411.6,0,2025-10-15 10:50:53.899
2008-10-24,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1706.9,1706.9,1706.9,1706.9,0,2025-10-15 10:53:52.910
2008-10-24,NIFTY 50,NIFTY 50,NSE,2936.25,2936.25,2525.05,2584.0,0,2025-10-15 10:50:43.804
2008-10-27,NIFTY 50,NIFTY 50,NSE,2583.75,2585.3,2252.75,2524.19,0,2025-10-15 10:50:43.804
2008-10-27,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3375.0,3375.0,3080.15,3260.3,0,2025-10-15 10:50:53.899
2008-10-27,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1598.1,1598.1,1598.1,1598.1,0,2025-10-15 10:53:52.910
2008-10-28,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1726.7,1726.7,1726.7,1726.7,0,2025-10-15 10:53:52.910
2008-10-28,NIFTY 50,NIFTY 50,NSE,2526.19,2695.95,2526.19,2684.6,0,2025-10-15 10:50:43.804
2008-10-28,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3318.95,3441.05,3318.95,3425.2,0,2025-10-15 10:50:53.899
2008-10-29,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3478.8,3493.8,3365.8,3385.7,0,2025-10-15 10:50:53.899
2008-10-29,NIFTY 50,NIFTY 50,NSE,2685.3,2781.25,2631.9,2697.05,0,2025-10-15 10:50:43.804
2008-10-29,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1691.2,1691.2,1691.2,1691.2,0,2025-10-15 10:53:52.910
2008-10-31,NIFTY 50,NIFTY 50,NSE,2696.3,2921.35,2696.3,2885.6,0,2025-10-15 10:50:43.804
2008-10-31,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3440.8,3524.0,3437.3,3506.4,0,2025-10-15 10:50:53.899
2008-10-31,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1739.1,1739.1,1739.1,1739.1,0,2025-10-15 10:53:52.910
2008-11-03,NIFTY 50,NIFTY 50,NSE,2885.4,3062.05,2885.4,3043.85,0,2025-10-15 10:50:43.804
2008-11-03,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3619.55,3676.95,3616.95,3667.3,0,2025-10-15 10:50:53.899
2008-11-03,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1821.9,1821.9,1821.9,1821.9,0,2025-10-15 10:53:52.910
2008-11-04,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1877.4,1877.4,1877.4,1877.4,0,2025-10-15 10:53:52.910
2008-11-04,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3658.2,3792.05,3602.5,3780.2,0,2025-10-15 10:50:53.899
2008-11-04,NIFTY 50,NIFTY 50,NSE,3050.25,3152.3,2985.0,3142.1,0,2025-10-15 10:50:43.804
2008-11-05,NIFTY 50,NIFTY 50,NSE,3155.75,3240.55,2971.0,2994.95,0,2025-10-15 10:50:43.804
2008-11-05,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1832.1,1832.1,1832.1,1832.1,0,2025-10-15 10:53:52.910
2008-11-05,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3879.85,3884.7,3730.4,3746.1,0,2025-10-15 10:50:53.899
2008-11-06,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1780.6,1780.6,1780.6,1780.6,0,2025-10-15 10:53:52.910
2008-11-06,NIFTY 50,NIFTY 50,NSE,2998.45,3007.8,2860.25,2892.65,0,2025-10-15 10:50:43.804
2008-11-06,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3665.25,3715.95,3583.7,3657.6,0,2025-10-15 10:50:53.899
2008-11-07,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3657.05,3743.4,3617.35,3719.6,0,2025-10-15 10:50:53.899
2008-11-07,NIFTY 50,NIFTY 50,NSE,2893.25,3010.0,2860.1,2973.0,0,2025-10-15 10:50:43.804
2008-11-07,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1796.6,1796.6,1796.6,1796.6,0,2025-10-15 10:53:52.910
2008-11-10,NIFTY 50,NIFTY 50,NSE,2973.3,3161.25,2973.3,3148.25,0,2025-10-15 10:50:43.804
2008-11-10,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3770.35,3867.5,3762.8,3860.5,0,2025-10-15 10:50:53.899
2008-11-10,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1865.5,1865.5,1865.5,1865.5,0,2025-10-15 10:53:52.910
2008-11-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1789.3,1789.3,1789.3,1789.3,0,2025-10-15 10:53:52.910
2008-11-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3842.55,3842.55,3711.8,3721.3,0,2025-10-15 10:50:53.899
2008-11-11,NIFTY 50,NIFTY 50,NSE,3147.2,3147.2,2919.45,2938.65,0,2025-10-15 10:50:43.804
2008-11-12,NIFTY 50,NIFTY 50,NSE,2937.9,2975.2,2794.95,2848.45,0,2025-10-15 10:50:43.804
2008-11-12,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3700.55,3725.1,3620.75,3661.4,0,2025-10-15 10:50:53.899
2008-11-12,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1757.3,1757.3,1757.3,1757.3,0,2025-10-15 10:53:52.910
2008-11-14,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1719.2,1719.2,1719.2,1719.2,0,2025-10-15 10:53:52.910
2008-11-14,NIFTY 50,NIFTY 50,NSE,2848.0,2938.8,2778.8,2810.35,0,2025-10-15 10:50:43.804
2008-11-14,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3702.3,3738.75,3580.7,3588.2,0,2025-10-15 10:50:53.899
2008-11-17,NIFTY 50,NIFTY 50,NSE,2813.4,2835.7,2694.5,2799.55,0,2025-10-15 10:50:43.804
2008-11-17,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3591.2,3591.2,3461.5,3493.8,0,2025-10-15 10:50:53.899
2008-11-17,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1674.3,1674.3,1674.3,1674.3,0,2025-10-15 10:53:52.910
2008-11-18,NIFTY 50,NIFTY 50,NSE,2802.45,2802.45,2664.3,2683.15,0,2025-10-15 10:50:43.804
2008-11-18,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3440.55,3465.75,3402.4,3426.2,0,2025-10-15 10:50:53.899
2008-11-18,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1624.0,1624.0,1624.0,1624.0,0,2025-10-15 10:53:52.910
2008-11-19,NIFTY 50,NIFTY 50,NSE,2682.75,2772.4,2617.9,2635.0,0,2025-10-15 10:50:43.804
2008-11-19,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3435.8,3464.1,3372.2,3380.7,0,2025-10-15 10:50:53.899
2008-11-19,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1583.4,1583.4,1583.4,1583.4,0,2025-10-15 10:53:52.910
2008-11-20,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3321.2,3321.2,3242.05,3272.8,0,2025-10-15 10:50:53.899
2008-11-20,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1526.1,1526.1,1526.1,1526.1,0,2025-10-15 10:53:52.910
2008-11-20,NIFTY 50,NIFTY 50,NSE,2634.2,2634.2,2502.9,2553.15,0,2025-10-15 10:50:43.804
2008-11-21,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1532.2,1532.2,1532.2,1532.2,0,2025-10-15 10:53:52.910
2008-11-21,NIFTY 50,NIFTY 50,NSE,2553.6,2718.6,2539.8,2693.45,0,2025-10-15 10:50:43.804
2008-11-21,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3286.35,3312.35,3226.4,3298.2,0,2025-10-15 10:50:53.899
2008-11-24,NIFTY 50,NIFTY 50,NSE,2690.85,2740.35,2633.8,2708.25,0,2025-10-15 10:50:43.804
2008-11-24,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3297.55,3335.7,3265.25,3286.3,0,2025-10-15 10:50:53.899
2008-11-24,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1527.0,1527.0,1527.0,1527.0,0,2025-10-15 10:53:52.910
2008-11-25,NIFTY 50,NIFTY 50,NSE,2708.3,2790.7,2638.2,2654.0,0,2025-10-15 10:50:43.804
2008-11-25,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3333.9,3352.15,3264.55,3271.6,0,2025-10-15 10:50:53.899
2008-11-25,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1512.2,1512.2,1512.2,1512.2,0,2025-10-15 10:53:52.910
2008-11-26,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3284.85,3294.85,3231.3,3290.8,0,2025-10-15 10:50:53.899
2008-11-26,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1497.3,1497.3,1497.3,1497.3,0,2025-10-15 10:53:52.910
2008-11-26,NIFTY 50,NIFTY 50,NSE,2652.45,2762.6,2643.35,2752.25,0,2025-10-15 10:50:43.804
2008-11-28,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1500.7,1500.7,1500.7,1500.7,0,2025-10-15 10:53:52.910
2008-11-28,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3256.95,3325.1,3243.25,3309.6,0,2025-10-15 10:50:53.899
2008-11-28,NIFTY 50,NIFTY 50,NSE,2745.7,2779.0,2690.3,2755.1,0,2025-10-15 10:50:43.804
2008-12-01,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3296.45,3363.95,3257.75,3260.3,0,2025-10-15 10:50:53.899
2008-12-01,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1476.4,1476.4,1476.4,1476.4,0,2025-10-15 10:53:52.910
2008-12-01,NIFTY 50,NIFTY 50,NSE,2755.15,2832.85,2669.5,2682.9,0,2025-10-15 10:50:43.804
2008-12-02,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3178.5,3235.5,3169.7,3228.6,0,2025-10-15 10:50:53.899
2008-12-02,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1447.0,1447.0,1447.0,1447.0,0,2025-10-15 10:53:52.910
2008-12-02,NIFTY 50,NIFTY 50,NSE,2672.9,2672.9,2570.69,2657.8,0,2025-10-15 10:50:43.804
2008-12-03,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1456.9,1456.9,1456.9,1456.9,0,2025-10-15 10:53:52.910
2008-12-03,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3248.2,3275.65,3238.35,3257.8,0,2025-10-15 10:50:53.899
2008-12-03,NIFTY 50,NIFTY 50,NSE,2657.5,2693.65,2611.94,2656.45,0,2025-10-15 10:50:43.804
2008-12-04,NIFTY 50,NIFTY 50,NSE,2656.5,2793.8,2646.35,2788.0,0,2025-10-15 10:50:43.804
2008-12-04,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1502.2,1502.2,1502.2,1502.2,0,2025-10-15 10:53:52.910
2008-12-04,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3279.2,3426.9,3278.1,3406.8,0,2025-10-15 10:50:53.899
2008-12-05,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3402.45,3453.2,3347.45,3355.3,0,2025-10-15 10:50:53.899
2008-12-05,NIFTY 50,NIFTY 50,NSE,2786.65,2821.15,2701.35,2714.4,0,2025-10-15 10:50:43.804
2008-12-05,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1494.7,1494.7,1494.7,1494.7,0,2025-10-15 10:53:52.910
2008-12-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3435.9,3438.7,3320.85,3327.8,0,2025-10-15 10:50:53.899
2008-12-08,NIFTY 50,NIFTY 50,NSE,2714.7,2861.55,2714.7,2784.0,0,2025-10-15 10:50:43.804
2008-12-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1502.6,1502.6,1502.6,1502.6,0,2025-10-15 10:53:52.910
2008-12-10,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3341.5,3410.4,3337.7,3403.5,0,2025-10-15 10:50:53.899
2008-12-10,NIFTY 50,NIFTY 50,NSE,2785.7,2940.15,2785.7,2928.25,0,2025-10-15 10:50:43.804
2008-12-10,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1528.9,1528.9,1528.9,1528.9,0,2025-10-15 10:53:52.910
2008-12-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3419.95,3473.5,3412.55,3469.8,0,2025-10-15 10:50:53.899
2008-12-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1551.3,1551.3,1551.3,1551.3,0,2025-10-15 10:53:52.910
2008-12-11,NIFTY 50,NIFTY 50,NSE,2934.05,2945.3,2861.55,2920.15,0,2025-10-15 10:50:43.804
2008-12-12,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,1590.0,1590.0,1590.0,1590.0,0,2025-10-15 10:53:52.910
2008-12-12,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,3398.6,3508.55,3383.55,3502.9,0,2025-10-15 10:50:53.899
